;simu;n_obs;mutation_rate;c;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration
2101;22;11;0.5;0.5;1;104;0.508547;212;225.1154;11;3
2102;22;11;0.5;0.5;2;101;0.5492958;218;226.1089;11;0
2103;22;11;0.5;0.5;3;101;0.5;217;222.8713;11;0
2104;22;11;0.5;0.5;4;101;0.3943662;222;221.495;11;0
2105;22;11;0.5;0.5;5;101;0.4354067;261;223.3465;11;0
2106;22;11;0.5;0.5;6;101;0.4770642;225;222.6634;11;0
2107;22;11;0.5;0.5;7;102;0.4718615;233;223.3824;11;1
2108;22;11;0.5;0.5;8;102;0.5088496;237;225.2745;11;1
2109;22;11;0.5;0.5;9;101;0.4285714;241;222.4356;11;0
2110;22;11;0.5;0.5;10;101;0.5047619;226;224.1386;11;0
2111;22;11;0.5;0.5;11;101;0.4146341;272;223.3168;11;0
2112;22;11;0.5;0.5;12;101;0.4836066;229;225.297;11;0
2113;22;11;0.5;0.5;13;101;0.4934498;227;224.0594;11;0
2114;22;11;0.5;0.5;14;101;0.5236052;221;223.2574;11;0
2115;22;11;0.5;0.5;15;101;0.5327103;215;223.9802;11;0
2116;22;11;0.5;0.5;16;101;0.4909091;212;224.6931;11;0
2117;22;11;0.5;0.5;17;104;0.4853556;246;225.125;11;3
2118;22;11;0.5;0.5;18;101;0.523622;216;224.5842;11;0
2119;22;11;0.5;0.5;19;104;0.5401786;230;221.25;11;3
2120;22;11;0.5;0.5;20;102;0.487395;209;223.3137;11;1
2121;22;11;0.5;0.5;21;101;0.5497835;249;223.6832;11;0
2122;22;11;0.5;0.5;22;101;0.4864865;203;223.1188;11;0
2123;22;11;0.5;0.5;23;101;0.4690265;217;225.2178;11;0
2124;22;11;0.5;0.5;24;101;0.4681818;235;224.4851;11;0
2125;22;11;0.5;0.5;25;101;0.4660194;229;224.9802;11;0
2126;22;11;0.5;0.5;26;102;0.5268293;231;224.1471;11;1
2127;22;11;0.5;0.5;27;102;0.5022831;219;222.4412;11;1
2128;22;11;0.5;0.5;28;101;0.4864865;232;223.5149;11;0
2129;22;11;0.5;0.5;29;101;0.4770642;218;221.5248;11;0
2130;22;11;0.5;0.5;30;102;0.4654378;226;224.6275;11;1
2131;22;11;0.5;0.5;31;101;0.543379;220;224.1881;11;0
2132;22;11;0.5;0.5;32;102;0.5208333;230;223.4902;11;1
2133;22;11;0.5;0.5;33;101;0.5302326;272;223.604;11;0
2134;22;11;0.5;0.5;34;101;0.531401;244;223.8317;11;0
2135;22;11;0.5;0.5;35;101;0.4592275;201;221.6931;11;0
2136;22;11;0.5;0.5;36;101;0.4573991;231;225.1683;11;0
2137;22;11;0.5;0.5;37;103;0.5306122;211;224.0583;11;2
2138;22;11;0.5;0.5;38;101;0.5283843;236;224.0396;11;0
2139;22;11;0.5;0.5;39;101;0.504902;207;224.2574;11;0
2140;22;11;0.5;0.5;40;101;0.5238095;221;224.2772;11;0
2141;22;11;0.5;0.5;41;102;0.5065502;232;224.7255;11;1
2142;22;11;0.5;0.5;42;102;0.4950495;226;223.6176;11;1
2143;22;11;0.5;0.5;43;101;0.5;204;224.2871;11;0
2144;22;11;0.5;0.5;44;102;0.440678;245;223.4216;11;1
2145;22;11;0.5;0.5;45;102;0.5384615;223;222.1471;11;1
2146;22;11;0.5;0.5;46;101;0.4867257;227;222.0297;11;0
2147;22;11;0.5;0.5;47;102;0.4474886;230;223.3333;11;1
2148;22;11;0.5;0.5;48;102;0.4765957;239;225.6471;11;1
2149;22;11;0.5;0.5;49;104;0.4790698;205;224.6346;11;3
2150;22;11;0.5;0.5;50;104;0.5077519;201;223.8462;11;3
2151;22;11;0.5;0.5;51;102;0.42723;239;221.5294;11;1
2152;22;11;0.5;0.5;52;101;0.5107296;222;222.9406;11;0
2153;22;11;0.5;0.5;53;101;0.4732143;226;222.2178;11;0
2154;22;11;0.5;0.5;54;101;0.4506438;221;223.703;11;0
2155;22;11;0.5;0.5;55;101;0.5528846;216;224.1683;11;0
2156;22;11;0.5;0.5;56;101;0.4481132;230;222.8218;11;0
2157;22;11;0.5;0.5;57;101;0.5409091;222;224.0792;11;0
2158;22;11;0.5;0.5;58;101;0.5041667;222;222.3861;11;0
2159;22;11;0.5;0.5;59;104;0.4768519;223;225.3558;11;3
2160;22;11;0.5;0.5;60;105;0.4823009;214;223.1143;11;4
2161;22;11;0.5;0.5;61;106;0.4611872;204;222.434;11;5
2162;22;11;0.5;0.5;62;103;0.4951456;229;221.8835;11;2
2163;22;11;0.5;0.5;63;105;0.4599156;213;225.0476;11;4
2164;22;11;0.5;0.5;64;101;0.5431034;226;225.8416;11;0
2165;22;11;0.5;0.5;65;101;0.4675325;222;224.5545;11;0
2166;22;11;0.5;0.5;66;105;0.544186;227;224.6952;11;4
2167;22;11;0.5;0.5;67;101;0.4776786;217;223.9505;11;0
2168;22;11;0.5;0.5;68;102;0.5566038;227;224.2647;11;1
2169;22;11;0.5;0.5;69;105;0.4893617;239;223.2952;11;4
2170;22;11;0.5;0.5;70;101;0.5288889;231;223.6337;11;0
2171;22;11;0.5;0.5;71;101;0.4810127;222;222.4851;11;0
2172;22;11;0.5;0.5;72;101;0.490991;233;221.3564;11;0
2173;22;11;0.5;0.5;73;106;0.5170732;232;224.4057;11;5
2174;22;11;0.5;0.5;74;102;0.5135135;218;223.9608;11;1
2175;22;11;0.5;0.5;75;101;0.5248869;230;224.5842;11;0
2176;22;11;0.5;0.5;76;101;0.5114155;229;223.6634;11;0
2177;22;11;0.5;0.5;77;101;0.545;245;221.7921;11;0
2178;22;11;0.5;0.5;78;101;0.5155556;233;223.2871;11;0
2179;22;11;0.5;0.5;79;107;0.473029;217;224.5607;11;6
2180;22;11;0.5;0.5;80;101;0.5327103;226;222.8416;11;0
2181;22;11;0.5;0.5;81;102;0.4805195;214;225.4706;11;1
2182;22;11;0.5;0.5;82;104;0.4902913;203;223.1827;11;3
2183;22;11;0.5;0.5;83;101;0.4840183;224;223.0693;11;0
2184;22;11;0.5;0.5;84;103;0.5041667;195;223.4272;11;2
2185;22;11;0.5;0.5;85;103;0.4935622;224;223.2427;11;2
2186;22;11;0.5;0.5;86;101;0.4811321;224;226.6139;11;0
2187;22;11;0.5;0.5;87;103;0.5;238;223.9417;11;2
2188;22;11;0.5;0.5;88;102;0.4977376;219;224.0588;11;1
2189;22;11;0.5;0.5;89;101;0.5141509;224;224.3168;11;0
2190;22;11;0.5;0.5;90;102;0.5158371;204;225.0196;11;1
2191;22;11;0.5;0.5;91;103;0.4769874;226;224.4272;11;2
2192;22;11;0.5;0.5;92;104;0.4316239;209;224.0192;11;3
2193;22;11;0.5;0.5;93;103;0.5021834;256;224.0291;11;2
2194;22;11;0.5;0.5;94;101;0.5155556;251;224.1089;11;0
2195;22;11;0.5;0.5;95;101;0.4768519;224;225.0099;11;0
2196;22;11;0.5;0.5;96;101;0.4975845;231;223.495;11;0
2197;22;11;0.5;0.5;97;101;0.5168067;220;223.5446;11;0
2198;22;11;0.5;0.5;98;104;0.4319249;238;224.25;11;3
2199;22;11;0.5;0.5;99;101;0.5022624;216;224.6733;11;0
2200;22;11;0.5;0.5;100;101;0.5227273;231;224.5842;11;0
2201;23;13;0.5;0.5;1;101;0.5619835;247;223.3762;13;0
2202;23;13;0.5;0.5;2;103;0.5545852;200;224.0194;13;2
2203;23;13;0.5;0.5;3;107;0.5;210;225.7757;13;6
2204;23;13;0.5;0.5;4;101;0.5164835;231;225.7525;13;0
2205;23;13;0.5;0.5;5;102;0.5103734;230;223.7255;13;1
2206;23;13;0.5;0.5;6;101;0.5;241;224.6337;13;0
2207;23;13;0.5;0.5;7;104;0.5294118;205;225.0481;13;3
2208;23;13;0.5;0.5;8;101;0.52657;212;223.1881;13;0
2209;23;13;0.5;0.5;9;103;0.5244444;218;224.1845;13;2
2210;23;13;0.5;0.5;10;101;0.4710744;204;223.7327;13;0
2211;23;13;0.5;0.5;11;102;0.4978166;233;223.9804;13;1
2212;23;13;0.5;0.5;12;101;0.5194805;226;223.2178;13;0
2213;23;13;0.5;0.5;13;101;0.4663462;242;222.1584;13;0
2214;23;13;0.5;0.5;14;102;0.4766355;212;223.3235;13;1
2215;23;13;0.5;0.5;15;101;0.495614;240;225.3366;13;0
2216;23;13;0.5;0.5;16;101;0.561086;230;222.505;13;0
2217;23;13;0.5;0.5;17;102;0.5283019;231;224.2353;13;1
2218;23;13;0.5;0.5;18;101;0.5438596;235;222.2178;13;0
2219;23;13;0.5;0.5;19;108;0.5289256;208;224.3426;13;7
2220;23;13;0.5;0.5;20;102;0.4553991;241;225.2255;13;1
2221;23;13;0.5;0.5;21;101;0.4780488;228;222.4653;13;0
2222;23;13;0.5;0.5;22;101;0.5495495;221;225.3762;13;0
2223;23;13;0.5;0.5;23;102;0.5414847;216;222.8627;13;1
2224;23;13;0.5;0.5;24;103;0.512931;233;224.534;13;2
2225;23;13;0.5;0.5;25;106;0.4725738;240;226.0094;13;5
2226;23;13;0.5;0.5;26;102;0.4801762;245;223.402;13;1
2227;23;13;0.5;0.5;27;102;0.5357143;200;222.8529;13;1
2228;23;13;0.5;0.5;28;102;0.512931;224;223.6176;13;1
2229;23;13;0.5;0.5;29;101;0.4852321;217;224.3564;13;0
2230;23;13;0.5;0.5;30;104;0.4862385;215;222.7019;13;3
2231;23;13;0.5;0.5;31;103;0.5211864;197;223.9515;13;2
2232;23;13;0.5;0.5;32;101;0.4745763;237;225.3069;13;0
2233;23;13;0.5;0.5;33;101;0.4932127;226;223.6931;13;0
2234;23;13;0.5;0.5;34;102;0.5614754;202;222.1961;13;1
2235;23;13;0.5;0.5;35;101;0.4478261;211;221.8317;13;0
2236;23;13;0.5;0.5;36;103;0.4633028;218;223.8738;13;2
2237;23;13;0.5;0.5;37;101;0.4460784;248;223.9901;13;0
2238;23;13;0.5;0.5;38;102;0.4935065;217;222.1275;13;1
2239;23;13;0.5;0.5;39;101;0.5137615;207;222.4356;13;0
2240;23;13;0.5;0.5;40;101;0.5022026;224;224.7822;13;0
2241;23;13;0.5;0.5;41;103;0.5047619;230;221.7282;13;2
2242;23;13;0.5;0.5;42;105;0.4700855;242;222.4286;13;4
2243;23;13;0.5;0.5;43;102;0.4522613;209;224.2549;13;1
2244;23;13;0.5;0.5;44;101;0.5185185;229;224.6832;13;0
2245;23;13;0.5;0.5;45;102;0.4524887;231;221.6275;13;1
2246;23;13;0.5;0.5;46;101;0.4874372;229;223.9901;13;0
2247;23;13;0.5;0.5;47;102;0.5;203;223.4804;13;1
2248;23;13;0.5;0.5;48;101;0.5208333;220;223.3465;13;0
2249;23;13;0.5;0.5;49;101;0.534188;228;222.2871;13;0
2250;23;13;0.5;0.5;50;102;0.5546218;214;224.549;13;1
2251;23;13;0.5;0.5;51;103;0.5091743;247;223.7087;13;2
2252;23;13;0.5;0.5;52;103;0.5023697;236;224.301;13;2
2253;23;13;0.5;0.5;53;101;0.4705882;205;224.0891;13;0
2254;23;13;0.5;0.5;54;104;0.5067873;205;223.7308;13;3
2255;23;13;0.5;0.5;55;103;0.5594714;204;226.4466;13;2
2256;23;13;0.5;0.5;56;101;0.4976077;213;224.1089;13;0
2257;23;13;0.5;0.5;57;101;0.4575472;212;225.6634;13;0
2258;23;13;0.5;0.5;58;103;0.4693878;213;224.9612;13;2
2259;23;13;0.5;0.5;59;101;0.5522388;229;224.8515;13;0
2260;23;13;0.5;0.5;60;101;0.5579399;205;223.2772;13;0
2261;23;13;0.5;0.5;61;101;0.4848485;186;221.6337;13;0
2262;23;13;0.5;0.5;62;101;0.4741784;217;222.4158;13;0
2263;23;13;0.5;0.5;63;101;0.4934498;207;222.0594;13;0
2264;23;13;0.5;0.5;64;103;0.5642202;215;222.534;13;2
2265;23;13;0.5;0.5;65;101;0.4587156;227;223.8416;13;0
2266;23;13;0.5;0.5;66;102;0.4753363;201;223.0882;13;1
2267;23;13;0.5;0.5;67;103;0.5529954;215;223.9709;13;2
2268;23;13;0.5;0.5;68;102;0.4511628;213;224.0196;13;1
2269;23;13;0.5;0.5;69;104;0.4732143;235;222.875;13;3
2270;23;13;0.5;0.5;70;102;0.5;213;224.2941;13;1
2271;23;13;0.5;0.5;71;103;0.4517544;227;224.0291;13;2
2272;23;13;0.5;0.5;72;101;0.5512821;216;224.2871;13;0
2273;23;13;0.5;0.5;73;103;0.5081967;199;224.7476;13;2
2274;23;13;0.5;0.5;74;101;0.5227273;225;225.8218;13;0
2275;23;13;0.5;0.5;75;102;0.543379;229;223.402;13;1
2276;23;13;0.5;0.5;76;101;0.5118483;238;223.2574;13;0
2277;23;13;0.5;0.5;77;102;0.5416667;240;225.3431;13;1
2278;23;13;0.5;0.5;78;101;0.4935622;220;221.8515;13;0
2279;23;13;0.5;0.5;79;104;0.5061728;224;224.9615;13;3
2280;23;13;0.5;0.5;80;103;0.5147059;237;223.9515;13;2
2281;23;13;0.5;0.5;81;101;0.4517544;225;225.2277;13;0
2282;23;13;0.5;0.5;82;105;0.4869565;225;224.4667;13;4
2283;23;13;0.5;0.5;83;104;0.5380952;244;224.6058;13;3
2284;23;13;0.5;0.5;84;103;0.4899598;216;225.0388;13;2
2285;23;13;0.5;0.5;85;101;0.4858491;238;224.099;13;0
2286;23;13;0.5;0.5;86;101;0.470852;183;221.9307;13;0
2287;23;13;0.5;0.5;87;108;0.4906542;237;223.5741;13;7
2288;23;13;0.5;0.5;88;101;0.556962;230;223.297;13;0
2289;23;13;0.5;0.5;89;101;0.5539906;236;225.5149;13;0
2290;23;13;0.5;0.5;90;102;0.5368852;229;224.2843;13;1
2291;23;13;0.5;0.5;91;104;0.4816514;219;223.8077;13;3
2292;23;13;0.5;0.5;92;101;0.5255814;207;224.3663;13;0
2293;23;13;0.5;0.5;93;101;0.4877049;207;223.7723;13;0
2294;23;13;0.5;0.5;94;101;0.6268657;235;223.5545;13;0
2295;23;13;0.5;0.5;95;101;0.5105485;213;224.8218;13;0
2296;23;13;0.5;0.5;96;105;0.5488372;236;223.8286;13;4
2297;23;13;0.5;0.5;97;101;0.4912281;228;225;13;0
2298;23;13;0.5;0.5;98;102;0.4479167;244;224.1961;13;1
2299;23;13;0.5;0.5;99;101;0.5024631;230;222.6436;13;0
2300;23;13;0.5;0.5;100;101;0.5114155;194;223.9901;13;0
2301;24;15;0.5;0.5;1;102;0.5152838;232;223.5882;15;1
2302;24;15;0.5;0.5;2;106;0.5307018;221;224.0472;15;5
2303;24;15;0.5;0.5;3;103;0.5150215;215;222.9029;15;2
2304;24;15;0.5;0.5;4;101;0.5;209;224.9208;15;0
2305;24;15;0.5;0.5;5;105;0.5159817;226;223.6;15;4
2306;24;15;0.5;0.5;6;103;0.5294118;215;223.9903;15;2
2307;24;15;0.5;0.5;7;102;0.473913;220;224.7451;15;1
2308;24;15;0.5;0.5;8;101;0.5102881;228;226.9703;15;0
2309;24;15;0.5;0.5;9;101;0.5067265;240;222.6832;15;0
2310;24;15;0.5;0.5;10;101;0.5288889;225;223.8812;15;0
2311;24;15;0.5;0.5;11;102;0.5560345;220;223.0196;15;1
2312;24;15;0.5;0.5;12;105;0.539749;228;224.0571;15;4
2313;24;15;0.5;0.5;13;105;0.5201794;210;224.0381;15;4
2314;24;15;0.5;0.5;14;101;0.4647887;235;224.1782;15;0
2315;24;15;0.5;0.5;15;101;0.4424779;223;223.6733;15;0
2316;24;15;0.5;0.5;16;101;0.4741784;232;224.0495;15;0
2317;24;15;0.5;0.5;17;101;0.4632035;206;223.6337;15;0
2318;24;15;0.5;0.5;18;105;0.4913793;219;223.6667;15;4
2319;24;15;0.5;0.5;19;101;0.5124378;250;224.5248;15;0
2320;24;15;0.5;0.5;20;101;0.5073892;230;222.0297;15;0
2321;24;15;0.5;0.5;21;102;0.5137615;226;222.3529;15;1
2322;24;15;0.5;0.5;22;102;0.4954545;236;222.902;15;1
2323;24;15;0.5;0.5;23;102;0.4843049;199;224.9902;15;1
2324;24;15;0.5;0.5;24;107;0.4913793;210;223.757;15;6
2325;24;15;0.5;0.5;25;101;0.4541284;239;226.8515;15;0
2326;24;15;0.5;0.5;26;101;0.4690265;219;224.495;15;0
2327;24;15;0.5;0.5;27;101;0.5396825;210;222.5248;15;0
2328;24;15;0.5;0.5;28;102;0.529148;238;224.6961;15;1
2329;24;15;0.5;0.5;29;103;0.5490196;230;224.0194;15;2
2330;24;15;0.5;0.5;30;102;0.5188679;241;223.3333;15;1
2331;24;15;0.5;0.5;31;101;0.5130435;204;223.6931;15;0
2332;24;15;0.5;0.5;32;101;0.5367965;210;225.5842;15;0
2333;24;15;0.5;0.5;33;101;0.5746606;216;223.3564;15;0
2334;24;15;0.5;0.5;34;105;0.4811715;208;223.4286;15;4
2335;24;15;0.5;0.5;35;101;0.5681818;211;224.5842;15;0
2336;24;15;0.5;0.5;36;101;0.4320388;246;224.604;15;0
2337;24;15;0.5;0.5;37;102;0.4340426;223;223.7451;15;1
2338;24;15;0.5;0.5;38;103;0.4660194;253;224.4272;15;2
2339;24;15;0.5;0.5;39;103;0.5299539;211;224.6019;15;2
2340;24;15;0.5;0.5;40;102;0.5377778;224;225.3039;15;1
2341;24;15;0.5;0.5;41;101;0.5;220;222.6436;15;0
2342;24;15;0.5;0.5;42;103;0.4380165;205;222.4078;15;2
2343;24;15;0.5;0.5;43;101;0.495098;242;225.1782;15;0
2344;24;15;0.5;0.5;44;101;0.4324324;229;223.1485;15;0
2345;24;15;0.5;0.5;45;101;0.4977169;230;221.2277;15;0
2346;24;15;0.5;0.5;46;101;0.4867257;205;224.2178;15;0
2347;24;15;0.5;0.5;47;102;0.5565611;228;223.5882;15;1
2348;24;15;0.5;0.5;48;101;0.490099;244;221.8416;15;0
2349;24;15;0.5;0.5;49;101;0.4956897;237;221.8911;15;0
2350;24;15;0.5;0.5;50;101;0.4731707;215;225.2277;15;0
2351;24;15;0.5;0.5;51;102;0.4672897;231;223.3725;15;1
2352;24;15;0.5;0.5;52;101;0.490099;225;225.2178;15;0
2353;24;15;0.5;0.5;53;108;0.4788732;215;224.7222;15;7
2354;24;15;0.5;0.5;54;102;0.5315315;203;223.951;15;1
2355;24;15;0.5;0.5;55;101;0.5258216;228;225.9802;15;0
2356;24;15;0.5;0.5;56;102;0.5242291;211;225.0392;15;1
2357;24;15;0.5;0.5;57;101;0.5435897;231;223.0891;15;0
2358;24;15;0.5;0.5;58;101;0.5162791;223;223.297;15;0
2359;24;15;0.5;0.5;59;104;0.5102041;250;223.6346;15;3
2360;24;15;0.5;0.5;60;101;0.4761905;221;223.7525;15;0
2361;24;15;0.5;0.5;61;102;0.5633188;193;223.3922;15;1
2362;24;15;0.5;0.5;62;101;0.6057692;252;224.4257;15;0
2363;24;15;0.5;0.5;63;102;0.4697674;213;222.6373;15;1
2364;24;15;0.5;0.5;64;101;0.4976526;221;222.0495;15;0
2365;24;15;0.5;0.5;65;102;0.5720524;222;224.1373;15;1
2366;24;15;0.5;0.5;66;101;0.51417;217;223.396;15;0
2367;24;15;0.5;0.5;67;101;0.4628099;211;224.8614;15;0
2368;24;15;0.5;0.5;68;102;0.5707763;218;225.0784;15;1
2369;24;15;0.5;0.5;69;101;0.5308057;235;223.6832;15;0
2370;24;15;0.5;0.5;70;103;0.4674797;211;223.8058;15;2
2371;24;15;0.5;0.5;71;103;0.4120172;186;223.2136;15;2
2372;24;15;0.5;0.5;72;101;0.4608696;229;224.6436;15;0
2373;24;15;0.5;0.5;73;101;0.4684685;217;225.7426;15;0
2374;24;15;0.5;0.5;74;101;0.4292683;235;225.8713;15;0
2375;24;15;0.5;0.5;75;103;0.5087719;220;221.0777;15;2
2376;24;15;0.5;0.5;76;105;0.4844444;224;222.3333;15;4
2377;24;15;0.5;0.5;77;103;0.4541485;221;224.1262;15;2
2378;24;15;0.5;0.5;78;102;0.4889868;221;223.098;15;1
2379;24;15;0.5;0.5;79;102;0.4727273;236;223.7059;15;1
2380;24;15;0.5;0.5;80;102;0.4433962;242;223.4216;15;1
2381;24;15;0.5;0.5;81;103;0.5114155;198;223.8932;15;2
2382;24;15;0.5;0.5;82;101;0.4757282;226;226.0297;15;0
2383;24;15;0.5;0.5;83;102;0.5182186;215;225.6176;15;1
2384;24;15;0.5;0.5;84;101;0.3980583;241;223.7525;15;0
2385;24;15;0.5;0.5;85;101;0.4904762;220;223.099;15;0
2386;24;15;0.5;0.5;86;101;0.5252525;221;223.9208;15;0
2387;24;15;0.5;0.5;87;102;0.4803493;223;222.402;15;1
2388;24;15;0.5;0.5;88;101;0.5158371;249;224.8218;15;0
2389;24;15;0.5;0.5;89;101;0.5073171;236;221.4752;15;0
2390;24;15;0.5;0.5;90;101;0.547619;238;223.8119;15;0
2391;24;15;0.5;0.5;91;101;0.4528302;218;223.297;15;0
2392;24;15;0.5;0.5;92;103;0.4955752;222;224.4272;15;2
2393;24;15;0.5;0.5;93;101;0.5175879;213;225.2277;15;0
2394;24;15;0.5;0.5;94;108;0.483871;207;224.5278;15;7
2395;24;15;0.5;0.5;95;102;0.5067265;221;223.6373;15;1
2396;24;15;0.5;0.5;96;102;0.473913;212;222.8039;15;1
2397;24;15;0.5;0.5;97;104;0.485;234;225.1827;15;3
2398;24;15;0.5;0.5;98;104;0.5263158;236;224.1635;15;3
2399;24;15;0.5;0.5;99;101;0.5120773;262;224.1584;15;0
2400;24;15;0.5;0.5;100;101;0.454955;229;224.802;15;0
2401;25;17;0.5;0.5;1;102;0.4977376;225;226.3529;17;1
2402;25;17;0.5;0.5;2;101;0.4848485;194;223.7129;17;0
2403;25;17;0.5;0.5;3;101;0.5219298;224;223.4455;17;0
2404;25;17;0.5;0.5;4;101;0.5221239;243;224.1386;17;0
2405;25;17;0.5;0.5;5;101;0.5067873;256;224.802;17;0
2406;25;17;0.5;0.5;6;102;0.483871;223;223.1471;17;1
2407;25;17;0.5;0.5;7;101;0.4590909;223;223.901;17;0
2408;25;17;0.5;0.5;8;101;0.4652174;203;224.7129;17;0
2409;25;17;0.5;0.5;9;101;0.4885845;231;222.4059;17;0
2410;25;17;0.5;0.5;10;102;0.4429825;225;223.6275;17;1
2411;25;17;0.5;0.5;11;101;0.56621;211;223.9802;17;0
2412;25;17;0.5;0.5;12;101;0.5504587;212;223.7327;17;0
2413;25;17;0.5;0.5;13;103;0.5317919;233;223.6311;17;2
2414;25;17;0.5;0.5;14;101;0.5535714;241;221.9307;17;0
2415;25;17;0.5;0.5;15;101;0.47343;217;224.7723;17;0
2416;25;17;0.5;0.5;16;103;0.5;215;223.4466;17;2
2417;25;17;0.5;0.5;17;103;0.4808511;220;222.8932;17;2
2418;25;17;0.5;0.5;18;101;0.5145631;221;223.6139;17;0
2419;25;17;0.5;0.5;19;104;0.5388128;220;224.5769;17;3
2420;25;17;0.5;0.5;20;108;0.4862385;229;225.1574;17;7
2421;25;17;0.5;0.5;21;102;0.5246637;239;224.0588;17;1
2422;25;17;0.5;0.5;22;103;0.4634146;206;224.2039;17;2
2423;25;17;0.5;0.5;23;102;0.5336323;224;223.7941;17;1
2424;25;17;0.5;0.5;24;105;0.5190476;239;223.5143;17;4
2425;25;17;0.5;0.5;25;101;0.4899598;231;224.7723;17;0
2426;25;17;0.5;0.5;26;101;0.5;214;223.1386;17;0
2427;25;17;0.5;0.5;27;106;0.56;224;223.4528;17;5
2428;25;17;0.5;0.5;28;101;0.4420601;231;222.3366;17;0
2429;25;17;0.5;0.5;29;105;0.4792627;228;224.6571;17;4
2430;25;17;0.5;0.5;30;101;0.5132743;218;223.1188;17;0
2431;25;17;0.5;0.5;31;101;0.4759615;232;223.3663;17;0
2432;25;17;0.5;0.5;32;102;0.4953704;219;225.6569;17;1
2433;25;17;0.5;0.5;33;102;0.5582524;249;224.451;17;1
2434;25;17;0.5;0.5;34;101;0.5280374;225;225.5248;17;0
2435;25;17;0.5;0.5;35;101;0.4911504;246;225.4257;17;0
2436;25;17;0.5;0.5;36;106;0.4876847;240;224.7358;17;5
2437;25;17;0.5;0.5;37;101;0.5258621;214;221.2178;17;0
2438;25;17;0.5;0.5;38;102;0.5110132;218;224.0196;17;1
2439;25;17;0.5;0.5;39;102;0.5330579;202;223.598;17;1
2440;25;17;0.5;0.5;40;101;0.5023256;244;225.3762;17;0
2441;25;17;0.5;0.5;41;103;0.4824561;227;221.4272;17;2
2442;25;17;0.5;0.5;42;108;0.5462555;247;225.0741;17;7
2443;25;17;0.5;0.5;43;101;0.463964;214;225.3366;17;0
2444;25;17;0.5;0.5;44;101;0.5945946;241;223.9604;17;0
2445;25;17;0.5;0.5;45;101;0.5227273;230;223.5248;17;0
2446;25;17;0.5;0.5;46;101;0.5272727;242;225.9505;17;0
2447;25;17;0.5;0.5;47;107;0.504717;229;223.4673;17;6
2448;25;17;0.5;0.5;48;102;0.4636364;254;224.8039;17;1
2449;25;17;0.5;0.5;49;105;0.495614;220;225.0667;17;4
2450;25;17;0.5;0.5;50;102;0.5351562;204;224.3333;17;1
2451;25;17;0.5;0.5;51;101;0.5315315;216;223.1782;17;0
2452;25;17;0.5;0.5;52;101;0.5;205;222.5842;17;0
2453;25;17;0.5;0.5;53;102;0.4398148;238;225.0686;17;1
2454;25;17;0.5;0.5;54;105;0.5150215;236;222.2667;17;4
2455;25;17;0.5;0.5;55;103;0.547619;210;223.5534;17;2
2456;25;17;0.5;0.5;56;102;0.4891775;248;224.951;17;1
2457;25;17;0.5;0.5;57;101;0.5145228;234;224.8812;17;0
2458;25;17;0.5;0.5;58;101;0.4319249;249;224.5644;17;0
2459;25;17;0.5;0.5;59;101;0.5307018;212;223.0198;17;0
2460;25;17;0.5;0.5;60;101;0.5096154;211;222.5446;17;0
2461;25;17;0.5;0.5;61;103;0.459596;244;224.8641;17;2
2462;25;17;0.5;0.5;62;101;0.507772;228;223.8119;17;0
2463;25;17;0.5;0.5;63;103;0.4977169;253;225.4078;17;2
2464;25;17;0.5;0.5;64;102;0.5096154;222;223.1373;17;1
2465;25;17;0.5;0.5;65;101;0.5100402;203;223.9901;17;0
2466;25;17;0.5;0.5;66;101;0.4913793;219;224.4356;17;0
2467;25;17;0.5;0.5;67;103;0.4954128;220;225.7087;17;2
2468;25;17;0.5;0.5;68;105;0.504902;227;221.7048;17;4
2469;25;17;0.5;0.5;69;101;0.4647887;231;224.0594;17;0
2470;25;17;0.5;0.5;70;101;0.5093458;231;222.5941;17;0
2471;25;17;0.5;0.5;71;101;0.5140187;228;225.3861;17;0
2472;25;17;0.5;0.5;72;101;0.5308642;221;224.5941;17;0
2473;25;17;0.5;0.5;73;103;0.5048544;244;222.8738;17;2
2474;25;17;0.5;0.5;74;102;0.5254237;204;221.3922;17;1
2475;25;17;0.5;0.5;75;101;0.4805195;224;222.495;17;0
2476;25;17;0.5;0.5;76;104;0.5136364;231;223.8077;17;3
2477;25;17;0.5;0.5;77;102;0.4854369;222;222.9706;17;1
2478;25;17;0.5;0.5;78;103;0.5682819;212;223.0874;17;2
2479;25;17;0.5;0.5;79;102;0.5371179;236;224.0294;17;1
2480;25;17;0.5;0.5;80;101;0.5210084;195;225.2772;17;0
2481;25;17;0.5;0.5;81;101;0.5240175;220;224.7327;17;0
2482;25;17;0.5;0.5;82;101;0.5110132;206;223.1386;17;0
2483;25;17;0.5;0.5;83;101;0.4485981;234;223.7822;17;0
2484;25;17;0.5;0.5;84;101;0.4929577;230;225.1089;17;0
2485;25;17;0.5;0.5;85;101;0.509901;199;225.1584;17;0
2486;25;17;0.5;0.5;86;102;0.495283;206;221.9706;17;1
2487;25;17;0.5;0.5;87;101;0.4977376;211;222.297;17;0
2488;25;17;0.5;0.5;88;101;0.4784483;197;224.1683;17;0
2489;25;17;0.5;0.5;89;102;0.4848485;226;224.4608;17;1
2490;25;17;0.5;0.5;90;102;0.5734597;200;224.0686;17;1
