;simu;n_obs;mutation_rate;c;n_matings;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration;tradition_for_trait
5767;58;7;1;0.5;20;67;101;0.5099602;221;222.7129;7;0;1
5768;58;7;1;0.5;20;68;101;0.5;214;222.8416;7;0;0
5769;58;7;1;0.5;20;69;102;0.5617021;226;222.8824;7;1;1
5770;58;7;1;0.5;20;70;101;0.5217391;243;223.8119;7;0;1
5771;58;7;1;0.5;20;71;101;0.4533333;207;224.1683;7;0;0
5772;58;7;1;0.5;20;72;101;0.5550239;229;223.6337;7;0;1
5773;58;7;1;0.5;20;73;102;0.5021834;222;224.2843;7;1;1
5774;58;7;1;0.5;20;74;102;0.5606695;212;223.4608;7;1;1
5775;58;7;1;0.5;20;75;101;0.5081301;222;223.2475;7;0;1
5776;58;7;1;0.5;20;76;103;0.518018;232;221.3204;7;2;1
5777;58;7;1;0.5;20;77;103;0.4199134;224;222.3204;7;2;0
5778;58;7;1;0.5;20;78;101;0.470339;210;223.4752;7;0;0
5779;58;7;1;0.5;20;79;102;0.4911504;204;224.7157;7;1;0
5780;58;7;1;0.5;20;80;102;0.5135135;231;224.3627;7;1;1
5781;58;7;1;0.5;20;81;101;0.5201794;237;223.4455;7;0;1
5782;58;7;1;0.5;20;82;101;0.5021834;225;225.5743;7;0;1
5783;58;7;1;0.5;20;83;103;0.546729;224;223.5631;7;2;1
5784;58;7;1;0.5;20;84;101;0.4604651;253;224.1386;7;0;0
5785;58;7;1;0.5;20;85;103;0.5062241;224;223.6019;7;2;1
5786;58;7;1;0.5;20;86;102;0.5274262;225;223.4608;7;1;1
5787;58;7;1;0.5;20;87;101;0.4827586;230;221.1386;7;0;0
5788;58;7;1;0.5;20;88;106;0.4460784;233;223.0849;7;5;0
5789;58;7;1;0.5;20;89;101;0.5313808;234;223.297;7;0;1
5790;58;7;1;0.5;20;90;101;0.5042017;232;222.9109;7;0;1
5791;58;7;1;0.5;20;91;101;0.5041322;215;224.2079;7;0;1
5792;58;7;1;0.5;20;92;103;0.5371179;229;222.7767;7;2;1
5793;58;7;1;0.5;20;93;101;0.5907173;208;222.7921;7;0;1
5794;58;7;1;0.5;20;94;103;0.4605263;230;224.0388;7;2;0
5795;58;7;1;0.5;20;95;101;0.4622222;212;223.4752;7;0;0
5796;58;7;1;0.5;20;96;104;0.4954128;224;222.2788;7;3;0
5797;58;7;1;0.5;20;97;101;0.4625;196;222.8614;7;0;0
5798;58;7;1;0.5;20;98;106;0.4545455;234;224.4623;7;5;0
5799;58;7;1;0.5;20;99;103;0.5069767;242;224.068;7;2;1
5800;58;7;1;0.5;20;100;104;0.5687204;238;222.5;7;3;1
5801;59;7;0.2;0.5;20;1;106;0.5454545;231;225.2075;7;5;1
5802;59;7;0.2;0.5;20;2;106;0.5669643;218;222.9717;7;5;1
5803;59;7;0.2;0.5;20;3;102;0.5436508;219;223.1667;7;1;1
5804;59;7;0.2;0.5;20;4;102;0.5707763;234;222.9804;7;1;1
5805;59;7;0.2;0.5;20;5;102;0.5613208;213;224.1275;7;1;1
5806;59;7;0.2;0.5;20;6;101;0.4879032;215;225.5347;7;0;0
5807;59;7;0.2;0.5;20;7;109;0.4736842;214;221.8807;7;8;0
5808;59;7;0.2;0.5;20;8;101;0.4878049;201;223.604;7;0;0
5809;59;7;0.2;0.5;20;9;104;0.4255319;229;225.4423;7;3;0
5810;59;7;0.2;0.5;20;10;122;0.4369748;221;222.6639;7;21;0
5811;59;7;0.2;0.5;20;11;101;0.5229358;254;222.3663;7;0;1
5812;59;7;0.2;0.5;20;12;109;0.4672489;216;224.156;7;8;0
5813;59;7;0.2;0.5;20;13;103;0.5820896;222;222.1359;7;2;1
5814;59;7;0.2;0.5;20;14;101;0.4136364;225;225.0099;7;0;0
5815;59;7;0.2;0.5;20;15;118;0.453271;229;223.0169;7;17;0
5816;59;7;0.2;0.5;20;16;102;0.5714286;208;224.1275;7;1;1
5817;59;7;0.2;0.5;20;17;101;0.4770642;233;223.2376;7;0;0
5818;59;7;0.2;0.5;20;18;101;0.5598086;224;222.5941;7;0;1
5819;59;7;0.2;0.5;20;19;103;0.5432692;211;223.4466;7;2;1
5820;59;7;0.2;0.5;20;20;101;0.4511628;220;221.297;7;0;0
5821;59;7;0.2;0.5;20;21;101;0.5633803;226;223.9406;7;0;1
5822;59;7;0.2;0.5;20;22;101;0.4564103;219;225.2277;7;0;0
5823;59;7;0.2;0.5;20;23;105;0.4339623;234;222.6857;7;4;0
5824;59;7;0.2;0.5;20;24;101;0.527027;236;224.7525;7;0;1
5825;59;7;0.2;0.5;20;25;103;0.4626866;217;221.7184;7;2;0
5826;59;7;0.2;0.5;20;26;103;0.4140625;221;222.4078;7;2;0
5827;59;7;0.2;0.5;20;27;105;0.3971963;238;224.4952;7;4;0
5828;59;7;0.2;0.5;20;28;102;0.5801887;231;222.7843;7;1;1
5829;59;7;0.2;0.5;20;29;101;0.5066079;248;223.9208;7;0;1
5830;59;7;0.2;0.5;20;30;101;0.4708738;228;223.1683;7;0;0
5831;59;7;0.2;0.5;20;31;102;0.487395;218;222.8431;7;1;0
5832;59;7;0.2;0.5;20;32;106;0.450237;224;222.0849;7;5;0
5833;59;7;0.2;0.5;20;33;101;0.5046729;214;222.703;7;0;1
5834;59;7;0.2;0.5;20;34;101;0.4529915;224;224.7822;7;0;0
5835;59;7;0.2;0.5;20;35;102;0.5238095;213;222.3725;7;1;1
5836;59;7;0.2;0.5;20;36;102;0.5301724;234;223.1471;7;1;1
5837;59;7;0.2;0.5;20;37;102;0.5283019;240;225.6569;7;1;1
5838;59;7;0.2;0.5;20;38;102;0.5744681;231;223.8529;7;1;1
5839;59;7;0.2;0.5;20;39;101;0.5466667;237;225.5644;7;0;1
5840;59;7;0.2;0.5;20;40;101;0.5283019;202;222.8515;7;0;1
5841;59;7;0.2;0.5;20;41;104;0.4114833;215;222.2404;7;3;0
5842;59;7;0.2;0.5;20;42;101;0.4676617;245;224.7426;7;0;0
5843;59;7;0.2;0.5;20;43;102;0.4853556;245;223.7647;7;1;0
5844;59;7;0.2;0.5;20;44;102;0.5536481;225;222.2843;7;1;1
5845;59;7;0.2;0.5;20;45;106;0.5560748;237;224.4151;7;5;1
5846;59;7;0.2;0.5;20;46;112;0.4907407;239;223.4286;7;11;0
5847;59;7;0.2;0.5;20;47;102;0.5657895;223;223.4412;7;1;1
5848;59;7;0.2;0.5;20;48;101;0.5617021;219;225.8713;7;0;1
5849;59;7;0.2;0.5;20;49;101;0.5267857;218;222.8911;7;0;1
5850;59;7;0.2;0.5;20;50;103;0.4312796;245;223.165;7;2;0
5851;59;7;0.2;0.5;20;51;101;0.5940594;218;224.396;7;0;1
5852;59;7;0.2;0.5;20;52;101;0.5364807;229;225.0198;7;0;1
5853;59;7;0.2;0.5;20;53;101;0.5395349;225;222.3366;7;0;1
5854;59;7;0.2;0.5;20;54;105;0.5207373;230;221.819;7;4;1
5855;59;7;0.2;0.5;20;55;106;0.5714286;227;224.5943;7;5;1
5856;59;7;0.2;0.5;20;56;102;0.4570136;224;223.5392;7;1;0
5857;59;7;0.2;0.5;20;57;101;0.5021834;235;223.4059;7;0;1
5858;59;7;0.2;0.5;20;58;103;0.4285714;204;223.8544;7;2;0
5859;59;7;0.2;0.5;20;59;113;0.3607306;230;223.469;7;12;0
5860;59;7;0.2;0.5;20;60;102;0.5404255;241;222.8529;7;1;1
5861;59;7;0.2;0.5;20;61;101;0.5;228;222.7723;7;0;0
5862;59;7;0.2;0.5;20;62;101;0.5588235;220;224.1881;7;0;1
5863;59;7;0.2;0.5;20;63;102;0.5168067;218;225.2941;7;1;1
5864;59;7;0.2;0.5;20;64;102;0.5413223;219;225.049;7;1;1
5865;59;7;0.2;0.5;20;65;101;0.5502392;240;223.8713;7;0;1
5866;59;7;0.2;0.5;20;66;103;0.6061947;214;223.1456;7;2;1
5867;59;7;0.2;0.5;20;67;101;0.4615385;249;222.1782;7;0;0
5868;59;7;0.2;0.5;20;68;101;0.573991;217;223.6337;7;0;1
5869;59;7;0.2;0.5;20;69;108;0.4752475;240;224.2315;7;7;0
5870;59;7;0.2;0.5;20;70;101;0.5315315;194;222.2475;7;0;1
5871;59;7;0.2;0.5;20;71;106;0.460177;229;223.3019;7;5;0
5872;59;7;0.2;0.5;20;72;103;0.5471698;216;222.6311;7;2;1
5873;59;7;0.2;0.5;20;73;101;0.4506438;238;223.5941;7;0;0
5874;59;7;0.2;0.5;20;74;105;0.5336323;221;223.5619;7;4;1
5875;59;7;0.2;0.5;20;75;107;0.5206612;210;223.0561;7;6;1
5876;59;7;0.2;0.5;20;76;105;0.4896907;226;223.7048;7;4;0
5877;59;7;0.2;0.5;20;77;101;0.464135;222;225.2574;7;0;0
5878;59;7;0.2;0.5;20;78;107;0.5774059;214;222.6636;7;6;1
5879;59;7;0.2;0.5;20;79;102;0.4541063;214;222.2647;7;1;0
5880;59;7;0.2;0.5;20;80;103;0.4362745;275;222.7476;7;2;0
5881;59;7;0.2;0.5;20;81;101;0.6051502;242;224.495;7;0;1
5882;59;7;0.2;0.5;20;82;102;0.5662651;211;224.7647;7;1;1
5883;59;7;0.2;0.5;20;83;105;0.5330189;216;223.2;7;4;1
5884;59;7;0.2;0.5;20;84;103;0.6046512;222;223.7767;7;2;1
5885;59;7;0.2;0.5;20;85;117;0.5045872;232;223.5897;7;16;1
5886;59;7;0.2;0.5;20;86;101;0.4908257;232;222.4059;7;0;0
5887;59;7;0.2;0.5;20;87;103;0.4893617;221;221.5728;7;2;0
5888;59;7;0.2;0.5;20;88;103;0.5215517;230;224.1359;7;2;1
5889;59;7;0.2;0.5;20;89;107;0.623431;230;224.1308;7;6;1
5890;59;7;0.2;0.5;20;90;103;0.5377778;236;225.3398;7;2;1
5891;59;7;0.2;0.5;20;91;101;0.4891775;238;223.901;7;0;0
5892;59;7;0.2;0.5;20;92;104;0.4557522;227;221.5192;7;3;0
5893;59;7;0.2;0.5;20;93;102;0.5512195;226;223.6765;7;1;1
5894;59;7;0.2;0.5;20;94;102;0.4351145;210;224.5196;7;1;0
5895;59;7;0.2;0.5;20;95;101;0.5296804;246;223.7228;7;0;1
5896;59;7;0.2;0.5;20;96;101;0.5119617;241;224.505;7;0;1
5897;59;7;0.2;0.5;20;97;106;0.5169492;220;222.8113;7;5;1
5898;59;7;0.2;0.5;20;98;101;0.5;220;224.4158;7;0;0
5899;59;7;0.2;0.5;20;99;102;0.4375;220;223.9412;7;1;0
5900;59;7;0.2;0.5;20;100;101;0.5779817;224;225.1188;7;0;1
5901;60;7;0.05;0.5;20;1;101;0.4431373;198;222.1881;7;0;0
5902;60;7;0.05;0.5;20;2;102;0.5527426;225;222.5882;7;1;1
5903;60;7;0.05;0.5;20;3;101;0.539823;229;222.8218;7;0;1
5904;60;7;0.05;0.5;20;4;103;0.4816514;230;224.2427;7;2;0
5905;60;7;0.05;0.5;20;5;109;0.6638298;227;223.3853;7;8;1
5906;60;7;0.05;0.5;20;6;107;0.4654378;240;225.7757;7;6;0
5907;60;7;0.05;0.5;20;7;101;0.4864865;243;221.9307;7;0;0
5908;60;7;0.05;0.5;20;8;131;0.4872881;228;224.3664;7;30;0
5909;60;7;0.05;0.5;20;9;126;0.5688889;215;223.1905;7;25;1
5910;60;7;0.05;0.5;20;10;101;0.4615385;229;222.099;7;0;0
5911;60;7;0.05;0.5;20;11;101;0.4918033;204;223.3267;7;0;0
5912;60;7;0.05;0.5;20;12;108;0.589372;222;223.1389;7;7;1
5913;60;7;0.05;0.5;20;13;109;0.6447368;214;222.1743;7;8;1
5914;60;7;0.05;0.5;20;14;127;0.5885167;207;221.6142;7;26;1
5915;60;7;0.05;0.5;20;15;101;0.5120773;218;224.5644;7;0;1
5916;60;7;0.05;0.5;20;16;103;0.4259259;246;224.7282;7;2;0
5917;60;7;0.05;0.5;20;17;108;0.4684685;202;223.5;7;7;0
5918;60;7;0.05;0.5;20;18;102;0.4650206;201;223.4118;7;1;0
5919;60;7;0.05;0.5;20;19;101;0.4482759;220;223.7327;7;0;0
5920;60;7;0.05;0.5;20;20;173;0.3644068;207;224.3757;7;72;0
5921;60;7;0.05;0.5;20;21;103;0.5675676;214;224.5243;7;2;1
5922;60;7;0.05;0.5;20;22;104;0.5586854;219;224.0577;7;3;1
5923;60;7;0.05;0.5;20;23;101;0.5733945;224;223.7327;7;0;1
5924;60;7;0.05;0.5;20;24;105;0.4126214;238;222.7143;7;4;0
5925;60;7;0.05;0.5;20;25;101;0.3251232;212;223.5743;7;0;0
5926;60;7;0.05;0.5;20;26;115;0.4103774;248;223.8783;7;14;0
5927;60;7;0.05;0.5;20;27;132;0.3474576;202;223.2424;7;31;0
5928;60;7;0.05;0.5;20;28;133;0.3846154;217;225.4436;7;32;0
5929;60;7;0.05;0.5;20;29;104;0.5948718;241;222.5192;7;3;1
5930;60;7;0.05;0.5;20;30;105;0.6493506;237;224.5905;7;4;1
5931;60;7;0.05;0.5;20;31;101;0.5765766;242;222.0198;7;0;1
5932;60;7;0.05;0.5;20;32;116;0.6068376;229;222.6466;7;15;1
5933;60;7;0.05;0.5;20;33;102;0.4513274;226;223.402;7;1;0
5934;60;7;0.05;0.5;20;34;102;0.508547;239;223.6863;7;1;1
5935;60;7;0.05;0.5;20;35;101;0.5;193;223;7;0;0
5936;60;7;0.05;0.5;20;36;103;0.5;198;223.6117;7;2;0
5937;60;7;0.05;0.5;20;37;101;0.6192893;227;223.5347;7;0;1
5938;60;7;0.05;0.5;20;38;107;0.3534884;206;224.028;7;6;0
5939;60;7;0.05;0.5;20;39;103;0.5211268;236;223.7476;7;2;1
5940;60;7;0.05;0.5;20;40;101;0.5288889;224;223.6733;7;0;1
5941;60;7;0.05;0.5;20;41;101;0.4458874;228;223.0693;7;0;0
5942;60;7;0.05;0.5;20;42;101;0.5263158;205;221.9901;7;0;1
5943;60;7;0.05;0.5;20;43;116;0.5774059;226;221.9483;7;15;1
5944;60;7;0.05;0.5;20;44;101;0.56;222;224.0198;7;0;1
5945;60;7;0.05;0.5;20;45;101;0.582996;239;225.0594;7;0;1
5946;60;7;0.05;0.5;20;46;101;0.5540541;212;222.6634;7;0;1
5947;60;7;0.05;0.5;20;47;101;0.5148936;223;224;7;0;1
5948;60;7;0.05;0.5;20;48;101;0.3973799;217;224.6436;7;0;0
5949;60;7;0.05;0.5;20;49;101;0.3896714;204;224.0792;7;0;0
5950;60;7;0.05;0.5;20;50;102;0.4392157;218;223.902;7;1;0
5951;60;7;0.05;0.5;20;51;105;0.5517241;231;223.5333;7;4;1
5952;60;7;0.05;0.5;20;52;104;0.4879227;216;224.3269;7;3;0
5953;60;7;0.05;0.5;20;53;107;0.3363636;239;223.7196;7;6;0
5954;60;7;0.05;0.5;20;54;106;0.4285714;213;222.4057;7;5;0
5955;60;7;0.05;0.5;20;55;140;0.4117647;233;223.3143;7;39;0
5956;60;7;0.05;0.5;20;56;104;0.4464286;234;222.6058;7;3;0
5957;60;7;0.05;0.5;20;57;132;0.407563;233;222.2955;7;31;0
5958;60;7;0.05;0.5;20;58;112;0.4218009;249;222.6071;7;11;0
5959;60;7;0.05;0.5;20;59;102;0.5627706;216;223.0098;7;1;1
5960;60;7;0.05;0.5;20;60;107;0.5288462;227;224.2804;7;6;1
5961;60;7;0.05;0.5;20;61;147;0.5955556;220;225.5374;7;46;1
5962;60;7;0.05;0.5;20;62;101;0.45;208;225.901;7;0;0
5963;60;7;0.05;0.5;20;63;101;0.5844156;228;223.2772;7;0;1
5964;60;7;0.05;0.5;20;64;106;0.5619469;207;224.0849;7;5;1
5965;60;7;0.05;0.5;20;65;154;0.5625;217;222.6169;7;53;1
5966;60;7;0.05;0.5;20;66;101;0.5022831;228;223.3564;7;0;1
5967;60;7;0.05;0.5;20;67;102;0.5111111;231;222.7059;7;1;1
5968;60;7;0.05;0.5;20;68;101;0.5511111;235;223.1683;7;0;1
5969;60;7;0.05;0.5;20;69;118;0.5528846;234;223.7966;7;17;1
5970;60;7;0.05;0.5;20;70;136;0.4751131;241;224.0515;7;35;0
5971;60;7;0.05;0.5;20;71;102;0.6137339;254;224.402;7;1;1
5972;60;7;0.05;0.5;20;72;110;0.4628821;215;221.9182;7;9;0
5973;60;7;0.05;0.5;20;73;122;0.427907;240;223.8279;7;21;0
5974;60;7;0.05;0.5;20;74;136;0.6233184;222;223.7574;7;35;1
5975;60;7;0.05;0.5;20;75;101;0.5240175;226;225.1782;7;0;1
5976;60;7;0.05;0.5;20;76;107;0.4131455;215;223.6729;7;6;0
5977;60;7;0.05;0.5;20;77;108;0.4166667;235;223.5;7;7;0
5978;60;7;0.05;0.5;20;78;101;0.4508929;225;222.2079;7;0;0
5979;60;7;0.05;0.5;20;79;115;0.3828829;236;225.2957;7;14;0
5980;60;7;0.05;0.5;20;80;101;0.4644351;216;224.2079;7;0;0
5981;60;7;0.05;0.5;20;81;101;0.5179283;199;224.4851;7;0;1
5982;60;7;0.05;0.5;20;82;101;0.5090909;218;223.3366;7;0;1
5983;60;7;0.05;0.5;20;83;101;0.5630631;222;221.7327;7;0;1
5984;60;7;0.05;0.5;20;84;101;0.5048544;211;222.2574;7;0;1
5985;60;7;0.05;0.5;20;85;102;0.6626506;229;223.5;7;1;1
5986;60;7;0.05;0.5;20;86;101;0.4817814;234;224.0792;7;0;0
5987;60;7;0.05;0.5;20;87;101;0.4335938;227;224.7525;7;0;0
5988;60;7;0.05;0.5;20;88;106;0.6325581;246;223.3774;7;5;1
5989;60;7;0.05;0.5;20;89;119;0.4835681;200;224.8571;7;18;0
5990;60;7;0.05;0.5;20;90;101;0.5780591;220;224.604;7;0;1
5991;60;7;0.05;0.5;20;91;164;0.6894977;232;224.3293;7;63;1
5992;60;7;0.05;0.5;20;92;126;0.6428571;216;222.619;7;25;1
5993;60;7;0.05;0.5;20;93;101;0.4841629;232;222.4554;7;0;0
5994;60;7;0.05;0.5;20;94;105;0.4583333;215;224;7;4;0
5995;60;7;0.05;0.5;20;95;157;0.4095238;223;223.1975;7;56;0
5996;60;7;0.05;0.5;20;96;103;0.4205607;224;223.1845;7;2;0
5997;60;7;0.05;0.5;20;97;104;0.4655172;202;223.5096;7;3;0
5998;60;7;0.05;0.5;20;98;105;0.6419214;239;223.781;7;4;1
5999;60;7;0.05;0.5;20;99;125;0.5127119;212;224.144;7;24;1
6000;60;7;0.05;0.5;20;100;101;0.5535714;251;226.0099;7;0;1
6001;61;7;1;0.5;21;1;101;0.4904762;239;221.2475;7;0;0
6002;61;7;1;0.5;21;2;101;0.5196507;241;222.2772;7;0;1
6003;61;7;1;0.5;21;3;101;0.5594714;225;223.7624;7;0;1
6004;61;7;1;0.5;21;4;101;0.5023256;198;224.9109;7;0;1
6005;61;7;1;0.5;21;5;102;0.5111111;222;223.3824;7;1;1
6006;61;7;1;0.5;21;6;101;0.5207373;244;224.3366;7;0;1
6007;61;7;1;0.5;21;7;101;0.4871795;232;223.3762;7;0;0
6008;61;7;1;0.5;21;8;103;0.4691358;222;222.7864;7;2;0
6009;61;7;1;0.5;21;9;102;0.592233;218;222.549;7;1;1
6010;61;7;1;0.5;21;10;101;0.4635193;209;225.8119;7;0;0
6011;61;7;1;0.5;21;11;105;0.5263158;231;223.0857;7;4;1
6012;61;7;1;0.5;21;12;101;0.5330189;238;225.1683;7;0;1
6013;61;7;1;0.5;21;13;101;0.4651163;227;225.5545;7;0;0
6014;61;7;1;0.5;21;14;101;0.5695652;204;222.9406;7;0;1
6015;61;7;1;0.5;21;15;101;0.5128205;206;222.4455;7;0;1
6016;61;7;1;0.5;21;16;101;0.4492754;221;222.3663;7;0;0
6017;61;7;1;0.5;21;17;102;0.5284553;238;223.8235;7;1;1
6018;61;7;1;0.5;21;18;101;0.5183486;217;223.7426;7;0;1
6019;61;7;1;0.5;21;19;101;0.5387931;247;225.0198;7;0;1
6020;61;7;1;0.5;21;20;101;0.4974619;245;222.9901;7;0;0
6021;61;7;1;0.5;21;21;101;0.4439252;227;224.6931;7;0;0
6022;61;7;1;0.5;21;22;103;0.4834123;236;223.4757;7;2;0
6023;61;7;1;0.5;21;23;101;0.4660194;251;222.7129;7;0;0
6024;61;7;1;0.5;21;24;101;0.5309735;224;224.9901;7;0;1
6025;61;7;1;0.5;21;25;101;0.5981308;236;223.5644;7;0;1
6026;61;7;1;0.5;21;26;101;0.4869565;240;224.7624;7;0;0
6027;61;7;1;0.5;21;27;102;0.4238095;217;223.451;7;1;0
6028;61;7;1;0.5;21;28;101;0.4867257;230;223.6238;7;0;0
6029;61;7;1;0.5;21;29;102;0.5409836;220;224.2059;7;1;1
6030;61;7;1;0.5;21;30;101;0.5814978;225;224.3366;7;0;1
6031;61;7;1;0.5;21;31;102;0.453271;216;223.4902;7;1;0
6032;61;7;1;0.5;21;32;102;0.4672897;217;223.5196;7;1;0
6033;61;7;1;0.5;21;33;102;0.4960938;208;223.9216;7;1;0
6034;61;7;1;0.5;21;34;101;0.4444444;215;225.2574;7;0;0
6035;61;7;1;0.5;21;35;101;0.5644444;231;227.6139;7;0;1
6036;61;7;1;0.5;21;36;102;0.5148515;238;223.549;7;1;1
6037;61;7;1;0.5;21;37;101;0.5508475;225;223.4752;7;0;1
6038;61;7;1;0.5;21;38;101;0.492891;214;224.2277;7;0;0
6039;61;7;1;0.5;21;39;105;0.5114155;204;223.5238;7;4;1
6040;61;7;1;0.5;21;40;101;0.5605381;209;224.3069;7;0;1
6041;61;7;1;0.5;21;41;104;0.5062762;234;223.0962;7;3;1
6042;61;7;1;0.5;21;42;101;0.5879828;221;222.4455;7;0;1
6043;61;7;1;0.5;21;43;101;0.5070423;233;224.6535;7;0;1
6044;61;7;1;0.5;21;44;102;0.4907407;260;224.1176;7;1;0
6045;61;7;1;0.5;21;45;102;0.4454545;201;221.9412;7;1;0
6046;61;7;1;0.5;21;46;102;0.5403226;230;223.8431;7;1;1
6047;61;7;1;0.5;21;47;101;0.4419643;216;220.9703;7;0;0
6048;61;7;1;0.5;21;48;101;0.4976077;219;222.4752;7;0;0
6049;61;7;1;0.5;21;49;102;0.5299539;214;222.902;7;1;1
6050;61;7;1;0.5;21;50;101;0.4316239;243;222.802;7;0;0
6051;61;7;1;0.5;21;51;102;0.4930876;210;223.4314;7;1;0
6052;61;7;1;0.5;21;52;101;0.5258216;251;222.1485;7;0;1
6053;61;7;1;0.5;21;53;104;0.489083;209;221.5096;7;3;0
6054;61;7;1;0.5;21;54;101;0.5196507;225;223.4257;7;0;1
6055;61;7;1;0.5;21;55;102;0.5;227;222.6078;7;1;0
6056;61;7;1;0.5;21;56;101;0.5068493;217;221.0792;7;0;1
6057;61;7;1;0.5;21;57;102;0.5571429;227;223.2941;7;1;1
6058;61;7;1;0.5;21;58;102;0.4816514;234;223.3824;7;1;0
6059;61;7;1;0.5;21;59;102;0.4364407;228;222.6373;7;1;0
6060;61;7;1;0.5;21;60;105;0.5689655;215;224.5143;7;4;1
6061;61;7;1;0.5;21;61;101;0.5374449;216;223.5545;7;0;1
6062;61;7;1;0.5;21;62;101;0.4759615;228;222.5743;7;0;0
6063;61;7;1;0.5;21;63;101;0.5676856;221;224.1386;7;0;1
6064;61;7;1;0.5;21;64;112;0.4931507;222;225.9107;7;11;0
6065;61;7;1;0.5;21;65;103;0.472103;214;225.2718;7;2;0
6066;61;7;1;0.5;21;66;103;0.4764151;223;226.2816;7;2;0
6067;61;7;1;0.5;21;67;102;0.5138889;217;221.7353;7;1;1
6068;61;7;1;0.5;21;68;101;0.4954128;230;224.4851;7;0;0
6069;61;7;1;0.5;21;69;101;0.4449153;213;224.6337;7;0;0
6070;61;7;1;0.5;21;70;101;0.5067265;220;224.099;7;0;1
6071;61;7;1;0.5;21;71;101;0.5102881;223;221.5644;7;0;1
6072;61;7;1;0.5;21;72;101;0.4977974;224;223.0396;7;0;0
6073;61;7;1;0.5;21;73;101;0.426087;212;222.4554;7;0;0
6074;61;7;1;0.5;21;74;101;0.5458716;234;224.6733;7;0;1
6075;61;7;1;0.5;21;75;101;0.5110132;223;223.5347;7;0;1
6076;61;7;1;0.5;21;76;102;0.5778894;250;224.451;7;1;1
6077;61;7;1;0.5;21;77;101;0.4754098;219;223.4257;7;0;0
6078;61;7;1;0.5;21;78;102;0.4752475;221;223.1569;7;1;0
6079;61;7;1;0.5;21;79;101;0.5;232;222.8317;7;0;0
6080;61;7;1;0.5;21;80;102;0.4816514;227;222.1471;7;1;0
6081;61;7;1;0.5;21;81;101;0.4758065;214;224.3564;7;0;0
6082;61;7;1;0.5;21;82;101;0.483871;206;222.1089;7;0;0
6083;61;7;1;0.5;21;83;102;0.5352697;232;224.1373;7;1;1
6084;61;7;1;0.5;21;84;101;0.4449339;229;226.099;7;0;0
6085;61;7;1;0.5;21;85;101;0.4957627;230;225.2574;7;0;0
6086;61;7;1;0.5;21;86;102;0.4978541;207;225.4216;7;1;0
6087;61;7;1;0.5;21;87;101;0.5112108;185;223.2475;7;0;1
6088;61;7;1;0.5;21;88;101;0.4855769;215;223.0198;7;0;0
6089;61;7;1;0.5;21;89;103;0.5086207;234;224.0194;7;2;1
6090;61;7;1;0.5;21;90;101;0.5483871;231;224.0198;7;0;1
6091;61;7;1;0.5;21;91;102;0.5336134;234;223.8137;7;1;1
6092;61;7;1;0.5;21;92;102;0.4384615;219;222.8627;7;1;0
6093;61;7;1;0.5;21;93;101;0.5253456;234;222.9505;7;0;1
6094;61;7;1;0.5;21;94;102;0.4633028;224;221.8333;7;1;0
6095;61;7;1;0.5;21;95;101;0.4955357;206;222.6436;7;0;0
6096;61;7;1;0.5;21;96;101;0.5225225;230;221.703;7;0;1
6097;61;7;1;0.5;21;97;101;0.5265487;233;223.297;7;0;1
6098;61;7;1;0.5;21;98;104;0.4771784;215;223.7019;7;3;0
6099;61;7;1;0.5;21;99;101;0.5272727;219;223.2772;7;0;1
6100;61;7;1;0.5;21;100;102;0.5159817;218;224.3235;7;1;1
6101;62;7;0.2;0.5;21;1;103;0.5801887;227;222.0874;7;2;1
6102;62;7;0.2;0.5;21;2;101;0.4490741;213;224.9406;7;0;0
6103;62;7;0.2;0.5;21;3;101;0.4449339;207;221.7525;7;0;0
6104;62;7;0.2;0.5;21;4;103;0.5136187;215;224.3592;7;2;1
6105;62;7;0.2;0.5;21;5;101;0.5283843;224;225.6139;7;0;1
6106;62;7;0.2;0.5;21;6;102;0.4380165;239;224.6373;7;1;0
6107;62;7;0.2;0.5;21;7;101;0.5;247;224.3564;7;0;0
6108;62;7;0.2;0.5;21;8;101;0.5855856;215;223.8812;7;0;1
6109;62;7;0.2;0.5;21;9;101;0.4932127;214;224.4257;7;0;0
6110;62;7;0.2;0.5;21;10;101;0.4867257;221;222.4059;7;0;0
6111;62;7;0.2;0.5;21;11;105;0.4556962;192;224.181;7;4;0
6112;62;7;0.2;0.5;21;12;101;0.4957265;213;224.1287;7;0;0
6113;62;7;0.2;0.5;21;13;114;0.450237;241;223.5263;7;13;0
6114;62;7;0.2;0.5;21;14;105;0.5506608;230;223.2571;7;4;1
6115;62;7;0.2;0.5;21;15;101;0.4976744;224;224.7723;7;0;0
6116;62;7;0.2;0.5;21;16;101;0.4688995;217;222.4059;7;0;0
6117;62;7;0.2;0.5;21;17;103;0.4930876;256;222.4951;7;2;0
6118;62;7;0.2;0.5;21;18;101;0.4369369;226;222.1683;7;0;0
6119;62;7;0.2;0.5;21;19;102;0.5111111;210;222.4902;7;1;1
6120;62;7;0.2;0.5;21;20;101;0.4866071;238;224.8416;7;0;0
6121;62;7;0.2;0.5;21;21;101;0.4314516;219;223.4257;7;0;0
6122;62;7;0.2;0.5;21;22;101;0.5041322;214;223.0792;7;0;1
6123;62;7;0.2;0.5;21;23;101;0.5362319;228;225.5644;7;0;1
