;simu;n_obs;mutation_rate;c;K;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration
3387;34;7;0.1;0.5;1000;87;104;0.5732759;223;222.4423;7;3
3388;34;7;0.1;0.5;1000;88;101;0.5113122;229;224.4851;7;0
3389;34;7;0.1;0.5;1000;89;102;0.4409091;213;224.6961;7;1
3390;34;7;0.1;0.5;1000;90;104;0.4873096;227;222.8365;7;3
3391;34;7;0.1;0.5;1000;91;102;0.562753;222;222.8333;7;1
3392;34;7;0.1;0.5;1000;92;111;0.4248927;236;223.6486;7;10
3393;34;7;0.1;0.5;1000;93;101;0.5221675;229;223.495;7;0
3394;34;7;0.1;0.5;1000;94;101;0.4700855;235;224.5743;7;0
3395;34;7;0.1;0.5;1000;95;103;0.4933333;221;222.8835;7;2
3396;34;7;0.1;0.5;1000;96;104;0.5135135;202;221.5385;7;3
3397;34;7;0.1;0.5;1000;97;114;0.4279476;218;222.9825;7;13
3398;34;7;0.1;0.5;1000;98;102;0.4747899;232;224.5;7;1
3399;34;7;0.1;0.5;1000;99;107;0.5841121;225;220.9813;7;6
3400;34;7;0.1;0.5;1000;100;101;0.5210084;250;225.0297;7;0
3401;35;9;0.1;0.5;1000;1;105;0.5981308;226;223.7048;9;4
3402;35;9;0.1;0.5;1000;2;108;0.5914894;221;224.963;9;7
3403;35;9;0.1;0.5;1000;3;101;0.4766355;220;223.802;9;0
3404;35;9;0.1;0.5;1000;4;104;0.4594595;231;223.5;9;3
3405;35;9;0.1;0.5;1000;5;103;0.4390244;215;223.8641;9;2
3406;35;9;0.1;0.5;1000;6;104;0.5681818;222;222.9038;9;3
3407;35;9;0.1;0.5;1000;7;101;0.5470085;204;221.7228;9;0
3408;35;9;0.1;0.5;1000;8;101;0.5733333;231;222.7327;9;0
3409;35;9;0.1;0.5;1000;9;101;0.4873096;235;224.0792;9;0
3410;35;9;0.1;0.5;1000;10;103;0.4464286;237;223.9709;9;2
3411;35;9;0.1;0.5;1000;11;101;0.4392523;226;223.4752;9;0
3412;35;9;0.1;0.5;1000;12;101;0.457265;220;223.0396;9;0
3413;35;9;0.1;0.5;1000;13;109;0.4212766;210;224.3853;9;8
3414;35;9;0.1;0.5;1000;14;102;0.45;245;224.098;9;1
3415;35;9;0.1;0.5;1000;15;103;0.5813953;214;225.1845;9;2
3416;35;9;0.1;0.5;1000;16;101;0.5405405;242;226.6535;9;0
3417;35;9;0.1;0.5;1000;17;101;0.4052863;249;225.4059;9;0
3418;35;9;0.1;0.5;1000;18;101;0.5070423;236;222.6733;9;0
3419;35;9;0.1;0.5;1000;19;102;0.4266667;206;220.7059;9;1
3420;35;9;0.1;0.5;1000;20;102;0.5111111;212;224.0784;9;1
3421;35;9;0.1;0.5;1000;21;101;0.4395161;221;221.1881;9;0
3422;35;9;0.1;0.5;1000;22;103;0.4587156;241;223.2233;9;2
3423;35;9;0.1;0.5;1000;23;101;0.531401;222;224.7426;9;0
3424;35;9;0.1;0.5;1000;24;102;0.6016598;200;222.7647;9;1
3425;35;9;0.1;0.5;1000;25;103;0.4142259;231;222.0194;9;2
3426;35;9;0.1;0.5;1000;26;102;0.4516129;234;225.4902;9;1
3427;35;9;0.1;0.5;1000;27;109;0.4465116;242;224.4587;9;8
3428;35;9;0.1;0.5;1000;28;101;0.4868421;209;222.6733;9;0
3429;35;9;0.1;0.5;1000;29;101;0.5022026;247;223.8317;9;0
3430;35;9;0.1;0.5;1000;30;106;0.6298077;242;224.5189;9;5
3431;35;9;0.1;0.5;1000;31;101;0.4847162;222;224.0099;9;0
3432;35;9;0.1;0.5;1000;32;101;0.5571429;221;223.1089;9;0
3433;35;9;0.1;0.5;1000;33;103;0.4830918;236;221.0583;9;2
3434;35;9;0.1;0.5;1000;34;112;0.5474138;221;224.9732;9;11
3435;35;9;0.1;0.5;1000;35;102;0.5118483;224;223.8235;9;1
3436;35;9;0.1;0.5;1000;36;101;0.4170616;222;224.6634;9;0
3437;35;9;0.1;0.5;1000;37;108;0.4675926;235;223.5741;9;7
3438;35;9;0.1;0.5;1000;38;101;0.5162791;222;224.6733;9;0
3439;35;9;0.1;0.5;1000;39;111;0.4896266;228;223.9009;9;10
3440;35;9;0.1;0.5;1000;40;101;0.5;220;224.1584;9;0
3441;35;9;0.1;0.5;1000;41;101;0.5169082;247;223.7723;9;0
3442;35;9;0.1;0.5;1000;42;110;0.5458716;236;224.6636;9;9
3443;35;9;0.1;0.5;1000;43;101;0.5330396;216;224.2673;9;0
3444;35;9;0.1;0.5;1000;44;108;0.395122;229;223.1759;9;7
3445;35;9;0.1;0.5;1000;45;131;0.635514;223;224.6565;9;30
3446;35;9;0.1;0.5;1000;46;101;0.5162791;216;224.4158;9;0
3447;35;9;0.1;0.5;1000;47;110;0.4074074;227;222.0091;9;9
3448;35;9;0.1;0.5;1000;48;101;0.5070423;219;224.0495;9;0
3449;35;9;0.1;0.5;1000;49;103;0.4978166;240;223.4369;9;2
3450;35;9;0.1;0.5;1000;50;101;0.5263158;226;224.703;9;0
3451;35;9;0.1;0.5;1000;51;109;0.4405286;222;225.2385;9;8
3452;35;9;0.1;0.5;1000;52;108;0.502008;201;223.5556;9;7
3453;35;9;0.1;0.5;1000;53;102;0.4210526;238;224.5098;9;1
3454;35;9;0.1;0.5;1000;54;107;0.5833333;225;223.7944;9;6
3455;35;9;0.1;0.5;1000;55;103;0.5429864;223;223.9612;9;2
3456;35;9;0.1;0.5;1000;56;104;0.4304933;223;225.0288;9;3
3457;35;9;0.1;0.5;1000;57;103;0.4651163;229;222.2233;9;2
3458;35;9;0.1;0.5;1000;58;104;0.5442478;219;222.9904;9;3
3459;35;9;0.1;0.5;1000;59;103;0.4672489;236;221.6117;9;2
3460;35;9;0.1;0.5;1000;60;110;0.6113744;232;224.1182;9;9
3461;35;9;0.1;0.5;1000;61;101;0.4754098;221;224.495;9;0
3462;35;9;0.1;0.5;1000;62;101;0.4619048;248;225.0297;9;0
3463;35;9;0.1;0.5;1000;63;102;0.5441176;227;224.9216;9;1
3464;35;9;0.1;0.5;1000;64;124;0.6618357;280;227.0806;9;23
3465;35;9;0.1;0.5;1000;65;102;0.4545455;208;223.9804;9;1
3466;35;9;0.1;0.5;1000;66;103;0.407563;198;224.0291;9;2
3467;35;9;0.1;0.5;1000;67;104;0.5584416;218;222.6058;9;3
3468;35;9;0.1;0.5;1000;68;101;0.5022026;224;224.0594;9;0
3469;35;9;0.1;0.5;1000;69;121;0.4879227;221;224.124;9;20
3470;35;9;0.1;0.5;1000;70;101;0.4093023;244;223.5149;9;0
3471;35;9;0.1;0.5;1000;71;106;0.5313808;218;225.4151;9;5
3472;35;9;0.1;0.5;1000;72;104;0.5837104;216;223.125;9;3
3473;35;9;0.1;0.5;1000;73;101;0.4792627;239;223.8416;9;0
3474;35;9;0.1;0.5;1000;74;104;0.4806867;221;223.4135;9;3
3475;35;9;0.1;0.5;1000;75;102;0.4861111;232;224.2549;9;1
3476;35;9;0.1;0.5;1000;76;105;0.3905579;205;223.019;9;4
3477;35;9;0.1;0.5;1000;77;102;0.4849785;218;223.5;9;1
3478;35;9;0.1;0.5;1000;78;101;0.4174757;221;223.1089;9;0
3479;35;9;0.1;0.5;1000;79;108;0.4561404;229;225.0556;9;7
3480;35;9;0.1;0.5;1000;80;101;0.5230126;219;222.9208;9;0
3481;35;9;0.1;0.5;1000;81;101;0.4692982;203;222.2178;9;0
3482;35;9;0.1;0.5;1000;82;101;0.5707547;222;222.6535;9;0
3483;35;9;0.1;0.5;1000;83;101;0.459596;199;222.2673;9;0
3484;35;9;0.1;0.5;1000;84;104;0.520362;202;223.9808;9;3
3485;35;9;0.1;0.5;1000;85;102;0.4811321;197;223.3922;9;1
3486;35;9;0.1;0.5;1000;86;101;0.4488889;231;224.0792;9;0
3487;35;9;0.1;0.5;1000;87;102;0.5410628;207;224.451;9;1
3488;35;9;0.1;0.5;1000;88;106;0.4159292;212;223.9057;9;5
3489;35;9;0.1;0.5;1000;89;103;0.5767442;223;223.5825;9;2
3490;35;9;0.1;0.5;1000;90;106;0.6697248;216;222.5283;9;5
3491;35;9;0.1;0.5;1000;91;104;0.4608696;209;222.625;9;3
3492;35;9;0.1;0.5;1000;92;103;0.5475113;209;223.165;9;2
3493;35;9;0.1;0.5;1000;93;117;0.4612069;204;224.5556;9;16
3494;35;9;0.1;0.5;1000;94;102;0.4278075;228;224.1275;9;1
3495;35;9;0.1;0.5;1000;95;103;0.4953704;233;222.2816;9;2
3496;35;9;0.1;0.5;1000;96;102;0.3934426;221;224.8039;9;1
3497;35;9;0.1;0.5;1000;97;101;0.6404959;192;222.3861;9;0
3498;35;9;0.1;0.5;1000;98;101;0.5173913;197;222.8911;9;0
3499;35;9;0.1;0.5;1000;99;103;0.4511278;211;224.3204;9;2
3500;35;9;0.1;0.5;1000;100;101;0.6048387;205;224.8713;9;0
3501;36;11;0.1;0.5;1000;1;105;0.4454148;226;224.0381;11;4
3502;36;11;0.1;0.5;1000;2;106;0.5317073;214;224.3679;11;5
3503;36;11;0.1;0.5;1000;3;101;0.5775862;213;222.2277;11;0
3504;36;11;0.1;0.5;1000;4;101;0.484375;206;224.802;11;0
3505;36;11;0.1;0.5;1000;5;101;0.4711111;232;222.3663;11;0
3506;36;11;0.1;0.5;1000;6;102;0.4454148;229;224.1275;11;1
3507;36;11;0.1;0.5;1000;7;103;0.4892704;227;222.8738;11;2
3508;36;11;0.1;0.5;1000;8;103;0.4415584;229;223.1068;11;2
3509;36;11;0.1;0.5;1000;9;101;0.4449339;238;223.1089;11;0
3510;36;11;0.1;0.5;1000;10;111;0.4537815;217;224.1441;11;10
3511;36;11;0.1;0.5;1000;11;102;0.5545455;233;223.8431;11;1
3512;36;11;0.1;0.5;1000;12;103;0.4267782;223;223.9515;11;2
3513;36;11;0.1;0.5;1000;13;104;0.5283843;248;225.1538;11;3
3514;36;11;0.1;0.5;1000;14;106;0.3018868;251;223.4717;11;5
3515;36;11;0.1;0.5;1000;15;101;0.627193;233;224.1188;11;0
3516;36;11;0.1;0.5;1000;16;102;0.5093458;206;223.7353;11;1
3517;36;11;0.1;0.5;1000;17;112;0.5205479;241;225.5804;11;11
3518;36;11;0.1;0.5;1000;18;102;0.5520362;229;224.2549;11;1
3519;36;11;0.1;0.5;1000;19;107;0.4661017;205;223.1121;11;6
3520;36;11;0.1;0.5;1000;20;101;0.5608696;214;223.3267;11;0
3521;36;11;0.1;0.5;1000;21;101;0.5042735;205;223.1287;11;0
3522;36;11;0.1;0.5;1000;22;102;0.4854369;218;222.2549;11;1
3523;36;11;0.1;0.5;1000;23;106;0.5346939;216;222.8302;11;5
3524;36;11;0.1;0.5;1000;24;103;0.5093458;234;222.9417;11;2
3525;36;11;0.1;0.5;1000;25;103;0.5044643;217;224.8252;11;2
3526;36;11;0.1;0.5;1000;26;102;0.5618557;240;224.9804;11;1
3527;36;11;0.1;0.5;1000;27;101;0.4840183;222;225.5743;11;0
3528;36;11;0.1;0.5;1000;28;103;0.4298643;211;222.8835;11;2
3529;36;11;0.1;0.5;1000;29;101;0.5135135;199;223.6931;11;0
3530;36;11;0.1;0.5;1000;30;103;0.6306306;240;224.8155;11;2
3531;36;11;0.1;0.5;1000;31;102;0.4315353;197;223.5686;11;1
3532;36;11;0.1;0.5;1000;32;101;0.5;228;224.1584;11;0
3533;36;11;0.1;0.5;1000;33;101;0.4778761;229;225.3069;11;0
3534;36;11;0.1;0.5;1000;34;113;0.4458333;201;222.9204;11;12
3535;36;11;0.1;0.5;1000;35;101;0.5084746;226;222.1386;11;0
3536;36;11;0.1;0.5;1000;36;101;0.3948498;232;221.4356;11;0
3537;36;11;0.1;0.5;1000;37;103;0.4329004;232;223.6311;11;2
3538;36;11;0.1;0.5;1000;38;101;0.482906;229;223.8614;11;0
3539;36;11;0.1;0.5;1000;39;101;0.5388128;230;224.8812;11;0
3540;36;11;0.1;0.5;1000;40;101;0.4497817;234;221.4356;11;0
3541;36;11;0.1;0.5;1000;41;101;0.5964912;232;225.1089;11;0
3542;36;11;0.1;0.5;1000;42;101;0.4794521;238;222.5743;11;0
3543;36;11;0.1;0.5;1000;43;101;0.4585153;203;222.5644;11;0
3544;36;11;0.1;0.5;1000;44;112;0.3894231;224;223.1607;11;11
3545;36;11;0.1;0.5;1000;45;101;0.518018;213;225.1386;11;0
3546;36;11;0.1;0.5;1000;46;118;0.5267857;236;224.2542;11;17
3547;36;11;0.1;0.5;1000;47;101;0.4621849;228;225.5149;11;0
3548;36;11;0.1;0.5;1000;48;101;0.4469027;228;222.2673;11;0
3549;36;11;0.1;0.5;1000;49;101;0.4751131;197;222.7822;11;0
3550;36;11;0.1;0.5;1000;50;118;0.5833333;228;223.4831;11;17
3551;36;11;0.1;0.5;1000;51;103;0.522449;217;224.5049;11;2
3552;36;11;0.1;0.5;1000;52;101;0.4666667;212;222.7624;11;0
3553;36;11;0.1;0.5;1000;53;110;0.4027778;203;223.6818;11;9
3554;36;11;0.1;0.5;1000;54;101;0.4608696;223;224.9802;11;0
3555;36;11;0.1;0.5;1000;55;102;0.4732143;239;222.8922;11;1
3556;36;11;0.1;0.5;1000;56;101;0.5579399;219;225.5743;11;0
3557;36;11;0.1;0.5;1000;57;101;0.5299539;246;224.2079;11;0
3558;36;11;0.1;0.5;1000;58;101;0.5063291;220;225.0099;11;0
3559;36;11;0.1;0.5;1000;59;101;0.5336323;245;224.703;11;0
3560;36;11;0.1;0.5;1000;60;101;0.4955752;226;224.505;11;0
3561;36;11;0.1;0.5;1000;61;101;0.4669811;219;224.0396;11;0
3562;36;11;0.1;0.5;1000;62;101;0.4692982;213;225.5446;11;0
3563;36;11;0.1;0.5;1000;63;101;0.4608696;224;224.6634;11;0
3564;36;11;0.1;0.5;1000;64;101;0.5943396;220;223.396;11;0
3565;36;11;0.1;0.5;1000;65;101;0.4935065;217;223.4554;11;0
3566;36;11;0.1;0.5;1000;66;105;0.5416667;243;224.019;11;4
3567;36;11;0.1;0.5;1000;67;102;0.5625;218;223.8725;11;1
3568;36;11;0.1;0.5;1000;68;108;0.5904762;229;223.4537;11;7
3569;36;11;0.1;0.5;1000;69;119;0.5069767;216;222.0672;11;18
3570;36;11;0.1;0.5;1000;70;101;0.4770642;219;224.6139;11;0
3571;36;11;0.1;0.5;1000;71;101;0.427907;244;223.7129;11;0
3572;36;11;0.1;0.5;1000;72;101;0.5845411;238;224.1584;11;0
3573;36;11;0.1;0.5;1000;73;103;0.4585153;234;222.6311;11;2
3574;36;11;0.1;0.5;1000;74;117;0.3947368;214;225.0684;11;16
3575;36;11;0.1;0.5;1000;75;101;0.4154589;229;223.3069;11;0
3576;36;11;0.1;0.5;1000;76;102;0.5479452;248;225.0196;11;1
3577;36;11;0.1;0.5;1000;77;111;0.4936709;238;223.6937;11;10
3578;36;11;0.1;0.5;1000;78;101;0.5352697;217;224.3564;11;0
3579;36;11;0.1;0.5;1000;79;103;0.509434;231;223.3495;11;2
3580;36;11;0.1;0.5;1000;80;101;0.5654206;233;224.1782;11;0
3581;36;11;0.1;0.5;1000;81;118;0.4232558;206;224.7458;11;17
3582;36;11;0.1;0.5;1000;82;104;0.4;233;224.5;11;3
3583;36;11;0.1;0.5;1000;83;102;0.4872881;216;223.549;11;1
3584;36;11;0.1;0.5;1000;84;103;0.5454545;214;223.4078;11;2
3585;36;11;0.1;0.5;1000;85;117;0.6065574;231;222.8718;11;16
3586;36;11;0.1;0.5;1000;86;101;0.4955357;242;222.4257;11;0
3587;36;11;0.1;0.5;1000;87;105;0.5580357;245;222.6952;11;4
3588;36;11;0.1;0.5;1000;88;101;0.4736842;222;223.1386;11;0
3589;36;11;0.1;0.5;1000;89;101;0.4827586;192;224.9109;11;0
3590;36;11;0.1;0.5;1000;90;102;0.5206186;250;223.049;11;1
3591;36;11;0.1;0.5;1000;91;101;0.4032258;215;225.6535;11;0
3592;36;11;0.1;0.5;1000;92;103;0.591133;224;222.9903;11;2
3593;36;11;0.1;0.5;1000;93;101;0.5813953;235;223.5446;11;0
3594;36;11;0.1;0.5;1000;94;110;0.4063927;215;223.3273;11;9
3595;36;11;0.1;0.5;1000;95;106;0.5774059;213;224.1887;11;5
3596;36;11;0.1;0.5;1000;96;102;0.5798319;198;225.0784;11;1
3597;36;11;0.1;0.5;1000;97;104;0.5487179;238;224.3462;11;3
3598;36;11;0.1;0.5;1000;98;101;0.5574468;229;223.297;11;0
3599;36;11;0.1;0.5;1000;99;114;0.5150215;211;224.9298;11;13
3600;36;11;0.1;0.5;1000;100;101;0.5485232;224;222.5446;11;0
3601;37;13;0.1;0.5;1000;1;101;0.5903084;226;224.4851;13;0
3602;37;13;0.1;0.5;1000;2;102;0.6507177;217;222.8922;13;1
3603;37;13;0.1;0.5;1000;3;101;0.5514403;238;223.2277;13;0
3604;37;13;0.1;0.5;1000;4;101;0.5571429;222;223.9307;13;0
3605;37;13;0.1;0.5;1000;5;105;0.5738397;214;225.9429;13;4
3606;37;13;0.1;0.5;1000;6;103;0.4513274;248;222.8155;13;2
3607;37;13;0.1;0.5;1000;7;102;0.5695067;210;224.1961;13;1
3608;37;13;0.1;0.5;1000;8;101;0.5693069;219;225.9703;13;0
3609;37;13;0.1;0.5;1000;9;121;0.4724771;219;225.9504;13;20
3610;37;13;0.1;0.5;1000;10;109;0.4978903;226;223.2385;13;8
3611;37;13;0.1;0.5;1000;11;116;0.628821;206;222.5;13;15
3612;37;13;0.1;0.5;1000;12;101;0.4889868;218;223.2673;13;0
3613;37;13;0.1;0.5;1000;13;101;0.5248869;251;224.5248;13;0
3614;37;13;0.1;0.5;1000;14;101;0.6200873;228;222.495;13;0
3615;37;13;0.1;0.5;1000;15;106;0.5520833;239;221.7925;13;5
3616;37;13;0.1;0.5;1000;16;113;0.4351852;220;224.115;13;12
3617;37;13;0.1;0.5;1000;17;101;0.3539823;234;225.9208;13;0
3618;37;13;0.1;0.5;1000;18;101;0.5020921;229;224.0396;13;0
3619;37;13;0.1;0.5;1000;19;101;0.4859438;213;222.8812;13;0
3620;37;13;0.1;0.5;1000;20;101;0.5226131;245;223.7822;13;0
3621;37;13;0.1;0.5;1000;21;101;0.4587629;230;221.8515;13;0
3622;37;13;0.1;0.5;1000;22;113;0.4204082;226;225.3097;13;12
3623;37;13;0.1;0.5;1000;23;101;0.6403509;214;223.0594;13;0
3624;37;13;0.1;0.5;1000;24;101;0.5105485;216;224.0792;13;0
3625;37;13;0.1;0.5;1000;25;102;0.5132743;228;222.2745;13;1
3626;37;13;0.1;0.5;1000;26;113;0.3719008;226;225.1947;13;12
3627;37;13;0.1;0.5;1000;27;101;0.5027322;236;223.2871;13;0
3628;37;13;0.1;0.5;1000;28;104;0.5458716;211;222.5577;13;3
3629;37;13;0.1;0.5;1000;29;104;0.4625551;230;224.7788;13;3
3630;37;13;0.1;0.5;1000;30;102;0.4237288;240;223.7549;13;1
3631;37;13;0.1;0.5;1000;31;101;0.4254386;237;223.9703;13;0
3632;37;13;0.1;0.5;1000;32;102;0.4526749;217;224.2647;13;1
3633;37;13;0.1;0.5;1000;33;102;0.5148515;230;224.5294;13;1
3634;37;13;0.1;0.5;1000;34;101;0.5725806;199;224.5545;13;0
3635;37;13;0.1;0.5;1000;35;104;0.3442623;220;226.0288;13;3
3636;37;13;0.1;0.5;1000;36;104;0.640553;243;223.6154;13;3
3637;37;13;0.1;0.5;1000;37;101;0.375;231;223.3366;13;0
3638;37;13;0.1;0.5;1000;38;109;0.5434783;215;224.0459;13;8
3639;37;13;0.1;0.5;1000;39;139;0.6525424;231;224.7338;13;38
3640;37;13;0.1;0.5;1000;40;118;0.6814516;216;224.2203;13;17
3641;37;13;0.1;0.5;1000;41;102;0.4162437;226;222.7157;13;1
3642;37;13;0.1;0.5;1000;42;104;0.5273632;221;223.125;13;3
3643;37;13;0.1;0.5;1000;43;103;0.5181818;229;224.2816;13;2
3644;37;13;0.1;0.5;1000;44;110;0.4936709;244;223.5545;13;9
3645;37;13;0.1;0.5;1000;45;101;0.5211268;220;223.8317;13;0
3646;37;13;0.1;0.5;1000;46;117;0.4392523;231;225.0171;13;16
3647;37;13;0.1;0.5;1000;47;101;0.6371681;209;223.4356;13;0
3648;37;13;0.1;0.5;1000;48;114;0.4311111;218;222.2982;13;13
3649;37;13;0.1;0.5;1000;49;101;0.5450237;234;225.2574;13;0
3650;37;13;0.1;0.5;1000;50;102;0.6071429;234;223.3922;13;1
3651;37;13;0.1;0.5;1000;51;101;0.5185185;224;222.0792;13;0
3652;37;13;0.1;0.5;1000;52;105;0.3623853;209;224.4571;13;4
3653;37;13;0.1;0.5;1000;53;102;0.5022222;218;223.8725;13;1
3654;37;13;0.1;0.5;1000;54;101;0.4570136;242;224.198;13;0
3655;37;13;0.1;0.5;1000;55;101;0.536965;219;224.5347;13;0
3656;37;13;0.1;0.5;1000;56;108;0.3521127;216;223.5556;13;7
3657;37;13;0.1;0.5;1000;57;107;0.6153846;233;223.6729;13;6
3658;37;13;0.1;0.5;1000;58;101;0.6396396;214;222.9604;13;0
3659;37;13;0.1;0.5;1000;59;103;0.521327;192;223.233;13;2
3660;37;13;0.1;0.5;1000;60;101;0.5090909;236;223.0891;13;0
3661;37;13;0.1;0.5;1000;61;105;0.4345992;217;222.3619;13;4
3662;37;13;0.1;0.5;1000;62;101;0.4975124;234;223.4752;13;0
3663;37;13;0.1;0.5;1000;63;104;0.628821;219;224.7404;13;3
3664;37;13;0.1;0.5;1000;64;101;0.4549356;234;222.6238;13;0
3665;37;13;0.1;0.5;1000;65;103;0.6160338;228;224.3592;13;2
3666;37;13;0.1;0.5;1000;66;110;0.4009662;211;224.6455;13;9
3667;37;13;0.1;0.5;1000;67;107;0.4404762;211;223.3925;13;6
3668;37;13;0.1;0.5;1000;68;102;0.5726872;220;221.9216;13;1
3669;37;13;0.1;0.5;1000;69;101;0.5113636;210;222.0594;13;0
3670;37;13;0.1;0.5;1000;70;101;0.4719626;222;223.4257;13;0
3671;37;13;0.1;0.5;1000;71;107;0.4177778;232;224.5701;13;6
3672;37;13;0.1;0.5;1000;72;101;0.5570776;220;223.7228;13;0
3673;37;13;0.1;0.5;1000;73;108;0.516129;204;222.5;13;7
3674;37;13;0.1;0.5;1000;74;102;0.4434783;218;224.8725;13;1
3675;37;13;0.1;0.5;1000;75;104;0.5064378;232;222.1635;13;3
3676;37;13;0.1;0.5;1000;76;109;0.4221311;224;223.1468;13;8
3677;37;13;0.1;0.5;1000;77;112;0.4383562;249;224.375;13;11
3678;37;13;0.1;0.5;1000;78;102;0.4927536;225;223.6275;13;1
3679;37;13;0.1;0.5;1000;79;101;0.5387755;217;223.6139;13;0
3680;37;13;0.1;0.5;1000;80;108;0.5416667;224;225.2037;13;7
3681;37;13;0.1;0.5;1000;81;101;0.4435146;226;220.3267;13;0
3682;37;13;0.1;0.5;1000;82;117;0.3767442;236;223.265;13;16
3683;37;13;0.1;0.5;1000;83;101;0.4807692;223;221.6931;13;0
3684;37;13;0.1;0.5;1000;84;106;0.4044444;201;223.6321;13;5
3685;37;13;0.1;0.5;1000;85;109;0.456621;215;222.1101;13;8
3686;37;13;0.1;0.5;1000;86;101;0.3888889;220;222.396;13;0
3687;37;13;0.1;0.5;1000;87;101;0.5219298;219;221.8812;13;0
3688;37;13;0.1;0.5;1000;88;101;0.5156951;224;224.0693;13;0
3689;37;13;0.1;0.5;1000;89;101;0.4490741;234;223.396;13;0
3690;37;13;0.1;0.5;1000;90;104;0.4409091;230;225.2692;13;3
3691;37;13;0.1;0.5;1000;91;104;0.4840183;234;224.3077;13;3
3692;37;13;0.1;0.5;1000;92;104;0.4075829;220;222.6346;13;3
3693;37;13;0.1;0.5;1000;93;101;0.4146341;239;223.2574;13;0
3694;37;13;0.1;0.5;1000;94;104;0.5769231;232;223.4231;13;3
3695;37;13;0.1;0.5;1000;95;103;0.4208333;226;223.932;13;2
3696;37;13;0.1;0.5;1000;96;101;0.4243902;222;222.396;13;0
3697;37;13;0.1;0.5;1000;97;112;0.5981735;218;225.875;13;11
3698;37;13;0.1;0.5;1000;98;109;0.4340426;196;222.7248;13;8
3699;37;13;0.1;0.5;1000;99;105;0.5934579;219;225.7619;13;4
3700;37;13;0.1;0.5;1000;100;101;0.4776786;241;222.6931;13;0
3701;38;15;0.1;0.5;1000;1;101;0.4953704;224;224.2772;15;0
3702;38;15;0.1;0.5;1000;2;111;0.5672269;204;223.6937;15;10
3703;38;15;0.1;0.5;1000;3;101;0.6255507;220;224.9604;15;0
3704;38;15;0.1;0.5;1000;4;101;0.4807692;241;222.604;15;0
3705;38;15;0.1;0.5;1000;5;101;0.4562212;218;224.5248;15;0
3706;38;15;0.1;0.5;1000;6;101;0.3482143;238;224.5842;15;0
3707;38;15;0.1;0.5;1000;7;101;0.5388128;229;223.4356;15;0
3708;38;15;0.1;0.5;1000;8;102;0.4977778;228;222.9706;15;1
3709;38;15;0.1;0.5;1000;9;103;0.5681818;242;224.7282;15;2
3710;38;15;0.1;0.5;1000;10;101;0.56;219;221.0396;15;0
3711;38;15;0.1;0.5;1000;11;101;0.5696203;200;223.6931;15;0
3712;38;15;0.1;0.5;1000;12;101;0.4303279;220;221.901;15;0
3713;38;15;0.1;0.5;1000;13;108;0.6325581;204;224.3704;15;7
3714;38;15;0.1;0.5;1000;14;101;0.4467005;224;223.9307;15;0
3715;38;15;0.1;0.5;1000;15;101;0.5458515;228;223.8713;15;0
3716;38;15;0.1;0.5;1000;16;102;0.5226337;221;222.5294;15;1
3717;38;15;0.1;0.5;1000;17;101;0.5365854;209;222.802;15;0
3718;38;15;0.1;0.5;1000;18;102;0.3983051;213;223.902;15;1
3719;38;15;0.1;0.5;1000;19;103;0.42723;231;224.1068;15;2
3720;38;15;0.1;0.5;1000;20;103;0.4786325;223;223.9223;15;2
3721;38;15;0.1;0.5;1000;21;104;0.5789474;217;224.2115;15;3
3722;38;15;0.1;0.5;1000;22;102;0.521327;207;225.7255;15;1
3723;38;15;0.1;0.5;1000;23;104;0.5042017;218;223.2212;15;3
3724;38;15;0.1;0.5;1000;24;103;0.569378;235;225.8932;15;2
3725;38;15;0.1;0.5;1000;25;112;0.6078431;230;222.7857;15;11
3726;38;15;0.1;0.5;1000;26;101;0.4978166;233;223.4356;15;0
3727;38;15;0.1;0.5;1000;27;101;0.3948498;192;223.2178;15;0
3728;38;15;0.1;0.5;1000;28;125;0.4891775;214;224.2;15;24
3729;38;15;0.1;0.5;1000;29;101;0.5021834;230;223.1386;15;0
3730;38;15;0.1;0.5;1000;30;101;0.5752212;214;224.0396;15;0
3731;38;15;0.1;0.5;1000;31;132;0.4742268;237;224.5455;15;31
3732;38;15;0.1;0.5;1000;32;101;0.4650206;236;222.7525;15;0
3733;38;15;0.1;0.5;1000;33;102;0.5857143;232;224.2647;15;1
3734;38;15;0.1;0.5;1000;34;101;0.4630542;235;223.6436;15;0
3735;38;15;0.1;0.5;1000;35;101;0.5666667;213;223.901;15;0
3736;38;15;0.1;0.5;1000;36;102;0.4732143;214;223.4706;15;1
3737;38;15;0.1;0.5;1000;37;105;0.4493392;248;223.6476;15;4
3738;38;15;0.1;0.5;1000;38;122;0.6176471;235;223.9754;15;21
3739;38;15;0.1;0.5;1000;39;112;0.4170616;238;223.0625;15;11
3740;38;15;0.1;0.5;1000;40;111;0.6394231;240;224.4595;15;10
3741;38;15;0.1;0.5;1000;41;104;0.473913;225;225.3942;15;3
3742;38;15;0.1;0.5;1000;42;103;0.4681818;235;223.1359;15;2
3743;38;15;0.1;0.5;1000;43;101;0.4863636;229;222.6931;15;0
3744;38;15;0.1;0.5;1000;44;102;0.4626168;226;221.8627;15;1
3745;38;15;0.1;0.5;1000;45;145;0.627907;233;222.4759;15;44
