;simu;n_obs;mutation_rate;c;survival;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration
1126;12;23;0.1;0.5;0.6;26;101;0.6369048;187;175.2772;23;0
1127;12;23;0.1;0.5;0.6;27;102;0.4916201;166;174.3529;23;1
1128;12;23;0.1;0.5;0.6;28;102;0.5178571;166;174.7059;23;1
1129;12;23;0.1;0.5;0.6;29;101;0.4462366;180;173.7426;23;0
1130;12;23;0.1;0.5;0.6;30;110;0.4033149;167;175.5364;23;9
1131;12;23;0.1;0.5;0.6;31;105;0.4219653;182;175.9238;23;4
1132;12;23;0.1;0.5;0.6;32;105;0.5337079;184;175.4857;23;4
1133;12;23;0.1;0.5;0.6;33;101;0.4147727;183;176.6931;23;0
1134;12;23;0.1;0.5;0.6;34;101;0.5197368;173;175.4059;23;0
1135;12;23;0.1;0.5;0.6;35;101;0.5294118;188;176.2673;23;0
1136;12;23;0.1;0.5;0.6;36;101;0.5789474;176;174.1386;23;0
1137;12;23;0.1;0.5;0.6;37;102;0.4663212;170;175.8137;23;1
1138;12;23;0.1;0.5;0.6;38;102;0.5497076;168;172.5882;23;1
1139;12;23;0.1;0.5;0.6;39;101;0.4319527;179;176.0693;23;0
1140;12;23;0.1;0.5;0.6;40;105;0.5901639;191;176.3714;23;4
1141;12;23;0.1;0.5;0.6;41;102;0.5088757;192;175.3627;23;1
1142;12;23;0.1;0.5;0.6;42;101;0.5608466;166;175.3366;23;0
1143;12;23;0.1;0.5;0.6;43;101;0.4658385;202;175.4356;23;0
1144;12;23;0.1;0.5;0.6;44;101;0.5838926;206;176.2376;23;0
1145;12;23;0.1;0.5;0.6;45;104;0.4657534;170;174.5962;23;3
1146;12;23;0.1;0.5;0.6;46;104;0.5054945;189;174.9808;23;3
1147;12;23;0.1;0.5;0.6;47;114;0.6919192;167;175.6754;23;13
1148;12;23;0.1;0.5;0.6;48;101;0.5064103;181;175.6535;23;0
1149;12;23;0.1;0.5;0.6;49;105;0.6022727;182;176.7905;23;4
1150;12;23;0.1;0.5;0.6;50;101;0.4903226;166;174.5842;23;0
1151;12;23;0.1;0.5;0.6;51;101;0.6111111;207;174.6238;23;0
1152;12;23;0.1;0.5;0.6;52;101;0.3979058;168;175.5446;23;0
1153;12;23;0.1;0.5;0.6;53;101;0.6473988;170;174.198;23;0
1154;12;23;0.1;0.5;0.6;54;102;0.5;193;174.7647;23;1
1155;12;23;0.1;0.5;0.6;55;101;0.5;150;175.9703;23;0
1156;12;23;0.1;0.5;0.6;56;103;0.5764706;168;173.4951;23;2
1157;12;23;0.1;0.5;0.6;57;101;0.3964497;188;177.1881;23;0
1158;12;23;0.1;0.5;0.6;58;101;0.5428571;182;174.2376;23;0
1159;12;23;0.1;0.5;0.6;59;101;0.5061728;173;174.8218;23;0
1160;12;23;0.1;0.5;0.6;60;102;0.5649718;199;174.8235;23;1
1161;12;23;0.1;0.5;0.6;61;104;0.5485714;198;176.3654;23;3
1162;12;23;0.1;0.5;0.6;62;107;0.4583333;170;173.9907;23;6
1163;12;23;0.1;0.5;0.6;63;108;0.5909091;172;176.6111;23;7
1164;12;23;0.1;0.5;0.6;64;101;0.5027624;169;174.495;23;0
1165;12;23;0.1;0.5;0.6;65;113;0.3680982;183;174.9027;23;12
1166;12;23;0.1;0.5;0.6;66;101;0.6327684;159;177.3366;23;0
1167;12;23;0.1;0.5;0.6;67;103;0.4821429;169;174.6893;23;2
1168;12;23;0.1;0.5;0.6;68;101;0.5138122;174;176;23;0
1169;12;23;0.1;0.5;0.6;69;109;0.4603175;179;175.211;23;8
1170;12;23;0.1;0.5;0.6;70;101;0.5;164;176.099;23;0
1171;12;23;0.1;0.5;0.6;71;103;0.4322581;187;174.7184;23;2
1172;12;23;0.1;0.5;0.6;72;101;0.5393258;171;174.7129;23;0
1173;12;23;0.1;0.5;0.6;73;103;0.4347826;182;176.2427;23;2
1174;12;23;0.1;0.5;0.6;74;101;0.5196078;175;175.8218;23;0
1175;12;23;0.1;0.5;0.6;75;114;0.3771429;191;176.7018;23;13
1176;12;23;0.1;0.5;0.6;76;105;0.4895833;194;173.5714;23;4
1177;12;23;0.1;0.5;0.6;77;110;0.4879518;168;175.5727;23;9
1178;12;23;0.1;0.5;0.6;78;101;0.4739583;177;177.6337;23;0
1179;12;23;0.1;0.5;0.6;79;101;0.4064171;176;175.3465;23;0
1180;12;23;0.1;0.5;0.6;80;101;0.3812155;172;174.6733;23;0
1181;12;23;0.1;0.5;0.6;81;119;0.4678363;188;173.0336;23;18
1182;12;23;0.1;0.5;0.6;82;101;0.6104651;178;177.505;23;0
1183;12;23;0.1;0.5;0.6;83;101;0.3898305;170;173.604;23;0
1184;12;23;0.1;0.5;0.6;84;103;0.5027322;172;175.2621;23;2
1185;12;23;0.1;0.5;0.6;85;101;0.4730539;168;173.9505;23;0
1186;12;23;0.1;0.5;0.6;86;101;0.35;164;176.5644;23;0
1187;12;23;0.1;0.5;0.6;87;101;0.5402299;173;174.8317;23;0
1188;12;23;0.1;0.5;0.6;88;104;0.5508021;148;175.2788;23;3
1189;12;23;0.1;0.5;0.6;89;102;0.3891626;166;174.1078;23;1
1190;12;23;0.1;0.5;0.6;90;101;0.5859873;176;175.6436;23;0
1191;12;23;0.1;0.5;0.6;91;105;0.4384236;190;175.4762;23;4
1192;12;23;0.1;0.5;0.6;92;105;0.5609756;174;175.2571;23;4
1193;12;23;0.1;0.5;0.6;93;102;0.6104651;171;175.5784;23;1
1194;12;23;0.1;0.5;0.6;94;107;0.4456522;169;174.1028;23;6
1195;12;23;0.1;0.5;0.6;95;105;0.3231707;168;175.7333;23;4
1196;12;23;0.1;0.5;0.6;96;102;0.4277457;171;173.9216;23;1
1197;12;23;0.1;0.5;0.6;97;101;0.5274725;158;174.9703;23;0
1198;12;23;0.1;0.5;0.6;98;105;0.3192771;169;173.819;23;4
1199;12;23;0.1;0.5;0.6;99;101;0.4842767;194;174.8713;23;0
1200;12;23;0.1;0.5;0.6;100;103;0.5597484;186;173.3398;23;2
1201;13;25;0.1;0.5;0.6;1;101;0.5265957;182;176.7228;25;0
1202;13;25;0.1;0.5;0.6;2;102;0.5478723;182;174.3333;25;1
1203;13;25;0.1;0.5;0.6;3;101;0.5;188;174.2772;25;0
1204;13;25;0.1;0.5;0.6;4;102;0.4320988;198;173.7255;25;1
1205;13;25;0.1;0.5;0.6;5;101;0.5266272;192;175.5347;25;0
1206;13;25;0.1;0.5;0.6;6;106;0.6010638;160;175.0755;25;5
1207;13;25;0.1;0.5;0.6;7;101;0.5123457;165;174.6832;25;0
1208;13;25;0.1;0.5;0.6;8;101;0.4825581;179;175.3366;25;0
1209;13;25;0.1;0.5;0.6;9;102;0.5418994;169;176.549;25;1
1210;13;25;0.1;0.5;0.6;10;103;0.5523256;188;175.5825;25;2
1211;13;25;0.1;0.5;0.6;11;116;0.5891892;152;173.8276;25;15
1212;13;25;0.1;0.5;0.6;12;101;0.3932584;199;174.5347;25;0
1213;13;25;0.1;0.5;0.6;13;101;0.483871;164;173.8713;25;0
1214;13;25;0.1;0.5;0.6;14;102;0.5449438;188;174.951;25;1
1215;13;25;0.1;0.5;0.6;15;101;0.5608466;167;175.7327;25;0
1216;13;25;0.1;0.5;0.6;16;103;0.4756098;191;174.9029;25;2
1217;13;25;0.1;0.5;0.6;17;101;0.5287356;190;175.5446;25;0
1218;13;25;0.1;0.5;0.6;18;102;0.64375;167;175.4902;25;1
1219;13;25;0.1;0.5;0.6;19;103;0.4361702;167;175.3204;25;2
1220;13;25;0.1;0.5;0.6;20;101;0.5493827;181;175.4455;25;0
1221;13;25;0.1;0.5;0.6;21;101;0.5906433;195;174.802;25;0
1222;13;25;0.1;0.5;0.6;22;121;0.5968586;185;175.562;25;20
1223;13;25;0.1;0.5;0.6;23;103;0.408284;184;176.0874;25;2
1224;13;25;0.1;0.5;0.6;24;101;0.5632911;172;174.3366;25;0
1225;13;25;0.1;0.5;0.6;25;123;0.5220126;194;175.1057;25;22
1226;13;25;0.1;0.5;0.6;26;101;0.4583333;193;173.9505;25;0
1227;13;25;0.1;0.5;0.6;27;105;0.5928144;154;174.6762;25;4
1228;13;25;0.1;0.5;0.6;28;104;0.3511905;167;177.1154;25;3
1229;13;25;0.1;0.5;0.6;29;101;0.6384181;190;174.4356;25;0
1230;13;25;0.1;0.5;0.6;30;108;0.4352332;183;175.463;25;7
1231;13;25;0.1;0.5;0.6;31;101;0.4120879;176;177.2376;25;0
1232;13;25;0.1;0.5;0.6;32;105;0.427027;184;173.3238;25;4
1233;13;25;0.1;0.5;0.6;33;116;0.3783784;178;175.9397;25;15
1234;13;25;0.1;0.5;0.6;34;101;0.547619;176;175.5842;25;0
1235;13;25;0.1;0.5;0.6;35;103;0.6145251;176;175.4466;25;2
1236;13;25;0.1;0.5;0.6;36;101;0.3933649;141;174.6337;25;0
1237;13;25;0.1;0.5;0.6;37;105;0.5511364;155;175.2762;25;4
1238;13;25;0.1;0.5;0.6;38;101;0.4728261;174;175.297;25;0
1239;13;25;0.1;0.5;0.6;39;106;0.4307692;144;175.0943;25;5
1240;13;25;0.1;0.5;0.6;40;108;0.4692737;167;178.1296;25;7
1241;13;25;0.1;0.5;0.6;41;101;0.3224044;171;173.9703;25;0
1242;13;25;0.1;0.5;0.6;42;101;0.5714286;163;175.5149;25;0
1243;13;25;0.1;0.5;0.6;43;105;0.4093567;177;175.5714;25;4
1244;13;25;0.1;0.5;0.6;44;101;0.5628415;178;175.0792;25;0
1245;13;25;0.1;0.5;0.6;45;101;0.5263158;180;175.9604;25;0
1246;13;25;0.1;0.5;0.6;46;101;0.5322581;174;175.6535;25;0
1247;13;25;0.1;0.5;0.6;47;101;0.4705882;173;174.7624;25;0
1248;13;25;0.1;0.5;0.6;48;101;0.4201183;171;175.0297;25;0
1249;13;25;0.1;0.5;0.6;49;101;0.3937824;176;174.2376;25;0
1250;13;25;0.1;0.5;0.6;50;101;0.4293785;172;175.505;25;0
1251;13;25;0.1;0.5;0.6;51;101;0.3942857;159;175.7624;25;0
1252;13;25;0.1;0.5;0.6;52;102;0.4450549;186;174.9118;25;1
1253;13;25;0.1;0.5;0.6;53;101;0.6282723;151;175.0693;25;0
1254;13;25;0.1;0.5;0.6;54;101;0.4516129;158;173.8119;25;0
1255;13;25;0.1;0.5;0.6;55;101;0.4775281;175;175.1584;25;0
1256;13;25;0.1;0.5;0.6;56;113;0.4166667;172;176.9912;25;12
1257;13;25;0.1;0.5;0.6;57;101;0.5856354;162;174.1782;25;0
1258;13;25;0.1;0.5;0.6;58;102;0.5666667;194;173.5;25;1
1259;13;25;0.1;0.5;0.6;59;102;0.3870968;177;175.8039;25;1
1260;13;25;0.1;0.5;0.6;60;101;0.4945055;167;174.9109;25;0
1261;13;25;0.1;0.5;0.6;61;106;0.5845411;148;175.1415;25;5
1262;13;25;0.1;0.5;0.6;62;103;0.5024631;162;173.7379;25;2
1263;13;25;0.1;0.5;0.6;63;105;0.4516129;175;175.3333;25;4
1264;13;25;0.1;0.5;0.6;64;103;0.4699454;167;175.9223;25;2
1265;13;25;0.1;0.5;0.6;65;102;0.5170455;185;175.7549;25;1
1266;13;25;0.1;0.5;0.6;66;105;0.5620915;177;174.6667;25;4
1267;13;25;0.1;0.5;0.6;67;101;0.4833333;189;175.0693;25;0
1268;13;25;0.1;0.5;0.6;68;103;0.5078534;173;175.0874;25;2
1269;13;25;0.1;0.5;0.6;69;108;0.4920635;173;172.0278;25;7
1270;13;25;0.1;0.5;0.6;70;114;0.3392857;186;177.1316;25;13
1271;13;25;0.1;0.5;0.6;71;101;0.5277778;163;175.4554;25;0
1272;13;25;0.1;0.5;0.6;72;104;0.5686275;176;174.7019;25;3
1273;13;25;0.1;0.5;0.6;73;101;0.4555556;167;175.495;25;0
1274;13;25;0.1;0.5;0.6;74;101;0.4402174;181;175.4059;25;0
1275;13;25;0.1;0.5;0.6;75;109;0.4819277;174;176.0092;25;8
1276;13;25;0.1;0.5;0.6;76;101;0.5438596;159;174.3069;25;0
1277;13;25;0.1;0.5;0.6;77;101;0.4181818;172;174.2673;25;0
1278;13;25;0.1;0.5;0.6;78;102;0.5625;164;176.4216;25;1
1279;13;25;0.1;0.5;0.6;79;102;0.5027027;161;176;25;1
1280;13;25;0.1;0.5;0.6;80;103;0.5303867;178;175.7476;25;2
1281;13;25;0.1;0.5;0.6;81;108;0.6228571;154;175.6111;25;7
1282;13;25;0.1;0.5;0.6;82;102;0.4131737;170;175.8627;25;1
1283;13;25;0.1;0.5;0.6;83;101;0.5689655;160;175.0792;25;0
1284;13;25;0.1;0.5;0.6;84;101;0.3015873;181;175.3366;25;0
1285;13;25;0.1;0.5;0.6;85;122;0.5229885;177;175.4918;25;21
1286;13;25;0.1;0.5;0.6;86;101;0.5174419;176;175.2673;25;0
1287;13;25;0.1;0.5;0.6;87;109;0.4666667;171;176.3211;25;8
1288;13;25;0.1;0.5;0.6;88;102;0.5714286;161;175.3529;25;1
1289;13;25;0.1;0.5;0.6;89;101;0.5745856;185;174.9307;25;0
1290;13;25;0.1;0.5;0.6;90;112;0.3552632;168;174.4554;25;11
1291;13;25;0.1;0.5;0.6;91;101;0.4923077;175;176.495;25;0
1292;13;25;0.1;0.5;0.6;92;112;0.5722222;164;175.7946;25;11
1293;13;25;0.1;0.5;0.6;93;110;0.6157895;162;175.4818;25;9
1294;13;25;0.1;0.5;0.6;94;107;0.5274725;174;175.8879;25;6
1295;13;25;0.1;0.5;0.6;95;103;0.452514;164;175.3883;25;2
1296;13;25;0.1;0.5;0.6;96;109;0.557377;171;174.789;25;8
1297;13;25;0.1;0.5;0.6;97;101;0.4736842;178;175.1584;25;0
1298;13;25;0.1;0.5;0.6;98;101;0.5755814;171;175.6139;25;0
1299;13;25;0.1;0.5;0.6;99;102;0.4733728;178;175.3333;25;1
1300;13;25;0.1;0.5;0.6;100;107;0.4244186;184;176.2991;25;6
1301;14;27;0.1;0.5;0.6;1;104;0.4969325;168;175.7308;27;3
1302;14;27;0.1;0.5;0.6;2;102;0.5762712;153;175.3431;27;1
1303;14;27;0.1;0.5;0.6;3;101;0.5108696;153;176.5743;27;0
1304;14;27;0.1;0.5;0.6;4;101;0.5714286;174;174.495;27;0
1305;14;27;0.1;0.5;0.6;5;106;0.3769634;168;175.6509;27;5
1306;14;27;0.1;0.5;0.6;6;102;0.5027322;153;175.1078;27;1
1307;14;27;0.1;0.5;0.6;7;101;0.5389222;173;175.604;27;0
1308;14;27;0.1;0.5;0.6;8;101;0.4919786;166;174.9604;27;0
1309;14;27;0.1;0.5;0.6;9;101;0.49;158;175.9406;27;0
1310;14;27;0.1;0.5;0.6;10;101;0.4512821;174;175.9802;27;0
1311;14;27;0.1;0.5;0.6;11;101;0.5847953;164;175.2178;27;0
1312;14;27;0.1;0.5;0.6;12;101;0.4895833;164;174.7525;27;0
1313;14;27;0.1;0.5;0.6;13;103;0.5347594;182;177.165;27;2
1314;14;27;0.1;0.5;0.6;14;101;0.5146199;171;175.2475;27;0
1315;14;27;0.1;0.5;0.6;15;103;0.6184971;172;175.165;27;2
1316;14;27;0.1;0.5;0.6;16;101;0.4293194;161;175.505;27;0
1317;14;27;0.1;0.5;0.6;17;101;0.4855491;183;175.9505;27;0
1318;14;27;0.1;0.5;0.6;18;101;0.4583333;166;173.9505;27;0
1319;14;27;0.1;0.5;0.6;19;115;0.4270833;172;175.0522;27;14
1320;14;27;0.1;0.5;0.6;20;101;0.5260417;179;176.8713;27;0
1321;14;27;0.1;0.5;0.6;21;101;0.48125;192;176.0891;27;0
1322;14;27;0.1;0.5;0.6;22;107;0.5389222;194;174.5607;27;6
1323;14;27;0.1;0.5;0.6;23;101;0.4438202;170;174.9406;27;0
1324;14;27;0.1;0.5;0.6;24;105;0.5730994;180;177.0952;27;4
1325;14;27;0.1;0.5;0.6;25;101;0.5730994;177;173.396;27;0
1326;14;27;0.1;0.5;0.6;26;103;0.5780347;146;175.0971;27;2
1327;14;27;0.1;0.5;0.6;27;101;0.4853801;184;175.9802;27;0
1328;14;27;0.1;0.5;0.6;28;103;0.5523256;173;177.0971;27;2
1329;14;27;0.1;0.5;0.6;29;101;0.5714286;187;174.3762;27;0
1330;14;27;0.1;0.5;0.6;30;102;0.554878;193;175.3529;27;1
1331;14;27;0.1;0.5;0.6;31;102;0.3968254;184;175.4216;27;1
1332;14;27;0.1;0.5;0.6;32;101;0.5257143;203;176.7228;27;0
1333;14;27;0.1;0.5;0.6;33;103;0.478022;170;174.8155;27;2
1334;14;27;0.1;0.5;0.6;34;101;0.6032609;178;175.5941;27;0
1335;14;27;0.1;0.5;0.6;35;102;0.3786982;148;174.4412;27;1
1336;14;27;0.1;0.5;0.6;36;101;0.3243243;172;173.4554;27;0
1337;14;27;0.1;0.5;0.6;37;101;0.4886364;166;173.9208;27;0
1338;14;27;0.1;0.5;0.6;38;103;0.3710692;164;174.7184;27;2
1339;14;27;0.1;0.5;0.6;39;101;0.4969697;199;174.7228;27;0
1340;14;27;0.1;0.5;0.6;40;101;0.5111111;170;174.9208;27;0
1341;14;27;0.1;0.5;0.6;41;101;0.4261364;192;174.8119;27;0
1342;14;27;0.1;0.5;0.6;42;105;0.4742857;168;174.0571;27;4
1343;14;27;0.1;0.5;0.6;43;121;0.6114286;160;174.8512;27;20
1344;14;27;0.1;0.5;0.6;44;102;0.5612245;170;176.1373;27;1
1345;14;27;0.1;0.5;0.6;45;101;0.6;189;174.8812;27;0
1346;14;27;0.1;0.5;0.6;46;101;0.4855491;184;175.0792;27;0
1347;14;27;0.1;0.5;0.6;47;116;0.505102;180;176.7672;27;15
1348;14;27;0.1;0.5;0.6;48;101;0.4655172;164;175.297;27;0
1349;14;27;0.1;0.5;0.6;49;107;0.4133333;174;174.6542;27;6
1350;14;27;0.1;0.5;0.6;50;102;0.4539877;177;173.7059;27;1
1351;14;27;0.1;0.5;0.6;51;101;0.4393064;180;175.6337;27;0
1352;14;27;0.1;0.5;0.6;52;103;0.5444444;184;176.8252;27;2
1353;14;27;0.1;0.5;0.6;53;101;0.5202312;180;174.6832;27;0
1354;14;27;0.1;0.5;0.6;54;101;0.4914286;178;174.8416;27;0
1355;14;27;0.1;0.5;0.6;55;105;0.52;194;175.1238;27;4
1356;14;27;0.1;0.5;0.6;56;105;0.3494624;172;174.4;27;4
1357;14;27;0.1;0.5;0.6;57;106;0.5543478;170;175.0849;27;5
1358;14;27;0.1;0.5;0.6;58;107;0.4590164;175;175.8785;27;6
1359;14;27;0.1;0.5;0.6;59;103;0.4354839;163;175.1262;27;2
1360;14;27;0.1;0.5;0.6;60;117;0.5220126;170;173.6752;27;16
1361;14;27;0.1;0.5;0.6;61;105;0.5326087;166;173.7333;27;4
1362;14;27;0.1;0.5;0.6;62;102;0.5;184;176.5294;27;1
1363;14;27;0.1;0.5;0.6;63;101;0.4153005;176;174.2574;27;0
1364;14;27;0.1;0.5;0.6;64;101;0.462963;183;174.5545;27;0
1365;14;27;0.1;0.5;0.6;65;103;0.5148515;165;175.233;27;2
1366;14;27;0.1;0.5;0.6;66;101;0.565445;167;175.9802;27;0
1367;14;27;0.1;0.5;0.6;67;101;0.497076;177;175.0198;27;0
1368;14;27;0.1;0.5;0.6;68;102;0.4610778;173;176.4608;27;1
1369;14;27;0.1;0.5;0.6;69;101;0.4114583;177;176.0297;27;0
1370;14;27;0.1;0.5;0.6;70;103;0.4375;183;177.2524;27;2
1371;14;27;0.1;0.5;0.6;71;102;0.6484848;154;173.3627;27;1
1372;14;27;0.1;0.5;0.6;72;104;0.4861878;191;175.0577;27;3
1373;14;27;0.1;0.5;0.6;73;104;0.5394737;197;176.0288;27;3
1374;14;27;0.1;0.5;0.6;74;102;0.4690722;182;178.2647;27;1
1375;14;27;0.1;0.5;0.6;75;102;0.6272189;170;176.098;27;1
1376;14;27;0.1;0.5;0.6;76;132;0.3895349;165;176.8182;27;31
1377;14;27;0.1;0.5;0.6;77;105;0.4113924;171;173.6952;27;4
1378;14;27;0.1;0.5;0.6;78;101;0.4744898;174;175.7525;27;0
1379;14;27;0.1;0.5;0.6;79;119;0.2424242;187;175.0336;27;18
1380;14;27;0.1;0.5;0.6;80;101;0.3934426;193;175.2178;27;0
1381;14;27;0.1;0.5;0.6;81;101;0.540404;175;173.7822;27;0
1382;14;27;0.1;0.5;0.6;82;118;0.3865031;173;174.5169;27;17
1383;14;27;0.1;0.5;0.6;83;109;0.4880952;185;174.1009;27;8
1384;14;27;0.1;0.5;0.6;84;102;0.4891304;176;175.0784;27;1
1385;14;27;0.1;0.5;0.6;85;142;0.5647059;184;174.7183;27;41
1386;14;27;0.1;0.5;0.6;86;101;0.5;180;175.9307;27;0
1387;14;27;0.1;0.5;0.6;87;101;0.4581006;180;174.9901;27;0
1388;14;27;0.1;0.5;0.6;88;102;0.5098039;184;175.2059;27;1
1389;14;27;0.1;0.5;0.6;89;110;0.6555556;166;174.2273;27;9
1390;14;27;0.1;0.5;0.6;90;137;0.4136126;166;174.7664;27;36
1391;14;27;0.1;0.5;0.6;91;101;0.4518072;174;175.6733;27;0
1392;14;27;0.1;0.5;0.6;92;103;0.443299;160;174.8932;27;2
1393;14;27;0.1;0.5;0.6;93;101;0.4795322;154;175.1584;27;0
1394;14;27;0.1;0.5;0.6;94;105;0.5581395;181;174.6095;27;4
1395;14;27;0.1;0.5;0.6;95;101;0.4458599;191;174.3465;27;0
1396;14;27;0.1;0.5;0.6;96;109;0.5487805;157;174.6881;27;8
1397;14;27;0.1;0.5;0.6;97;113;0.3606557;192;176.5398;27;12
1398;14;27;0.1;0.5;0.6;98;101;0.5280899;178;176.2376;27;0
1399;14;27;0.1;0.5;0.6;99;101;0.3551913;154;177.0891;27;0
1400;14;27;0.1;0.5;0.6;100;101;0.5284091;181;177.3366;27;0
1401;15;29;0.1;0.5;0.6;1;102;0.5965909;187;176.9608;29;1
1402;15;29;0.1;0.5;0.6;2;102;0.4827586;191;174.5294;29;1
1403;15;29;0.1;0.5;0.6;3;101;0.4853801;173;177.7327;29;0
1404;15;29;0.1;0.5;0.6;4;102;0.4619883;164;176.1765;29;1
1405;15;29;0.1;0.5;0.6;5;104;0.5511364;180;176.125;29;3
1406;15;29;0.1;0.5;0.6;6;101;0.56;170;174.5941;29;0
1407;15;29;0.1;0.5;0.6;7;101;0.5873016;178;174.1089;29;0
1408;15;29;0.1;0.5;0.6;8;103;0.565445;173;173.932;29;2
1409;15;29;0.1;0.5;0.6;9;102;0.4285714;188;176.9706;29;1
1410;15;29;0.1;0.5;0.6;10;111;0.4438202;181;174.4144;29;10
1411;15;29;0.1;0.5;0.6;11;115;0.3862434;169;175.5739;29;14
1412;15;29;0.1;0.5;0.6;12;115;0.3539326;168;174.8348;29;14
1413;15;29;0.1;0.5;0.6;13;101;0.5136612;170;175.703;29;0
1414;15;29;0.1;0.5;0.6;14;104;0.5670732;205;174.7212;29;3
1415;15;29;0.1;0.5;0.6;15;102;0.6900585;162;175.1078;29;1
1416;15;29;0.1;0.5;0.6;16;103;0.4705882;213;174.4078;29;2
1417;15;29;0.1;0.5;0.6;17;115;0.547486;177;174.687;29;14
1418;15;29;0.1;0.5;0.6;18;103;0.4390244;173;174.5146;29;2
1419;15;29;0.1;0.5;0.6;19;101;0.4829268;180;174.0792;29;0
1420;15;29;0.1;0.5;0.6;20;139;0.3793103;198;174.2446;29;38
1421;15;29;0.1;0.5;0.6;21;101;0.4747475;186;174.9604;29;0
1422;15;29;0.1;0.5;0.6;22;120;0.4371585;162;174.7583;29;19
1423;15;29;0.1;0.5;0.6;23;101;0.49375;186;174.4653;29;0
1424;15;29;0.1;0.5;0.6;24;110;0.3385417;187;175.6545;29;9
1425;15;29;0.1;0.5;0.6;25;115;0.5449102;170;174.4435;29;14
1426;15;29;0.1;0.5;0.6;26;101;0.578125;163;175.1188;29;0
1427;15;29;0.1;0.5;0.6;27;103;0.5568182;193;175.7864;29;2
1428;15;29;0.1;0.5;0.6;28;101;0.5176471;168;175.5545;29;0
1429;15;29;0.1;0.5;0.6;29;101;0.5228426;193;176.4554;29;0
1430;15;29;0.1;0.5;0.6;30;101;0.3913043;176;174.703;29;0
1431;15;29;0.1;0.5;0.6;31;107;0.6042781;177;175.3551;29;6
1432;15;29;0.1;0.5;0.6;32;101;0.4319527;165;176.6733;29;0
1433;15;29;0.1;0.5;0.6;33;101;0.3975155;185;176.4356;29;0
1434;15;29;0.1;0.5;0.6;34;115;0.3641975;175;176;29;14
1435;15;29;0.1;0.5;0.6;35;102;0.4939024;189;175.5392;29;1
1436;15;29;0.1;0.5;0.6;36;103;0.5842697;199;174.2233;29;2
1437;15;29;0.1;0.5;0.6;37;107;0.4764706;179;174.8318;29;6
1438;15;29;0.1;0.5;0.6;38;101;0.5470588;167;174.9406;29;0
1439;15;29;0.1;0.5;0.6;39;109;0.6489362;166;174.8349;29;8
1440;15;29;0.1;0.5;0.6;40;117;0.5921788;184;174.265;29;16
1441;15;29;0.1;0.5;0.6;41;119;0.5757576;168;174.6723;29;18
1442;15;29;0.1;0.5;0.6;42;101;0.5962733;183;175.2277;29;0
1443;15;29;0.1;0.5;0.6;43;101;0.4561404;172;174.7723;29;0
1444;15;29;0.1;0.5;0.6;44;101;0.4699454;186;175.2277;29;0
1445;15;29;0.1;0.5;0.6;45;106;0.4507772;154;175.6981;29;5
1446;15;29;0.1;0.5;0.6;46;104;0.664557;183;176.1058;29;3
1447;15;29;0.1;0.5;0.6;47;106;0.4878049;195;175.1415;29;5
1448;15;29;0.1;0.5;0.6;48;101;0.494898;167;175.3762;29;0
1449;15;29;0.1;0.5;0.6;49;101;0.5961538;185;175.9505;29;0
1450;15;29;0.1;0.5;0.6;50;116;0.5477707;161;175.4828;29;15
1451;15;29;0.1;0.5;0.6;51;137;0.5810056;189;175.2336;29;36
1452;15;29;0.1;0.5;0.6;52;118;0.5797872;184;175.0254;29;17
1453;15;29;0.1;0.5;0.6;53;101;0.3313953;175;174.0891;29;0
1454;15;29;0.1;0.5;0.6;54;106;0.511236;165;173.3396;29;5
1455;15;29;0.1;0.5;0.6;55;101;0.509434;176;176;29;0
1456;15;29;0.1;0.5;0.6;56;103;0.4971098;193;177.3495;29;2
1457;15;29;0.1;0.5;0.6;57;102;0.5321637;172;175.7941;29;1
1458;15;29;0.1;0.5;0.6;58;104;0.5309278;169;175.2981;29;3
1459;15;29;0.1;0.5;0.6;59;101;0.4971751;191;176.6733;29;0
1460;15;29;0.1;0.5;0.6;60;103;0.6173469;154;173.8641;29;2
1461;15;29;0.1;0.5;0.6;61;104;0.5166667;184;175.0865;29;3
1462;15;29;0.1;0.5;0.6;62;110;0.577381;168;172.6091;29;9
1463;15;29;0.1;0.5;0.6;63;102;0.5537634;172;175.3627;29;1
1464;15;29;0.1;0.5;0.6;64;101;0.6835443;179;174.2475;29;0
1465;15;29;0.1;0.5;0.6;65;101;0.5056818;183;174.9406;29;0
1466;15;29;0.1;0.5;0.6;66;101;0.4742857;167;173.8218;29;0
1467;15;29;0.1;0.5;0.6;67;101;0.4888889;187;173.6337;29;0
1468;15;29;0.1;0.5;0.6;68;103;0.4207317;156;173.9709;29;2
1469;15;29;0.1;0.5;0.6;69;103;0.5932203;166;176.8155;29;2
1470;15;29;0.1;0.5;0.6;70;101;0.4011299;173;174.0891;29;0
1471;15;29;0.1;0.5;0.6;71;103;0.4325843;172;175.5922;29;2
1472;15;29;0.1;0.5;0.6;72;101;0.5347222;179;174.9604;29;0
1473;15;29;0.1;0.5;0.6;73;109;0.5721925;169;175.633;29;8
1474;15;29;0.1;0.5;0.6;74;107;0.4120879;156;172.9065;29;6
1475;15;29;0.1;0.5;0.6;75;103;0.4041451;177;174.6602;29;2
