;simu;n_obs;mutation_rate;c;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration
4056;41;17;0.2;0.5;56;103;0.6204082;221;237.1748;17;2
4057;41;17;0.2;0.5;57;105;0.491453;252;236.581;17;4
4058;41;17;0.2;0.5;58;112;0.4705882;234;236.4375;17;11
4059;41;17;0.2;0.5;59;101;0.4212598;235;237.1881;17;0
4060;41;17;0.2;0.5;60;103;0.4915254;238;236.2427;17;2
4061;41;17;0.2;0.5;61;101;0.573913;251;238.3762;17;0
4062;41;17;0.2;0.5;62;104;0.524;239;237.9808;17;3
4063;41;17;0.2;0.5;63;101;0.509009;230;235.2673;17;0
4064;41;17;0.2;0.5;64;102;0.4645669;244;238.0392;17;1
4065;41;17;0.2;0.5;65;104;0.578125;246;235.4423;17;3
4066;41;17;0.2;0.5;66;103;0.4026549;234;235.4466;17;2
4067;41;17;0.2;0.5;67;101;0.5151515;245;233.901;17;0
4068;41;17;0.2;0.5;68;104;0.4695652;253;236.4327;17;3
4069;41;17;0.2;0.5;69;101;0.5191489;225;236.3366;17;0
4070;41;17;0.2;0.5;70;103;0.5247934;236;236.9029;17;2
4071;41;17;0.2;0.5;71;101;0.4769231;219;239.1287;17;0
4072;41;17;0.2;0.5;72;104;0.4886878;253;236.1923;17;3
4073;41;17;0.2;0.5;73;101;0.4506438;239;237.5545;17;0
4074;41;17;0.2;0.5;74;101;0.4065041;209;236.0297;17;0
4075;41;17;0.2;0.5;75;108;0.6066946;230;235.0741;17;7
4076;41;17;0.2;0.5;76;107;0.4557522;246;237.8037;17;6
4077;41;17;0.2;0.5;77;101;0.4860558;238;236.2574;17;0
4078;41;17;0.2;0.5;78;102;0.5077519;227;238.3529;17;1
4079;41;17;0.2;0.5;79;104;0.4700855;230;237.1635;17;3
4080;41;17;0.2;0.5;80;103;0.5614754;250;236.6796;17;2
4081;41;17;0.2;0.5;81;101;0.454902;239;236.604;17;0
4082;41;17;0.2;0.5;82;101;0.4541284;241;237.1386;17;0
4083;41;17;0.2;0.5;83;101;0.520362;248;236.7129;17;0
4084;41;17;0.2;0.5;84;107;0.4808511;215;236.4673;17;6
4085;41;17;0.2;0.5;85;114;0.4685039;234;236.6404;17;13
4086;41;17;0.2;0.5;86;107;0.5406504;232;235.2056;17;6
4087;41;17;0.2;0.5;87;102;0.5913043;206;236.3431;17;1
4088;41;17;0.2;0.5;88;101;0.5378151;229;237.5545;17;0
4089;41;17;0.2;0.5;89;101;0.4420601;261;236.9901;17;0
4090;41;17;0.2;0.5;90;103;0.5;224;236.2524;17;2
4091;41;17;0.2;0.5;91;115;0.4553571;249;236.1565;17;14
4092;41;17;0.2;0.5;92;101;0.5550661;243;238.8515;17;0
4093;41;17;0.2;0.5;93;101;0.5178571;254;236.6832;17;0
4094;41;17;0.2;0.5;94;101;0.4666667;216;236.6634;17;0
4095;41;17;0.2;0.5;95;101;0.4444444;253;236.604;17;0
4096;41;17;0.2;0.5;96;101;0.4761905;234;236.4554;17;0
4097;41;17;0.2;0.5;97;103;0.4980392;217;236.8738;17;2
4098;41;17;0.2;0.5;98;101;0.4646018;241;233.5347;17;0
4099;41;17;0.2;0.5;99;104;0.489083;248;237.2308;17;3
4100;41;17;0.2;0.5;100;101;0.4444444;228;236.5545;17;0
4101;42;19;0.2;0.5;1;103;0.5512821;231;238.767;19;2
4102;42;19;0.2;0.5;2;101;0.5162602;237;237.5644;19;0
4103;42;19;0.2;0.5;3;101;0.4618834;201;235.4752;19;0
4104;42;19;0.2;0.5;4;104;0.4393305;253;236.7115;19;3
4105;42;19;0.2;0.5;5;101;0.5172414;251;237.5842;19;0
4106;42;19;0.2;0.5;6;101;0.5587045;231;238.1782;19;0
4107;42;19;0.2;0.5;7;101;0.5112108;251;237.0792;19;0
4108;42;19;0.2;0.5;8;101;0.5541667;225;236.6535;19;0
4109;42;19;0.2;0.5;9;101;0.5313808;227;238.198;19;0
4110;42;19;0.2;0.5;10;103;0.4204082;231;237.932;19;2
4111;42;19;0.2;0.5;11;101;0.5102881;253;236.4356;19;0
4112;42;19;0.2;0.5;12;105;0.476;221;237.4952;19;4
4113;42;19;0.2;0.5;13;102;0.3951613;233;234.8333;19;1
4114;42;19;0.2;0.5;14;103;0.5791667;223;236.6893;19;2
4115;42;19;0.2;0.5;15;102;0.3891051;216;236.2255;19;1
4116;42;19;0.2;0.5;16;101;0.5381526;231;237.1485;19;0
4117;42;19;0.2;0.5;17;101;0.6042553;245;235.8416;19;0
4118;42;19;0.2;0.5;18;102;0.4608696;236;238.3824;19;1
4119;42;19;0.2;0.5;19;101;0.4978166;217;236.9406;19;0
4120;42;19;0.2;0.5;20;108;0.4811715;225;236.4074;19;7
4121;42;19;0.2;0.5;21;103;0.4756554;246;235.2233;19;2
4122;42;19;0.2;0.5;22;101;0.5882353;244;235.7129;19;0
4123;42;19;0.2;0.5;23;109;0.4367816;228;235.8807;19;8
4124;42;19;0.2;0.5;24;102;0.5489362;238;236.2745;19;1
4125;42;19;0.2;0.5;25;102;0.524;227;236.7843;19;1
4126;42;19;0.2;0.5;26;108;0.5495495;237;237.3333;19;7
4127;42;19;0.2;0.5;27;101;0.5479452;260;238.198;19;0
4128;42;19;0.2;0.5;28;103;0.5252101;251;237.1068;19;2
4129;42;19;0.2;0.5;29;101;0.5703125;232;238.4257;19;0
4130;42;19;0.2;0.5;30;101;0.4852321;226;235.9307;19;0
4131;42;19;0.2;0.5;31;107;0.4840183;260;235.514;19;6
4132;42;19;0.2;0.5;32;101;0.6008772;250;236.9901;19;0
4133;42;19;0.2;0.5;33;109;0.4458333;236;236.6514;19;8
4134;42;19;0.2;0.5;34;103;0.6186047;256;235.0874;19;2
4135;42;19;0.2;0.5;35;109;0.446281;238;237.2844;19;8
4136;42;19;0.2;0.5;36;101;0.512931;220;236.0594;19;0
4137;42;19;0.2;0.5;37;105;0.4186992;265;235.6381;19;4
4138;42;19;0.2;0.5;38;103;0.4708333;227;236.0777;19;2
4139;42;19;0.2;0.5;39;103;0.5217391;249;236.5049;19;2
4140;42;19;0.2;0.5;40;101;0.5720524;218;237.8812;19;0
4141;42;19;0.2;0.5;41;103;0.4979424;250;236.1748;19;2
4142;42;19;0.2;0.5;42;101;0.4869565;243;235.2277;19;0
4143;42;19;0.2;0.5;43;101;0.5040323;220;235.1584;19;0
4144;42;19;0.2;0.5;44;101;0.5412844;252;236.2475;19;0
4145;42;19;0.2;0.5;45;101;0.5779817;234;238.6535;19;0
4146;42;19;0.2;0.5;46;110;0.5696721;253;238.9364;19;9
4147;42;19;0.2;0.5;47;102;0.5574468;240;237.8333;19;1
4148;42;19;0.2;0.5;48;101;0.4292035;237;237.6238;19;0
4149;42;19;0.2;0.5;49;101;0.5176471;234;236.1683;19;0
4150;42;19;0.2;0.5;50;101;0.5058824;211;235.6238;19;0
4151;42;19;0.2;0.5;51;101;0.4541667;221;238.5941;19;0
4152;42;19;0.2;0.5;52;103;0.4615385;248;237.6796;19;2
4153;42;19;0.2;0.5;53;103;0.4977778;275;236.3592;19;2
4154;42;19;0.2;0.5;54;101;0.5022831;254;237.1386;19;0
4155;42;19;0.2;0.5;55;103;0.5062762;220;236.6893;19;2
4156;42;19;0.2;0.5;56;102;0.4821429;245;236.7745;19;1
4157;42;19;0.2;0.5;57;102;0.5583333;240;237.0196;19;1
4158;42;19;0.2;0.5;58;102;0.5037313;228;238.2353;19;1
4159;42;19;0.2;0.5;59;106;0.529661;225;234.2547;19;5
4160;42;19;0.2;0.5;60;101;0.4541667;223;235.703;19;0
4161;42;19;0.2;0.5;61;102;0.529661;229;235.5588;19;1
4162;42;19;0.2;0.5;62;106;0.4978355;230;234.8208;19;5
4163;42;19;0.2;0.5;63;101;0.4669604;241;235.495;19;0
4164;42;19;0.2;0.5;64;101;0.4896266;230;236.4653;19;0
4165;42;19;0.2;0.5;65;101;0.5043103;215;236.3564;19;0
4166;42;19;0.2;0.5;66;101;0.4488189;237;237.5248;19;0
4167;42;19;0.2;0.5;67;111;0.4568966;229;235.5225;19;10
4168;42;19;0.2;0.5;68;101;0.5732218;239;235.3069;19;0
4169;42;19;0.2;0.5;69;101;0.5291667;235;237.5842;19;0
4170;42;19;0.2;0.5;70;106;0.5307018;243;235.4245;19;5
4171;42;19;0.2;0.5;71;103;0.501992;229;237.4078;19;2
4172;42;19;0.2;0.5;72;101;0.5041667;216;238.6832;19;0
4173;42;19;0.2;0.5;73;101;0.5211864;222;235.1485;19;0
4174;42;19;0.2;0.5;74;102;0.4765957;248;236.6471;19;1
4175;42;19;0.2;0.5;75;104;0.4701195;241;238.2692;19;3
4176;42;19;0.2;0.5;76;101;0.4877049;227;236.9109;19;0
4177;42;19;0.2;0.5;77;105;0.5685484;221;236.0571;19;4
4178;42;19;0.2;0.5;78;101;0.4472574;217;237.4158;19;0
4179;42;19;0.2;0.5;79;102;0.4618321;228;234.8529;19;1
4180;42;19;0.2;0.5;80;101;0.4588745;248;237.3069;19;0
4181;42;19;0.2;0.5;81;101;0.5173913;224;235.2574;19;0
4182;42;19;0.2;0.5;82;101;0.4632035;251;237.1287;19;0
4183;42;19;0.2;0.5;83;110;0.3886463;216;235.2545;19;9
4184;42;19;0.2;0.5;84;101;0.5166667;243;237.6931;19;0
4185;42;19;0.2;0.5;85;109;0.5336323;250;236.3028;19;8
4186;42;19;0.2;0.5;86;101;0.4496124;221;235.7228;19;0
4187;42;19;0.2;0.5;87;105;0.5742972;239;238.2286;19;4
4188;42;19;0.2;0.5;88;105;0.4417671;238;236.8571;19;4
4189;42;19;0.2;0.5;89;101;0.52;263;236.5743;19;0
4190;42;19;0.2;0.5;90;101;0.4593496;228;236.703;19;0
4191;42;19;0.2;0.5;91;101;0.527897;258;237.5446;19;0
4192;42;19;0.2;0.5;92;105;0.4545455;230;236.6;19;4
4193;42;19;0.2;0.5;93;104;0.3967611;225;237.0577;19;3
4194;42;19;0.2;0.5;94;101;0.512605;232;236.3168;19;0
4195;42;19;0.2;0.5;95;101;0.3830645;223;236.0396;19;0
4196;42;19;0.2;0.5;96;101;0.4869565;240;235.1782;19;0
4197;42;19;0.2;0.5;97;101;0.4638783;236;237.9901;19;0
4198;42;19;0.2;0.5;98;101;0.4912281;227;236.3564;19;0
4199;42;19;0.2;0.5;99;101;0.4958333;208;238.4257;19;0
4200;42;19;0.2;0.5;100;101;0.4635193;242;236.1287;19;0
4201;43;21;0.2;0.5;1;101;0.4444444;269;236.2772;21;0
4202;43;21;0.2;0.5;2;113;0.6182573;233;235.9204;21;12
4203;43;21;0.2;0.5;3;103;0.468254;216;233.0971;21;2
4204;43;21;0.2;0.5;4;102;0.4666667;222;235.4608;21;1
4205;43;21;0.2;0.5;5;104;0.5121951;247;235.6058;21;3
4206;43;21;0.2;0.5;6;101;0.4173554;218;235.7525;21;0
4207;43;21;0.2;0.5;7;101;0.5833333;232;235.2673;21;0
4208;43;21;0.2;0.5;8;102;0.5780591;245;237.5588;21;1
4209;43;21;0.2;0.5;9;101;0.5272727;249;236.4455;21;0
4210;43;21;0.2;0.5;10;102;0.5595238;253;234.2843;21;1
4211;43;21;0.2;0.5;11;102;0.4444444;242;236.5294;21;1
4212;43;21;0.2;0.5;12;106;0.4311927;245;235.6981;21;5
4213;43;21;0.2;0.5;13;111;0.473029;233;238.7928;21;10
4214;43;21;0.2;0.5;14;102;0.4646018;249;236.9706;21;1
4215;43;21;0.2;0.5;15;101;0.5596708;248;237.1089;21;0
4216;43;21;0.2;0.5;16;105;0.4666667;233;237.6571;21;4
4217;43;21;0.2;0.5;17;107;0.529148;249;237.271;21;6
4218;43;21;0.2;0.5;18;104;0.5464684;249;238.3942;21;3
4219;43;21;0.2;0.5;19;102;0.5021834;222;236.0882;21;1
4220;43;21;0.2;0.5;20;101;0.4940239;233;235.3366;21;0
4221;43;21;0.2;0.5;21;105;0.4495798;231;235.6952;21;4
4222;43;21;0.2;0.5;22;101;0.5719697;223;236.2574;21;0
4223;43;21;0.2;0.5;23;101;0.5142857;220;235.4356;21;0
4224;43;21;0.2;0.5;24;101;0.4356846;248;235.8812;21;0
4225;43;21;0.2;0.5;25;101;0.5084034;234;235.7327;21;0
4226;43;21;0.2;0.5;26;101;0.5172414;232;236.4653;21;0
4227;43;21;0.2;0.5;27;102;0.5021459;227;238.3333;21;1
4228;43;21;0.2;0.5;28;118;0.5532787;234;236.8983;21;17
4229;43;21;0.2;0.5;29;103;0.5347826;231;236.0583;21;2
4230;43;21;0.2;0.5;30;102;0.4625;245;237.7353;21;1
4231;43;21;0.2;0.5;31;101;0.4581498;247;236.6139;21;0
4232;43;21;0.2;0.5;32;111;0.535865;243;236.8378;21;10
4233;43;21;0.2;0.5;33;101;0.4672131;260;238.7822;21;0
4234;43;21;0.2;0.5;34;110;0.5469388;241;236.4273;21;9
4235;43;21;0.2;0.5;35;102;0.5936255;247;237.9608;21;1
4236;43;21;0.2;0.5;36;101;0.4834711;238;237.6634;21;0
4237;43;21;0.2;0.5;37;102;0.4412955;234;235.8431;21;1
4238;43;21;0.2;0.5;38;105;0.406639;237;236.619;21;4
4239;43;21;0.2;0.5;39;102;0.5307018;235;235.902;21;1
4240;43;21;0.2;0.5;40;105;0.5283843;247;236.5905;21;4
4241;43;21;0.2;0.5;41;104;0.4177778;246;235.5288;21;3
4242;43;21;0.2;0.5;42;101;0.4274194;222;236.8515;21;0
4243;43;21;0.2;0.5;43;102;0.5753968;233;236.0882;21;1
4244;43;21;0.2;0.5;44;103;0.53125;245;235.7184;21;2
4245;43;21;0.2;0.5;45;101;0.5282258;236;238.5149;21;0
4246;43;21;0.2;0.5;46;112;0.6033755;254;236.4732;21;11
4247;43;21;0.2;0.5;47;103;0.4661017;242;237.466;21;2
4248;43;21;0.2;0.5;48;106;0.484;249;235.8679;21;5
4249;43;21;0.2;0.5;49;101;0.5697211;227;235.7624;21;0
4250;43;21;0.2;0.5;50;105;0.4732824;233;236.5429;21;4
4251;43;21;0.2;0.5;51;110;0.4193548;219;237.5727;21;9
4252;43;21;0.2;0.5;52;106;0.4748858;263;237.9811;21;5
4253;43;21;0.2;0.5;53;105;0.5726496;238;234.6952;21;4
4254;43;21;0.2;0.5;54;101;0.5473251;222;236.802;21;0
4255;43;21;0.2;0.5;55;101;0.464135;238;236.7723;21;0
4256;43;21;0.2;0.5;56;102;0.4980695;234;236.5588;21;1
4257;43;21;0.2;0.5;57;105;0.5976562;209;235.8571;21;4
4258;43;21;0.2;0.5;58;102;0.5344828;242;236.7255;21;1
4259;43;21;0.2;0.5;59;101;0.5082645;239;236.6139;21;0
4260;43;21;0.2;0.5;60;103;0.4849785;237;239.2816;21;2
4261;43;21;0.2;0.5;61;101;0.5211268;216;235.5149;21;0
4262;43;21;0.2;0.5;62;101;0.5974576;241;238.7723;21;0
4263;43;21;0.2;0.5;63;101;0.5328185;229;236.9604;21;0
4264;43;21;0.2;0.5;64;109;0.46875;249;236.5321;21;8
4265;43;21;0.2;0.5;65;102;0.55;231;236.8725;21;1
4266;43;21;0.2;0.5;66;102;0.5135135;239;235.2941;21;1
4267;43;21;0.2;0.5;67;102;0.4196078;227;237.7549;21;1
4268;43;21;0.2;0.5;68;101;0.4337349;220;236.8515;21;0
4269;43;21;0.2;0.5;69;111;0.4457364;223;237.8378;21;10
4270;43;21;0.2;0.5;70;103;0.412766;271;236.8544;21;2
4271;43;21;0.2;0.5;71;111;0.4302789;227;236.9009;21;10
4272;43;21;0.2;0.5;72;108;0.477551;251;236.9722;21;7
4273;43;21;0.2;0.5;73;102;0.5420561;238;237.3333;21;1
4274;43;21;0.2;0.5;74;104;0.5321888;237;234.5;21;3
4275;43;21;0.2;0.5;75;101;0.4978166;264;235.7525;21;0
4276;43;21;0.2;0.5;76;101;0.4470588;233;237.1386;21;0
4277;43;21;0.2;0.5;77;101;0.4938272;227;235.4158;21;0
4278;43;21;0.2;0.5;78;101;0.460251;265;238;21;0
4279;43;21;0.2;0.5;79;101;0.44;224;237.7525;21;0
4280;43;21;0.2;0.5;80;101;0.5084746;228;236.8614;21;0
4281;43;21;0.2;0.5;81;101;0.4866071;243;237.1881;21;0
4282;43;21;0.2;0.5;82;103;0.4302789;257;237.1456;21;2
4283;43;21;0.2;0.5;83;101;0.5720165;254;234.7624;21;0
4284;43;21;0.2;0.5;84;101;0.4396552;247;236.6832;21;0
4285;43;21;0.2;0.5;85;102;0.5523013;246;237.098;21;1
4286;43;21;0.2;0.5;86;101;0.4245283;258;239.396;21;0
4287;43;21;0.2;0.5;87;101;0.6092437;228;236.8218;21;0
4288;43;21;0.2;0.5;88;109;0.474359;233;235.2385;21;8
4289;43;21;0.2;0.5;89;101;0.4622222;218;236.4752;21;0
4290;43;21;0.2;0.5;90;101;0.5062241;248;236.6139;21;0
4291;43;21;0.2;0.5;91;101;0.5286344;255;236.4257;21;0
4292;43;21;0.2;0.5;92;102;0.4873646;216;238.2059;21;1
4293;43;21;0.2;0.5;93;102;0.5916667;247;237.0098;21;1
4294;43;21;0.2;0.5;94;105;0.4751131;257;236.6762;21;4
4295;43;21;0.2;0.5;95;102;0.5932203;235;236.3725;21;1
4296;43;21;0.2;0.5;96;101;0.4156379;228;235.5347;21;0
4297;43;21;0.2;0.5;97;101;0.4810127;252;237.495;21;0
4298;43;21;0.2;0.5;98;102;0.4074074;241;236.4902;21;1
4299;43;21;0.2;0.5;99;101;0.5442478;260;236.4752;21;0
4300;43;21;0.2;0.5;100;102;0.6434783;242;237.4216;21;1
4301;44;23;0.2;0.5;1;101;0.438914;252;237.6436;23;0
4302;44;23;0.2;0.5;2;101;0.4819277;232;236.8416;23;0
4303;44;23;0.2;0.5;3;106;0.561086;220;235.6604;23;5
4304;44;23;0.2;0.5;4;101;0.5897436;253;237.0495;23;0
4305;44;23;0.2;0.5;5;101;0.5446429;248;237.3663;23;0
4306;44;23;0.2;0.5;6;104;0.5652174;225;238.6635;23;3
4307;44;23;0.2;0.5;7;101;0.4834711;250;235.8317;23;0
4308;44;23;0.2;0.5;8;112;0.4061303;243;236.2321;23;11
4309;44;23;0.2;0.5;9;101;0.4978903;200;236.8218;23;0
4310;44;23;0.2;0.5;10;101;0.4848485;256;235.7624;23;0
4311;44;23;0.2;0.5;11;101;0.5564516;249;237.1782;23;0
4312;44;23;0.2;0.5;12;102;0.4790698;238;237.1471;23;1
4313;44;23;0.2;0.5;13;104;0.572;239;235.6442;23;3
4314;44;23;0.2;0.5;14;101;0.4789916;252;238.0099;23;0
4315;44;23;0.2;0.5;15;104;0.464135;246;234.9327;23;3
4316;44;23;0.2;0.5;16;101;0.48;229;236.8317;23;0
4317;44;23;0.2;0.5;17;103;0.6053812;231;235.6505;23;2
4318;44;23;0.2;0.5;18;101;0.5289256;254;237.2871;23;0
4319;44;23;0.2;0.5;19;101;0.5855856;234;237.4455;23;0
4320;44;23;0.2;0.5;20;101;0.51;266;235.4158;23;0
4321;44;23;0.2;0.5;21;101;0.5730769;230;236.0396;23;0
4322;44;23;0.2;0.5;22;103;0.5165289;231;236.0874;23;2
4323;44;23;0.2;0.5;23;101;0.4166667;237;235.505;23;0
4324;44;23;0.2;0.5;24;101;0.4854772;230;235.8911;23;0
4325;44;23;0.2;0.5;25;101;0.484127;231;238.6535;23;0
4326;44;23;0.2;0.5;26;101;0.5856574;223;237.3366;23;0
4327;44;23;0.2;0.5;27;101;0.483871;233;237.396;23;0
4328;44;23;0.2;0.5;28;101;0.4522822;215;236.099;23;0
4329;44;23;0.2;0.5;29;107;0.5657895;241;235.6822;23;6
4330;44;23;0.2;0.5;30;101;0.4380165;231;234.7327;23;0
4331;44;23;0.2;0.5;31;101;0.5375;248;238.8911;23;0
4332;44;23;0.2;0.5;32;101;0.5654008;215;236.3861;23;0
4333;44;23;0.2;0.5;33;102;0.4274194;232;235.7745;23;1
4334;44;23;0.2;0.5;34;103;0.5435685;249;237.3107;23;2
4335;44;23;0.2;0.5;35;101;0.4734694;216;236.0594;23;0
4336;44;23;0.2;0.5;36;101;0.502008;256;238.4158;23;0
4337;44;23;0.2;0.5;37;101;0.6068376;222;236.5149;23;0
4338;44;23;0.2;0.5;38;101;0.481982;252;235.6733;23;0
4339;44;23;0.2;0.5;39;101;0.5040984;258;236.2475;23;0
4340;44;23;0.2;0.5;40;101;0.5225225;232;236.505;23;0
4341;44;23;0.2;0.5;41;102;0.5;255;235.6863;23;1
4342;44;23;0.2;0.5;42;103;0.5502008;235;236.9903;23;2
4343;44;23;0.2;0.5;43;103;0.5371901;234;235.6214;23;2
4344;44;23;0.2;0.5;44;101;0.5932203;244;236.9505;23;0
4345;44;23;0.2;0.5;45;101;0.4596774;237;235.1584;23;0
4346;44;23;0.2;0.5;46;104;0.5179283;242;236.7404;23;3
4347;44;23;0.2;0.5;47;102;0.4405286;237;238.3529;23;1
4348;44;23;0.2;0.5;48;101;0.5272727;242;236.5347;23;0
4349;44;23;0.2;0.5;49;101;0.4732143;233;237.8713;23;0
4350;44;23;0.2;0.5;50;101;0.5147679;257;236.3366;23;0
4351;44;23;0.2;0.5;51;102;0.4541063;253;234.2353;23;1
4352;44;23;0.2;0.5;52;102;0.4285714;233;236.3333;23;1
4353;44;23;0.2;0.5;53;107;0.4958678;223;235.8318;23;6
4354;44;23;0.2;0.5;54;101;0.4186047;235;238.8416;23;0
4355;44;23;0.2;0.5;55;101;0.4979757;241;235.0297;23;0
4356;44;23;0.2;0.5;56;101;0.5;254;237.901;23;0
4357;44;23;0.2;0.5;57;101;0.4508929;240;237.0891;23;0
4358;44;23;0.2;0.5;58;120;0.4280156;231;237.9083;23;19
4359;44;23;0.2;0.5;59;102;0.5443548;246;237.9902;23;1
4360;44;23;0.2;0.5;60;102;0.497992;242;236.5784;23;1
4361;44;23;0.2;0.5;61;101;0.412;213;238.3861;23;0
4362;44;23;0.2;0.5;62;101;0.5019011;241;236.5842;23;0
4363;44;23;0.2;0.5;63;101;0.5045872;241;236.9208;23;0
4364;44;23;0.2;0.5;64;101;0.4291188;245;237.5545;23;0
4365;44;23;0.2;0.5;65;101;0.5413223;231;236.1188;23;0
4366;44;23;0.2;0.5;66;101;0.5355649;239;238.1287;23;0
4367;44;23;0.2;0.5;67;105;0.4714829;238;238.1333;23;4
4368;44;23;0.2;0.5;68;103;0.4769874;225;235.0388;23;2
4369;44;23;0.2;0.5;69;106;0.4962121;229;238.2453;23;5
4370;44;23;0.2;0.5;70;101;0.4453125;238;237.0594;23;0
4371;44;23;0.2;0.5;71;103;0.5078125;259;236.835;23;2
4372;44;23;0.2;0.5;72;108;0.4834123;231;236.6852;23;7
4373;44;23;0.2;0.5;73;101;0.5338645;224;236.7525;23;0
4374;44;23;0.2;0.5;74;102;0.4506438;243;236.4902;23;1
4375;44;23;0.2;0.5;75;123;0.5976562;212;238.4309;23;22
4376;44;23;0.2;0.5;76;106;0.4766355;252;235.7547;23;5
4377;44;23;0.2;0.5;77;101;0.4570136;243;235.5347;23;0
4378;44;23;0.2;0.5;78;110;0.562249;238;236.2182;23;9
4379;44;23;0.2;0.5;79;101;0.4485597;242;235.5743;23;0
4380;44;23;0.2;0.5;80;101;0.4230769;263;237.2475;23;0
4381;44;23;0.2;0.5;81;103;0.4526749;197;236.4563;23;2
4382;44;23;0.2;0.5;82;102;0.5492958;257;236.3725;23;1
4383;44;23;0.2;0.5;83;101;0.419214;228;236.9406;23;0
4384;44;23;0.2;0.5;84;105;0.4334764;218;236.9619;23;4
4385;44;23;0.2;0.5;85;102;0.544;231;239.6569;23;1
4386;44;23;0.2;0.5;86;101;0.5438596;227;235.9109;23;0
4387;44;23;0.2;0.5;87;101;0.4552846;225;236.5842;23;0
4388;44;23;0.2;0.5;88;101;0.484375;222;236.9208;23;0
4389;44;23;0.2;0.5;89;101;0.5666667;217;237.9208;23;0
4390;44;23;0.2;0.5;90;106;0.5188285;252;238.5377;23;5
4391;44;23;0.2;0.5;91;103;0.5175097;228;237.9029;23;2
4392;44;23;0.2;0.5;92;101;0.5482456;241;235.6733;23;0
4393;44;23;0.2;0.5;93;106;0.4586777;227;237.4623;23;5
4394;44;23;0.2;0.5;94;101;0.5132743;236;236.8119;23;0
4395;44;23;0.2;0.5;95;105;0.5428571;247;237.6476;23;4
4396;44;23;0.2;0.5;96;101;0.5318182;237;234.9406;23;0
4397;44;23;0.2;0.5;97;103;0.4880952;236;237.0097;23;2
4398;44;23;0.2;0.5;98;101;0.5313808;233;235.0495;23;0
4399;44;23;0.2;0.5;99;103;0.5840336;240;235.932;23;2
4400;44;23;0.2;0.5;100;102;0.5081301;268;236.7255;23;1
4401;45;25;0.2;0.5;1;105;0.5479452;246;237.9429;25;4
4402;45;25;0.2;0.5;2;101;0.5472441;256;238.495;25;0
4403;45;25;0.2;0.5;3;101;0.6130435;235;237.7129;25;0
4404;45;25;0.2;0.5;4;101;0.4180328;253;238.6436;25;0
4405;45;25;0.2;0.5;5;114;0.4375;240;236.2105;25;13
4406;45;25;0.2;0.5;6;101;0.5968992;229;237.4554;25;0
4407;45;25;0.2;0.5;7;105;0.5514403;235;237;25;4
4408;45;25;0.2;0.5;8;111;0.4938272;222;236.5045;25;10
4409;45;25;0.2;0.5;9;103;0.5614035;265;238.1262;25;2
4410;45;25;0.2;0.5;10;103;0.4869565;226;235.5534;25;2
4411;45;25;0.2;0.5;11;106;0.5630631;246;238.066;25;5
4412;45;25;0.2;0.5;12;102;0.492;256;236.1961;25;1
4413;45;25;0.2;0.5;13;102;0.482906;228;238.8137;25;1
4414;45;25;0.2;0.5;14;101;0.5714286;254;237.1782;25;0
4415;45;25;0.2;0.5;15;101;0.553719;266;237.1386;25;0
4416;45;25;0.2;0.5;16;105;0.4739336;265;236.6667;25;4
4417;45;25;0.2;0.5;17;103;0.5120968;243;235.6602;25;2
4418;45;25;0.2;0.5;18;108;0.4756098;218;237.6667;25;7
4419;45;25;0.2;0.5;19;104;0.5142857;233;238.0192;25;3
4420;45;25;0.2;0.5;20;101;0.5102041;233;235.4653;25;0
4421;45;25;0.2;0.5;21;107;0.3775934;234;237.7196;25;6
4422;45;25;0.2;0.5;22;103;0.4644351;227;234.699;25;2
4423;45;25;0.2;0.5;23;101;0.541502;228;236.3168;25;0
4424;45;25;0.2;0.5;24;103;0.470852;250;236.5631;25;2
4425;45;25;0.2;0.5;25;104;0.5462185;233;236.7212;25;3
4426;45;25;0.2;0.5;26;103;0.4573643;219;236.767;25;2
4427;45;25;0.2;0.5;27;101;0.5384615;229;236.802;25;0
4428;45;25;0.2;0.5;28;102;0.5115385;254;235.7451;25;1
4429;45;25;0.2;0.5;29;105;0.5258216;226;234.9714;25;4
4430;45;25;0.2;0.5;30;107;0.4741379;207;235.8785;25;6
4431;45;25;0.2;0.5;31;107;0.5195312;234;236.6542;25;6
4432;45;25;0.2;0.5;32;101;0.4104803;246;236.1584;25;0
4433;45;25;0.2;0.5;33;102;0.4917355;233;235.2745;25;1
4434;45;25;0.2;0.5;34;102;0.5267176;220;235.1961;25;1
4435;45;25;0.2;0.5;35;101;0.5;236;237.7921;25;0
4436;45;25;0.2;0.5;36;101;0.5022831;222;237.2079;25;0
4437;45;25;0.2;0.5;37;101;0.4899598;243;236.7426;25;0
4438;45;25;0.2;0.5;38;104;0.5777778;234;238.1731;25;3
4439;45;25;0.2;0.5;39;101;0.4576271;240;236.0891;25;0
4440;45;25;0.2;0.5;40;103;0.4316239;236;236.932;25;2
4441;45;25;0.2;0.5;41;102;0.5787234;225;238.3529;25;1
4442;45;25;0.2;0.5;42;101;0.5;213;235.6634;25;0
4443;45;25;0.2;0.5;43;101;0.4526749;225;237.6139;25;0
4444;45;25;0.2;0.5;44;101;0.5060241;226;236.2574;25;0
4445;45;25;0.2;0.5;45;101;0.5432099;226;235.1881;25;0
