;simu;n_obs;mutation_rate;c;initial_trait_frequency;initial_pref_frequency;replicate;last_time_step;mean_choice_last_step;n_repro_last_step;mean_demos;mean_n_obs;tradition_duration;tradition_for_trait
144;2;7;0.2;0.5;0.1;0.1;44;2;0.4929577;223;218;7;0;0
145;2;7;0.2;0.5;0.1;0.1;45;2;0.4976077;238;223.5;7;0;0
146;2;7;0.2;0.5;0.1;0.1;46;2;0.5120773;232;219.5;7;0;1
147;2;7;0.2;0.5;0.1;0.1;47;2;0.4875622;226;213.5;7;0;0
148;2;7;0.2;0.5;0.1;0.1;48;2;0.4744898;225;210.5;7;0;0
149;2;7;0.2;0.5;0.1;0.1;49;2;0.4590164;246;214.5;7;0;0
150;2;7;0.2;0.5;0.1;0.1;50;4;0.5049505;214;211;7;2;1
151;2;7;0.2;0.5;0.1;0.1;51;4;0.4977169;226;219.75;7;2;0
152;2;7;0.2;0.5;0.1;0.1;52;2;0.5219512;221;213;7;0;1
153;2;7;0.2;0.5;0.1;0.1;53;2;0.5360825;243;218.5;7;0;1
154;2;7;0.2;0.5;0.1;0.1;54;2;0.5550847;223;229.5;7;0;1
155;2;7;0.2;0.5;0.1;0.1;55;2;0.5;238;222;7;0;0
156;2;7;0.2;0.5;0.1;0.1;56;2;0.5;231;226.5;7;0;0
157;2;7;0.2;0.5;0.1;0.1;57;6;0.5583333;215;223.1667;7;4;1
158;2;7;0.2;0.5;0.1;0.1;58;2;0.4976744;249;232;7;0;0
159;2;7;0.2;0.5;0.1;0.1;59;4;0.5619048;215;215.5;7;2;1
160;2;7;0.2;0.5;0.1;0.1;60;5;0.4823009;197;220.6;7;3;0
161;2;7;0.2;0.5;0.1;0.1;61;3;0.5204461;195;217.3333;7;1;1
162;2;7;0.2;0.5;0.1;0.1;62;2;0.5023256;256;235.5;7;0;1
163;2;7;0.2;0.5;0.1;0.1;63;2;0.5147059;218;211;7;0;1
164;2;7;0.2;0.5;0.1;0.1;64;8;0.4834123;227;221.375;7;6;0
165;2;7;0.2;0.5;0.1;0.1;65;2;0.4577114;251;226;7;0;0
166;2;7;0.2;0.5;0.1;0.1;66;4;0.4761905;238;232.5;7;2;0
167;2;7;0.2;0.5;0.1;0.1;67;3;0.5142857;219;226.3333;7;1;1
168;2;7;0.2;0.5;0.1;0.1;68;2;0.5376884;216;207.5;7;0;1
169;2;7;0.2;0.5;0.1;0.1;69;2;0.5194175;233;219.5;7;0;1
170;2;7;0.2;0.5;0.1;0.1;70;4;0.4903846;234;223;7;2;0
171;2;7;0.2;0.5;0.1;0.1;71;2;0.4663677;234;228.5;7;0;0
172;2;7;0.2;0.5;0.1;0.1;72;2;0.5628141;219;209;7;0;1
173;2;7;0.2;0.5;0.1;0.1;73;3;0.5330396;229;231;7;1;1
174;2;7;0.2;0.5;0.1;0.1;74;2;0.4579439;224;219;7;0;0
175;2;7;0.2;0.5;0.1;0.1;75;6;0.4397906;231;226.1667;7;4;0
176;2;7;0.2;0.5;0.1;0.1;76;2;0.495098;233;218.5;7;0;0
177;2;7;0.2;0.5;0.1;0.1;77;2;0.5156951;236;229.5;7;0;1
178;2;7;0.2;0.5;0.1;0.1;78;2;0.5211268;234;223.5;7;0;1
179;2;7;0.2;0.5;0.1;0.1;79;4;0.4746544;241;221.75;7;2;0
180;2;7;0.2;0.5;0.1;0.1;80;2;0.5025641;209;202;7;0;1
181;2;7;0.2;0.5;0.1;0.1;81;3;0.5024631;216;209.6667;7;1;1
182;2;7;0.2;0.5;0.1;0.1;82;2;0.5714286;236;219.5;7;0;1
183;2;7;0.2;0.5;0.1;0.1;83;5;0.4493392;233;223.2;7;3;0
184;2;7;0.2;0.5;0.1;0.1;84;2;0.5046729;240;227;7;0;1
185;2;7;0.2;0.5;0.1;0.1;85;5;0.5366972;232;222.4;7;3;1
186;2;7;0.2;0.5;0.1;0.1;86;2;0.5125628;226;212.5;7;0;1
187;2;7;0.2;0.5;0.1;0.1;87;4;0.5189873;230;235.5;7;2;1
188;2;7;0.2;0.5;0.1;0.1;88;2;0.5170732;236;220.5;7;0;1
189;2;7;0.2;0.5;0.1;0.1;89;7;0.5;203;224.1429;7;5;0
190;2;7;0.2;0.5;0.1;0.1;90;3;0.4980237;203;216.3333;7;1;0
191;2;7;0.2;0.5;0.1;0.1;91;3;0.4908257;235;223.6667;7;1;0
192;2;7;0.2;0.5;0.1;0.1;92;2;0.5544554;240;221;7;0;1
193;2;7;0.2;0.5;0.1;0.1;93;2;0.4845815;230;228.5;7;0;0
194;2;7;0.2;0.5;0.1;0.1;94;2;0.4162437;231;214;7;0;0
195;2;7;0.2;0.5;0.1;0.1;95;2;0.527897;223;228;7;0;1
196;2;7;0.2;0.5;0.1;0.1;96;2;0.5151515;236;233.5;7;0;1
197;2;7;0.2;0.5;0.1;0.1;97;2;0.4891775;237;234;7;0;0
198;2;7;0.2;0.5;0.1;0.1;98;7;0.5198238;211;219.8571;7;5;1
199;2;7;0.2;0.5;0.1;0.1;99;9;0.5411255;220;224.5556;7;7;1
200;2;7;0.2;0.5;0.1;0.1;100;4;0.4933333;225;221.25;7;2;0
201;3;7;0.05;0.5;0.1;0.1;1;2;0.5454545;228;218.5;7;0;1
202;3;7;0.05;0.5;0.1;0.1;2;5;0.4933921;209;214.8;7;3;0
203;3;7;0.05;0.5;0.1;0.1;3;2;0.5550459;235;226.5;7;0;1
204;3;7;0.05;0.5;0.1;0.1;4;2;0.4700461;224;220.5;7;0;0
205;3;7;0.05;0.5;0.1;0.1;5;3;0.460177;231;234.3333;7;1;0
206;3;7;0.05;0.5;0.1;0.1;6;4;0.4763948;211;219.75;7;2;0
207;3;7;0.05;0.5;0.1;0.1;7;3;0.5435685;200;213.3333;7;1;1
208;3;7;0.05;0.5;0.1;0.1;8;2;0.482906;244;239;7;0;0
209;3;7;0.05;0.5;0.1;0.1;9;3;0.5365854;204;211.6667;7;1;1
210;3;7;0.05;0.5;0.1;0.1;10;4;0.4691943;220;219.75;7;2;0
211;3;7;0.05;0.5;0.1;0.1;11;2;0.5125628;227;213;7;0;1
212;3;7;0.05;0.5;0.1;0.1;12;5;0.4954955;226;226;7;3;0
213;3;7;0.05;0.5;0.1;0.1;13;3;0.5;219;225.3333;7;1;0
