"","X","simu","n_obs","mutation_rate","c","initial_trait_frequency","replicate","male_trait_first","male_trait_last","female_choice_first","female_choice_last","female_preference_last","nb_repro_last"
"9277",NA,9277,"15",0,"0.6",0.861607142857143,NA,0.8615515385,0.8620261336,0.8601362342,0.5976608424,0.9994156752,NA
"9278",NA,9278,"20",0,"0.6",0.861607142857143,NA,0.8604356395,0.8607453866,0.8608026141,0.5992062181,0.9998355983,NA
"9279",NA,9279,"25",0,"0.6",0.861607142857143,NA,0.8617537146,0.8624358519,0.8627785614,0.5989798406,0.999974695,NA
"9280",NA,9280,"30",0,"0.6",0.861607142857143,NA,0.8608566928,0.8619322636,0.8610867082,0.599770073,0.9999745599,NA
"9281",NA,9281,"0",0,"0.7",0.861607142857143,NA,0.861144822,0.8608857728,0.8611027927,0.4995759534,0.4999987351,NA
"9282",NA,9282,"1",0,"0.7",0.861607142857143,NA,0.8614984604,0.8608146688,0.8618727775,0.6456185099,0.8628566084,NA
"9283",NA,9283,"5",0,"0.7",0.861607142857143,NA,0.8622251851,0.8619373253,0.8631031326,0.6910966793,0.9781181183,NA
"9284",NA,9284,"10",0,"0.7",0.861607142857143,NA,0.8620137994,0.8617039613,0.8618660586,0.6978059523,0.9952641027,NA
"9285",NA,9285,"15",0,"0.7",0.861607142857143,NA,0.861649849,0.8616261539,0.8616996079,0.6995264057,0.9994401966,NA
"9286",NA,9286,"20",0,"0.7",0.861607142857143,NA,0.8621506507,0.8621643353,0.862755964,0.699700921,0.999842283,NA
"9287",NA,9287,"25",0,"0.7",0.861607142857143,NA,0.8611427589,0.8618830698,0.8604089657,0.7001202118,0.9999673059,NA
"9288",NA,9288,"30",0,"0.7",0.861607142857143,NA,0.8611795543,0.8607114354,0.8613218985,0.6989599763,0.9999958848,NA
"9289",NA,9289,"0",0,"0.8",0.861607142857143,NA,0.8617190887,0.862140145,0.8612457473,0.5017582946,0.4999186372,NA
"9290",NA,9290,"1",0,"0.8",0.861607142857143,NA,0.8618091405,0.8616049854,0.8616363063,0.7183161069,0.8616099518,NA
"9291",NA,9291,"5",0,"0.8",0.861607142857143,NA,0.8619950571,0.861888799,0.8628436278,0.7890659264,0.9780121356,NA
"9292",NA,9292,"10",0,"0.8",0.861607142857143,NA,0.8621906092,0.8615891392,0.8624114573,0.7964004585,0.9954650465,NA
"9293",NA,9293,"15",0,"0.8",0.861607142857143,NA,0.8617754051,0.8616428476,0.8620084656,0.7998080084,0.9994577354,NA
"9294",NA,9294,"20",0,"0.8",0.861607142857143,NA,0.8603206574,0.8608100735,0.8598843337,0.8003175395,0.99981477,NA
"9295",NA,9295,"25",0,"0.8",0.861607142857143,NA,0.8615814558,0.8616963785,0.8608740228,0.7999719812,0.9999675257,NA
"9296",NA,9296,"30",0,"0.8",0.861607142857143,NA,0.8615984191,0.8623811971,0.8621203478,0.7998499375,0.9999957265,NA
"9297",NA,9297,"0",0,"0.9",0.861607142857143,NA,0.8618872909,0.8625334039,0.8633540505,0.4984410813,0.5001487136,NA
"9298",NA,9298,"1",0,"0.9",0.861607142857143,NA,0.8619107581,0.8615705678,0.8629138285,0.7905036502,0.8633354034,NA
"9299",NA,9299,"5",0,"0.9",0.861607142857143,NA,0.861812038,0.8615042447,0.8632862782,0.8832891704,0.9782606279,NA
"9300",NA,9300,"10",0,"0.9",0.861607142857143,NA,0.8614094441,0.8617076136,0.859651045,0.895796003,0.9950638018,NA
"9301",NA,9301,"15",0,"0.9",0.861607142857143,NA,0.8624129188,0.8628695246,0.8628408989,0.8995411408,0.9995317165,NA
"9302",NA,9302,"20",0,"0.9",0.861607142857143,NA,0.8625609239,0.8622693682,0.8623017261,0.9009245262,0.9998375609,NA
"9303",NA,9303,"25",0,"0.9",0.861607142857143,NA,0.8619191618,0.8619046801,0.8612195392,0.8994788234,0.9999614261,NA
"9304",NA,9304,"30",0,"0.9",0.861607142857143,NA,0.8615865216,0.8615865209,0.8619427001,0.9003789458,0.9999916942,NA
"9305",NA,9305,"0",0,"1",0.861607142857143,NA,0.8616965696,0.861126455,0.8607641523,0.499953242,0.4998432679,NA
"9306",NA,9306,"1",0,"1",0.861607142857143,NA,0.862001247,0.8628602679,0.8613828233,0.8619221333,0.8617835901,NA
"9307",NA,9307,"5",0,"1",0.861607142857143,NA,0.8609702843,0.8610677165,0.8611871538,0.9775403481,0.9774701147,NA
"9308",NA,9308,"10",0,"1",0.861607142857143,NA,0.8612314099,0.8620943484,0.8620657206,0.9953575925,0.9953401021,NA
"9309",NA,9309,"15",0,"1",0.861607142857143,NA,0.8617966211,0.8620235442,0.861869406,0.9993964062,0.9993642012,NA
"9310",NA,9310,"20",0,"1",0.861607142857143,NA,0.8618592976,0.8618208825,0.861818316,0.9998805143,0.99988824,NA
"9311",NA,9311,"25",0,"1",0.861607142857143,NA,0.8610452877,0.860460587,0.8606164884,0.9999850446,0.9999867859,NA
"9312",NA,9312,"30",0,"1",0.861607142857143,NA,0.8615132238,0.8617717962,0.8605399042,0.9999822653,0.9999839633,NA
"9313",NA,9313,"0",0,"0.5",0.866071428571428,NA,0.866702681,0.8662539445,0.8669735724,0.5017185761,0.5006909036,NA
"9314",NA,9314,"1",0,"0.5",0.866071428571428,NA,0.8660796991,0.8653254123,0.8658750382,0.4990163488,0.86635262,NA
"9315",NA,9315,"5",0,"0.5",0.866071428571428,NA,0.8657048609,0.8656605666,0.8648534323,0.4996586518,0.9789218135,NA
"9316",NA,9316,"10",0,"0.5",0.866071428571428,NA,0.8646831014,0.86515911,0.8625163018,0.4990691715,0.9953095308,NA
"9317",NA,9317,"15",0,"0.5",0.866071428571428,NA,0.8658345109,0.8663351073,0.865751645,0.4994470209,0.9996041021,NA
"9318",NA,9318,"20",0,"0.5",0.866071428571428,NA,0.86601864,0.8668935773,0.8652818008,0.5017463961,0.9998381792,NA
"9319",NA,9319,"25",0,"0.5",0.866071428571428,NA,0.8666007631,0.866117886,0.8673599418,0.4996630908,0.9999910312,NA
"9320",NA,9320,"30",0,"0.5",0.866071428571428,NA,0.8657784417,0.8655601608,0.8657003505,0.5011726872,1,NA
"9321",NA,9321,"0",0,"0.6",0.866071428571428,NA,0.8660968608,0.8657437219,0.8676659921,0.5019411603,0.4988237115,NA
"9322",NA,9322,"1",0,"0.6",0.866071428571428,NA,0.8663638359,0.8667587586,0.8671904924,0.5740104166,0.868132056,NA
"9323",NA,9323,"5",0,"0.6",0.866071428571428,NA,0.8666612887,0.8664716354,0.8664727228,0.5951807367,0.9793529629,NA
"9324",NA,9324,"10",0,"0.6",0.866071428571428,NA,0.8663436357,0.8657682442,0.8645637926,0.6000010754,0.9956010333,NA
"9325",NA,9325,"15",0,"0.6",0.866071428571428,NA,0.8665041182,0.8670742042,0.8666959407,0.59884762,0.9994724122,NA
"9326",NA,9326,"20",0,"0.6",0.866071428571428,NA,0.865187883,0.8654835689,0.8642906835,0.6002093811,0.9998707235,NA
"9327",NA,9327,"25",0,"0.6",0.866071428571428,NA,0.8660667798,0.8666454021,0.865465008,0.5972807627,0.9999795587,NA
"9328",NA,9328,"30",0,"0.6",0.866071428571428,NA,0.8657652882,0.8654853855,0.8660681203,0.5980698199,1,NA
"9329",NA,9329,"0",0,"0.7",0.866071428571428,NA,0.86548064,0.8659797797,0.8656594931,0.5009558607,0.5009961604,NA
"9330",NA,9330,"1",0,"0.7",0.866071428571428,NA,0.8670950631,0.8663109755,0.86756093,0.6469623071,0.8688849055,NA
"9331",NA,9331,"5",0,"0.7",0.866071428571428,NA,0.8657528002,0.8652890185,0.8660021342,0.6931744746,0.9795211288,NA
"9332",NA,9332,"10",0,"0.7",0.866071428571428,NA,0.8658069419,0.8660254274,0.8660241506,0.6989505254,0.9960142391,NA
"9333",NA,9333,"15",0,"0.7",0.866071428571428,NA,0.8664508058,0.8659430538,0.8639506946,0.7007862979,0.9995274683,NA
"9334",NA,9334,"20",0,"0.7",0.866071428571428,NA,0.8662827315,0.8658907252,0.8641861489,0.700104833,0.9998635316,NA
"9335",NA,9335,"25",0,"0.7",0.866071428571428,NA,0.8660791837,0.8664240941,0.8664883493,0.6979220422,0.9999955157,NA
"9336",NA,9336,"30",0,"0.7",0.866071428571428,NA,0.8663989846,0.8659107991,0.865789432,0.6997047152,0.999991428,NA
"9337",NA,9337,"0",0,"0.8",0.866071428571428,NA,0.8654478069,0.86488199,0.8651490844,0.5005431199,0.4997193097,NA
"9338",NA,9338,"1",0,"0.8",0.866071428571428,NA,0.8663649671,0.8667109096,0.8665291175,0.7193337183,0.8677037278,NA
"9339",NA,9339,"5",0,"0.8",0.866071428571428,NA,0.865737158,0.8661883986,0.8662812137,0.7875173579,0.9790862441,NA
"9340",NA,9340,"10",0,"0.8",0.866071428571428,NA,0.8659347242,0.8658592337,0.8650476984,0.7968102703,0.9956936215,NA
"9341",NA,9341,"15",0,"0.8",0.866071428571428,NA,0.8658754491,0.8660088398,0.8659851133,0.8001761144,0.9995196006,NA
"9342",NA,9342,"20",0,"0.8",0.866071428571428,NA,0.8662461521,0.8661437168,0.8670032683,0.8010033027,0.9998870162,NA
"9343",NA,9343,"25",0,"0.8",0.866071428571428,NA,0.8665960616,0.8663329383,0.8663110165,0.8009984911,0.9999823947,NA
"9344",NA,9344,"30",0,"0.8",0.866071428571428,NA,0.8653974052,0.865600021,0.866156061,0.7992610239,0.9999957082,NA
"9345",NA,9345,"0",0,"0.9",0.866071428571428,NA,0.8653246792,0.8646756099,0.8653676526,0.4989737168,0.4991839816,NA
"9346",NA,9346,"1",0,"0.9",0.866071428571428,NA,0.8674692078,0.8666979609,0.8660891631,0.7930025585,0.866628316,NA
"9347",NA,9347,"5",0,"0.9",0.866071428571428,NA,0.866415427,0.866536089,0.8672920605,0.8829644326,0.9799160007,NA
"9348",NA,9348,"10",0,"0.9",0.866071428571428,NA,0.8659971424,0.8660732624,0.8670347289,0.8965155565,0.9958728367,NA
"9349",NA,9349,"15",0,"0.9",0.866071428571428,NA,0.8656447487,0.8664461814,0.8662472026,0.9007220314,0.9995963132,NA
"9350",NA,9350,"20",0,"0.9",0.866071428571428,NA,0.8659631994,0.8655998358,0.8659441969,0.9001198288,0.9998828229,NA
"9351",NA,9351,"25",0,"0.9",0.866071428571428,NA,0.8664881784,0.866173029,0.8662129225,0.9012253388,0.9999834513,NA
"9352",NA,9352,"30",0,"0.9",0.866071428571428,NA,0.8652410706,0.865125456,0.8644236109,0.8998057924,0.9999957806,NA
"9353",NA,9353,"0",0,"1",0.866071428571428,NA,0.8656968086,0.8659025176,0.8641460683,0.5001304075,0.5008560211,NA
"9354",NA,9354,"1",0,"1",0.866071428571428,NA,0.8658143873,0.865942496,0.8667345013,0.867584101,0.8673206422,NA
"9355",NA,9355,"5",0,"1",0.866071428571428,NA,0.8652843153,0.8653172614,0.8655954438,0.9787936584,0.9790232052,NA
"9356",NA,9356,"10",0,"1",0.866071428571428,NA,0.8657844498,0.8650498919,0.8647829426,0.9956651686,0.9956292207,NA
"9357",NA,9357,"15",0,"1",0.866071428571428,NA,0.8663568322,0.8663541466,0.8654880014,0.9995901241,0.9996037493,NA
"9358",NA,9358,"20",0,"1",0.866071428571428,NA,0.8657317261,0.8666403151,0.8669078721,0.9999191843,0.9999145196,NA
"9359",NA,9359,"25",0,"1",0.866071428571428,NA,0.8659454549,0.8657964388,0.8659317627,0.999995671,0.9999959839,NA
"9360",NA,9360,"30",0,"1",0.866071428571428,NA,0.8659656545,0.8657982011,0.8658602837,1,1,NA
"9361",NA,9361,"0",0,"0.5",0.870535714285714,NA,0.8704156664,0.8707728657,0.8710568916,0.499714556,0.4993272335,NA
"9362",NA,9362,"1",0,"0.5",0.870535714285714,NA,0.871077988,0.871105157,0.8708871838,0.4994768048,0.8705696395,NA
"9363",NA,9363,"5",0,"0.5",0.870535714285714,NA,0.8704861675,0.8699036799,0.8696242789,0.5006606349,0.9808243395,NA
"9364",NA,9364,"10",0,"0.5",0.870535714285714,NA,0.8706455842,0.8700874228,0.870562766,0.5002235461,0.9965247126,NA
"9365",NA,9365,"15",0,"0.5",0.870535714285714,NA,0.8699224688,0.8698253313,0.8699726955,0.4997253988,0.9995764091,NA
"9366",NA,9366,"20",0,"0.5",0.870535714285714,NA,0.8706846042,0.8709152424,0.8699949594,0.4995931552,0.9999424545,NA
"9367",NA,9367,"25",0,"0.5",0.870535714285714,NA,0.8711905792,0.8713443373,0.8706618196,0.4997862045,0.9999759608,NA
"9368",NA,9368,"30",0,"0.5",0.870535714285714,NA,0.8699443667,0.8693785449,0.8695908917,0.5008128103,0.999991057,NA
"9369",NA,9369,"0",0,"0.6",0.870535714285714,NA,0.8705341852,0.8706636831,0.8698115521,0.4985923011,0.4987507062,NA
"9370",NA,9370,"1",0,"0.6",0.870535714285714,NA,0.8714836228,0.8714502245,0.8712227387,0.5749645289,0.8708260885,NA
"9371",NA,9371,"5",0,"0.6",0.870535714285714,NA,0.8707890902,0.8704013721,0.8698463904,0.5971118092,0.9807851745,NA
"9372",NA,9372,"10",0,"0.6",0.870535714285714,NA,0.8705393512,0.8706201923,0.8692710241,0.5996804804,0.9962033438,NA
"9373",NA,9373,"15",0,"0.6",0.870535714285714,NA,0.8697701579,0.8697618932,0.868896755,0.6007085619,0.9995832638,NA
"9374",NA,9374,"20",0,"0.6",0.870535714285714,NA,0.8701611433,0.8710884761,0.8703057487,0.6001639122,0.999865803,NA
"9375",NA,9375,"25",0,"0.6",0.870535714285714,NA,0.8701686846,0.8701474567,0.8700576574,0.5989247264,0.9999783789,NA
"9376",NA,9376,"30",0,"0.6",0.870535714285714,NA,0.8700890521,0.8698482634,0.868525545,0.5995949409,1,NA
"9377",NA,9377,"0",0,"0.7",0.870535714285714,NA,0.8695023585,0.8699628037,0.8693107334,0.4996989009,0.5004537162,NA
"9378",NA,9378,"1",0,"0.7",0.870535714285714,NA,0.871392649,0.8713363207,0.8694526873,0.6469105949,0.8689912589,NA
"9379",NA,9379,"5",0,"0.7",0.870535714285714,NA,0.8701273743,0.8705052465,0.8700346527,0.6936204608,0.9815808047,NA
"9380",NA,9380,"10",0,"0.7",0.870535714285714,NA,0.8707417155,0.8706996806,0.8700771249,0.6991792367,0.9962536228,NA
"9381",NA,9381,"15",0,"0.7",0.870535714285714,NA,0.8708837356,0.8709895109,0.8718797658,0.7001854121,0.9997045415,NA
"9382",NA,9382,"20",0,"0.7",0.870535714285714,NA,0.8707552731,0.8710002462,0.8713972947,0.7001754147,0.9999140138,NA
"9383",NA,9383,"25",0,"0.7",0.870535714285714,NA,0.8705212755,0.8701289583,0.871001615,0.7005775995,0.9999958506,NA
"9384",NA,9384,"30",0,"0.7",0.870535714285714,NA,0.8717278739,0.8715766969,0.8709051201,0.700174027,0.9999834495,NA
"9385",NA,9385,"0",0,"0.8",0.870535714285714,NA,0.8701849608,0.8705052624,0.8697308292,0.499569159,0.4993744586,NA
"9386",NA,9386,"1",0,"0.8",0.870535714285714,NA,0.8707254411,0.8708847013,0.8714936684,0.7221781019,0.8722098494,NA
"9387",NA,9387,"5",0,"0.8",0.870535714285714,NA,0.8705882738,0.8701455059,0.8704729677,0.7904359111,0.9814667652,NA
"9388",NA,9388,"10",0,"0.8",0.870535714285714,NA,0.870237195,0.8699427088,0.8690586752,0.7978163424,0.9960748618,NA
"9389",NA,9389,"15",0,"0.8",0.870535714285714,NA,0.8709208635,0.8712497173,0.8718439609,0.7987100909,0.9996125525,NA
"9390",NA,9390,"20",0,"0.8",0.870535714285714,NA,0.870865538,0.8706580221,0.8690341376,0.7995875047,0.9999372524,NA
"9391",NA,9391,"25",0,"0.8",0.870535714285714,NA,0.8708714983,0.8704638774,0.8691401074,0.8000208946,0.9999923059,NA
"9392",NA,9392,"30",0,"0.8",0.870535714285714,NA,0.870749628,0.8707087692,0.8711733514,0.8016354458,1,NA
"9393",NA,9393,"0",0,"0.9",0.870535714285714,NA,0.8707847542,0.8706557249,0.8700883487,0.4992981344,0.5001779576,NA
"9394",NA,9394,"1",0,"0.9",0.870535714285714,NA,0.8705014074,0.870769001,0.8707858401,0.7964277969,0.8711214804,NA
"9395",NA,9395,"5",0,"0.9",0.870535714285714,NA,0.8702834929,0.8703901947,0.8710078024,0.8855790463,0.9814908712,NA
"9396",NA,9396,"10",0,"0.9",0.870535714285714,NA,0.8703949296,0.8702378678,0.8703136008,0.8956429752,0.9963259922,NA
"9397",NA,9397,"15",0,"0.9",0.870535714285714,NA,0.8713321821,0.8721824477,0.8725358795,0.8996234925,0.9995593201,NA
"9398",NA,9398,"20",0,"0.9",0.870535714285714,NA,0.8708358624,0.8706064996,0.8693214131,0.8997658875,0.9999243255,NA
"9399",NA,9399,"25",0,"0.9",0.870535714285714,NA,0.8706042021,0.8714238242,0.8696234384,0.9010431432,0.9999790719,NA
"9400",NA,9400,"30",0,"0.9",0.870535714285714,NA,0.870508192,0.8706446936,0.8710272711,0.8989744645,1,NA
"9401",NA,9401,"0",0,"1",0.870535714285714,NA,0.8704556106,0.8701518553,0.8694526137,0.5003453787,0.501093703,NA
"9402",NA,9402,"1",0,"1",0.870535714285714,NA,0.8696286205,0.8701553649,0.8695034725,0.8701331496,0.870335563,NA
"9403",NA,9403,"5",0,"1",0.870535714285714,NA,0.8700266503,0.869733102,0.8688577657,0.9806199413,0.9806855202,NA
"9404",NA,9404,"10",0,"1",0.870535714285714,NA,0.8707492574,0.8704209124,0.8715703759,0.9961878712,0.9961897707,NA
"9405",NA,9405,"15",0,"1",0.870535714285714,NA,0.8697106289,0.8696075111,0.8689460067,0.9996485664,0.9996540923,NA
"9406",NA,9406,"20",0,"1",0.870535714285714,NA,0.8704571366,0.870608708,0.8709485626,0.9999016969,0.9999024238,NA
"9407",NA,9407,"25",0,"1",0.870535714285714,NA,0.8703636747,0.8701232679,0.8705949151,0.9999954751,0.9999957806,NA
"9408",NA,9408,"30",0,"1",0.870535714285714,NA,0.8710987656,0.8703616497,0.8723939062,0.9999908257,0.9999917012,NA
"9409",NA,9409,"0",0,"0.5",0.875,NA,0.8751264781,0.8751042435,0.8758707707,0.4983641697,0.5004754325,NA
"9410",NA,9410,"1",0,"0.5",0.875,NA,0.8750874695,0.8748285831,0.8763532495,0.499558118,0.8760611465,NA
"9411",NA,9411,"5",0,"0.5",0.875,NA,0.8750901849,0.8748882272,0.8760818149,0.5007757794,0.9832832163,NA
"9412",NA,9412,"10",0,"0.5",0.875,NA,0.8754986345,0.8751351047,0.8746251488,0.4990912325,0.9970644318,NA
"9413",NA,9413,"15",0,"0.5",0.875,NA,0.8743955954,0.8744970518,0.8759332674,0.5005734241,0.9996228574,NA
"9414",NA,9414,"20",0,"0.5",0.875,NA,0.8749553125,0.8749830076,0.8744530063,0.4995585928,0.9999330315,NA
"9415",NA,9415,"25",0,"0.5",0.875,NA,0.8756805084,0.8754331971,0.8770221799,0.499747199,0.9999957082,NA
"9416",NA,9416,"30",0,"0.5",0.875,NA,0.8751889716,0.8755717469,0.8765791928,0.4998241367,1,NA
"9417",NA,9417,"0",0,"0.6",0.875,NA,0.8753277351,0.8759233265,0.8770537077,0.4990888587,0.5013331553,NA
"9418",NA,9418,"1",0,"0.6",0.875,NA,0.8747320012,0.874044087,0.8740362944,0.574036778,0.8735637385,NA
"9419",NA,9419,"5",0,"0.6",0.875,NA,0.8746413313,0.8744932674,0.874345355,0.5958362239,0.9825087469,NA
"9420",NA,9420,"10",0,"0.6",0.875,NA,0.8757155927,0.8759306352,0.8750580328,0.5992527688,0.9969093679,NA
"9421",NA,9421,"15",0,"0.6",0.875,NA,0.8751391364,0.8746879915,0.8757995163,0.6011748149,0.9997022776,NA
"9422",NA,9422,"20",0,"0.6",0.875,NA,0.8752358986,0.8753368397,0.8755799139,0.5983055943,0.9999348641,NA
"9423",NA,9423,"25",0,"0.6",0.875,NA,0.8746122714,0.8746425946,0.8766926596,0.6019761395,1,NA
"9424",NA,9424,"30",0,"0.6",0.875,NA,0.8751828722,0.8747413076,0.8751296793,0.5975999008,0.9999954751,NA
"9425",NA,9425,"0",0,"0.7",0.875,NA,0.875203179,0.8751191745,0.8753040043,0.501174618,0.5009742547,NA
"9426",NA,9426,"1",0,"0.7",0.875,NA,0.8747423965,0.8752416218,0.8742346085,0.6492615202,0.8743326095,NA
"9427",NA,9427,"5",0,"0.7",0.875,NA,0.8740566356,0.8753021942,0.8738234645,0.6943431946,0.9828111833,NA
"9428",NA,9428,"10",0,"0.7",0.875,NA,0.875458283,0.8754768724,0.8758958012,0.6988195818,0.9970845247,NA
"9429",NA,9429,"15",0,"0.7",0.875,NA,0.8753563589,0.8753387212,0.8762255184,0.6991553019,0.9997007787,NA
"9430",NA,9430,"20",0,"0.7",0.875,NA,0.8748650273,0.8757025445,0.87514367,0.7002772636,0.9999292556,NA
"9431",NA,9431,"25",0,"0.7",0.875,NA,0.8746486732,0.8750826911,0.8733709672,0.6994580173,0.9999957806,NA
"9432",NA,9432,"30",0,"0.7",0.875,NA,0.8751948267,0.8754120733,0.8740139317,0.7005205613,0.9999958506,NA
"9433",NA,9433,"0",0,"0.8",0.875,NA,0.8759233721,0.8757839259,0.8755663283,0.5016123028,0.4988288125,NA
"9434",NA,9434,"1",0,"0.8",0.875,NA,0.8753061841,0.8749903561,0.8739671361,0.7233350938,0.8736676112,NA
"9435",NA,9435,"5",0,"0.8",0.875,NA,0.8756421517,0.8753849524,0.8757280228,0.790443601,0.9836678219,NA
"9436",NA,9436,"10",0,"0.8",0.875,NA,0.8748118596,0.8738530465,0.8745870579,0.7984970368,0.996949427,NA
"9437",NA,9437,"15",0,"0.8",0.875,NA,0.8750122884,0.8755117852,0.8741116879,0.8007301325,0.9996663952,NA
"9438",NA,9438,"20",0,"0.8",0.875,NA,0.8745055592,0.8743794665,0.8754704254,0.8006254167,0.9999532226,NA
"9439",NA,9439,"25",0,"0.8",0.875,NA,0.8746398967,0.87534757,0.8738323518,0.8002527707,0.9999959184,NA
"9440",NA,9440,"30",0,"0.8",0.875,NA,0.8757969528,0.8750708565,0.8756377622,0.8018552819,1,NA
"9441",NA,9441,"0",0,"0.9",0.875,NA,0.8752993429,0.8747482232,0.8751192145,0.4999771443,0.5002100601,NA
"9442",NA,9442,"1",0,"0.9",0.875,NA,0.8747163874,0.8741503102,0.8735346598,0.7982479134,0.8735519266,NA
"9443",NA,9443,"5",0,"0.9",0.875,NA,0.8739046781,0.8746559816,0.8744703493,0.8850939479,0.9819704087,NA
"9444",NA,9444,"10",0,"0.9",0.875,NA,0.8744824408,0.873942183,0.8751211944,0.8979085996,0.9968544659,NA
"9445",NA,9445,"15",0,"0.9",0.875,NA,0.8755641553,0.8754916408,0.874483826,0.9006095441,0.9996816455,NA
"9446",NA,9446,"20",0,"0.9",0.875,NA,0.8742683801,0.8745653882,0.8744359531,0.8985747592,0.9999326806,NA
"9447",NA,9447,"25",0,"0.9",0.875,NA,0.8745411748,0.8747474417,0.8746482766,0.9005817637,0.9999908628,NA
"9448",NA,9448,"30",0,"0.9",0.875,NA,0.8749623312,0.8740406965,0.8743048801,0.8992016576,1,NA
"9449",NA,9449,"0",0,"1",0.875,NA,0.8747921987,0.8754045252,0.8750775789,0.4999410255,0.4997171143,NA
"9450",NA,9450,"1",0,"1",0.875,NA,0.8752007279,0.875055215,0.8748105604,0.8735917097,0.8733795998,NA
"9451",NA,9451,"5",0,"1",0.875,NA,0.8746195132,0.874681621,0.8729290897,0.9823448857,0.9823999171,NA
"9452",NA,9452,"10",0,"1",0.875,NA,0.8755343008,0.8747375459,0.874677549,0.9968667423,0.9968958264,NA
"9453",NA,9453,"15",0,"1",0.875,NA,0.8745922453,0.8743197544,0.8744753024,0.999663009,0.9996503114,NA
"9454",NA,9454,"20",0,"1",0.875,NA,0.8751412544,0.8751256916,0.8740475646,0.9999101998,0.9999154589,NA
"9455",NA,9455,"25",0,"1",0.875,NA,0.8743727463,0.8746095095,0.8736976253,0.9999868525,0.9999881234,NA
"9456",NA,9456,"30",0,"1",0.875,NA,0.8743642926,0.8745599846,0.8745891462,0.9999949495,0.9999953704,NA
"9457",NA,9457,"0",0,"0.5",0.879464285714286,NA,0.8789228611,0.8785299593,0.8793390079,0.5002587433,0.5007077158,NA
"9458",NA,9458,"1",0,"0.5",0.879464285714286,NA,0.8796049155,0.8798310153,0.8802478187,0.5005940702,0.8795902407,NA
"9459",NA,9459,"5",0,"0.5",0.879464285714286,NA,0.8792995324,0.8792895705,0.8787974653,0.4992443366,0.9845262845,NA
"9460",NA,9460,"10",0,"0.5",0.879464285714286,NA,0.8798673718,0.8788128927,0.8784991494,0.4992287102,0.9972254664,NA
"9461",NA,9461,"15",0,"0.5",0.879464285714286,NA,0.8786399565,0.8784929297,0.8780927229,0.4993939777,0.9997199355,NA
"9462",NA,9462,"20",0,"0.5",0.879464285714286,NA,0.8796556157,0.8798096535,0.8798426303,0.5014560657,0.9999579525,NA
"9463",NA,9463,"25",0,"0.5",0.879464285714286,NA,0.8800219706,0.8802086428,0.8804697704,0.4990232858,1,NA
"9464",NA,9464,"30",0,"0.5",0.879464285714286,NA,0.8799147229,0.8794314743,0.8798602529,0.4997815517,1,NA
"9465",NA,9465,"0",0,"0.6",0.879464285714286,NA,0.8798731624,0.8795634587,0.8805422542,0.5009613099,0.4987539648,NA
"9466",NA,9466,"1",0,"0.6",0.879464285714286,NA,0.8784604666,0.8792646004,0.8781636078,0.5760349239,0.8786848452,NA
"9467",NA,9467,"5",0,"0.6",0.879464285714286,NA,0.8797292138,0.8791536252,0.8784193546,0.595560855,0.9837051249,NA
"9468",NA,9468,"10",0,"0.6",0.879464285714286,NA,0.8790899729,0.879510929,0.8791773298,0.5995466093,0.997360726,NA
"9469",NA,9469,"15",0,"0.6",0.879464285714286,NA,0.8786758026,0.8791626187,0.8779623614,0.6002355243,0.999763422,NA
"9470",NA,9470,"20",0,"0.6",0.879464285714286,NA,0.8798166714,0.8791614673,0.8783411619,0.5990675911,0.999972304,NA
"9471",NA,9471,"25",0,"0.6",0.879464285714286,NA,0.8793776902,0.8792924492,0.8802025362,0.5973714105,0.9999922723,NA
"9472",NA,9472,"30",0,"0.6",0.879464285714286,NA,0.8795638262,0.8801595575,0.8794696476,0.5990848804,1,NA
"9473",NA,9473,"0",0,"0.7",0.879464285714286,NA,0.8786984798,0.8787875648,0.8790040704,0.4992352343,0.5006987053,NA
"9474",NA,9474,"1",0,"0.7",0.879464285714286,NA,0.8793275631,0.8792491355,0.8799908408,0.6536775322,0.8799423093,NA
"9475",NA,9475,"5",0,"0.7",0.879464285714286,NA,0.8784751344,0.87858263,0.8785957084,0.6942127937,0.9843975868,NA
"9476",NA,9476,"10",0,"0.7",0.879464285714286,NA,0.8792731102,0.8792514249,0.8782917853,0.6995486734,0.9971862381,NA
"9477",NA,9477,"15",0,"0.7",0.879464285714286,NA,0.87938829,0.8790614698,0.8799276723,0.6994262774,0.9998091271,NA
"9478",NA,9478,"20",0,"0.7",0.879464285714286,NA,0.8795933458,0.8794526799,0.8801395973,0.7004067991,0.9999449652,NA
"9479",NA,9479,"25",0,"0.7",0.879464285714286,NA,0.8795010262,0.8786479222,0.879677248,0.6989136583,0.9999953917,NA
"9480",NA,9480,"30",0,"0.7",0.879464285714286,NA,0.8787205166,0.8792814992,0.8797620727,0.7007268866,1,NA
"9481",NA,9481,"0",0,"0.8",0.879464285714286,NA,0.8799400235,0.8799407529,0.8802787563,0.498472353,0.4983807024,NA
"9482",NA,9482,"1",0,"0.8",0.879464285714286,NA,0.8791513324,0.8798959423,0.8807037942,0.7281878342,0.8806969872,NA
"9483",NA,9483,"5",0,"0.8",0.879464285714286,NA,0.8793878941,0.8783720967,0.878449178,0.7899348547,0.9840728281,NA
